Player,Nation,Pos,Squad,Age,Born,MP,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Gonzalo Castro\Gonzalo-Castro,de GER,MFFW,Stuttgart,33-322,1987,24,1623,18,4,2,4,0,0,8,0,0.22,0.11,0.33,0.22,0.33,Matches
Sava Cestic\Sava-Cestic,de GER,DF,Köln,20-069,2001,11,899,10,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Timothy Chandler\Timothy-Chandler,us USA,DF,Eint Frankfurt,31-031,1990,12,235,2.6,1,0,1,0,0,1,0,0.38,0,0.38,0.38,0.38,Matches
Kwon Chang-hoon\Kwon-Chang-hoon,kr KOR,MFFW,Freiburg,26-303,1994,11,215,2.4,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Tahith Chong\Tahith-Chong,nl NED,FWMF,Werder Bremen,21-146,1999,13,386,4.3,0,1,0,0,0,1,0,0,0.23,0.23,0,0.23,Matches
Darko Churlinov\Darko-Churlinov,mk MKD,DFFW,Stuttgart,20-292,2000,11,143,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Tim Civeja\Tim-Civeja,de GER,MFDF,Augsburg,19-115,2002,3,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kingsley Coman\Kingsley-Coman,fr FRA,FWMF,Bayern Munich,24-320,1996,26,1614,17.9,3,9,3,0,0,1,0,0.17,0.5,0.67,0.17,0.67,Matches
Jhon Córdoba\Jhon-Cordoba,co COL,FW,Hertha BSC,27-353,1993,18,1339,14.9,7,1,7,0,0,3,0,0.47,0.07,0.54,0.47,0.54,Matches
Sergio Córdova\Sergio-Cordova,ve VEN,FWMF,Arminia,23-263,1997,23,1090,12.1,2,1,2,0,0,0,0,0.17,0.08,0.25,0.17,0.25,Matches
Danny da Costa\Danny-da-Costa,de GER,DF,Mainz 05,27-290,1993,12,910,10.1,0,1,0,0,0,2,0,0,0.1,0.1,0,0.1,Matches
Danny da Costa\Danny-da-Costa,de GER,DF,Eint Frankfurt,27-290,1993,6,110,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Douglas Costa\Douglas-Costa,br BRA,FWMF,Bayern Munich,30-227,1990,11,320,3.6,1,1,1,0,0,0,0,0.28,0.28,0.56,0.28,0.56,Matches
Tanguy Coulibaly\Tanguy-Coulibaly,fr FRA,DFFW,Stuttgart,20-070,2001,30,1464,16.3,2,1,2,0,0,2,0,0.12,0.06,0.18,0.12,0.18,Matches
Mickaël Cuisance\Mickael-Cuisance,fr FRA,FW,Bayern Munich,21-256,1999,1,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Matheus Cunha\Matheus-Cunha,br BRA,FWMF,Hertha BSC,21-337,1999,24,1991,22.1,7,4,5,2,3,8,0,0.32,0.18,0.5,0.23,0.41,Matches
Rafael Czichos\Rafael-Czichos,de GER,DF,Köln,30-350,1990,25,1989,22.1,1,0,1,0,0,7,0,0.05,0,0.05,0.05,0.05,Matches
Moanes Dabour\Moanes-Dabour,il ISR,FW,Hoffenheim,28-350,1992,22,999,11.1,4,0,4,0,1,2,0,0.36,0,0.36,0.36,0.36,Matches
Finn Dahmen\Finn-Dahmen,de GER,GK,Mainz 05,23-033,1998,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mahmoud Dahoud\Mahmoud-Dahoud,de GER,MF,Dortmund,25-118,1996,18,1065,11.8,1,1,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,Matches
Leon Dajaku\Leon-Dajaku,de GER,FW,Union Berlin,20-017,2001,2,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Tiago Dantas\Tiago-Dantas,pt POR,MF,Bayern Munich,20-126,2000,2,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Márton Dárdai\Marton-Dardai,de GER,DF,Hertha BSC,19-076,2002,8,548,6.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Vladimír Darida\Vladimir-Darida,cz CZE,MF,Hertha BSC,30-264,1990,22,1634,18.2,0,6,0,0,0,2,1,0,0.33,0.33,0,0.33,Matches
Alphonso Davies\Alphonso-Davies,ca CAN,DF,Bayern Munich,20-178,2000,20,1493,16.6,1,2,1,0,0,1,1,0.06,0.12,0.18,0.06,0.18,Matches
Thomas Delaney\Thomas-Delaney,dk DEN,MF,Dortmund,29-238,1991,17,1161,12.9,1,1,1,0,0,6,0,0.08,0.08,0.16,0.08,0.16,Matches
Kerem Demirbay\Kerem-Demirbay,de GER,MF,Leverkusen,27-300,1993,26,1491,16.6,4,3,4,0,0,2,0,0.24,0.18,0.42,0.24,0.42,Matches
Ermedin Demirovi?\Ermedin-Demirovic,ba BIH,FW,Freiburg,23-035,1998,26,1280,14.2,4,6,4,0,0,5,0,0.28,0.42,0.7,0.28,0.7,Matches
Emmanuel Dennis\Emmanuel-Dennis,ng NGA,FW,Köln,23-165,1997,9,474,5.3,0,1,0,0,0,0,0,0,0.19,0.19,0,0.19,Matches
Mike van der Hoorn\Mike-van-der-Hoorn,nl NED,DF,Arminia,28-196,1992,20,1352,15,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Moussa Diaby\Moussa-Diaby,fr FRA,FWMF,Leverkusen,21-296,1999,29,2251,25,4,11,4,0,0,5,0,0.16,0.44,0.6,0.16,0.6,Matches
Daniel Didavi\Daniel-Didavi,de GER,FWMF,Stuttgart,31-067,1990,20,867,9.6,4,3,4,0,0,2,0,0.42,0.31,0.73,0.42,0.73,Matches
Javairô Dilrosun\Javairo-Dilrosun,nl NED,FWMF,Hertha BSC,22-311,1998,8,296,3.3,0,1,0,0,0,0,0,0,0.3,0.3,0,0.3,Matches
Eren Dinkçi\Eren-Dinkci,de GER,FW,Werder Bremen,19-137,2001,7,102,1.1,1,0,1,0,0,0,0,0.88,0,0.88,0.88,0.88,Matches
Ritsu Doan\Ritsu-Doan,jp JPN,MFFW,Arminia,22-317,1998,31,2510,27.9,4,2,4,0,0,1,0,0.14,0.07,0.22,0.14,0.22,Matches
Ji Dong-won\Ji-Dong-won,kr KOR,FW,Mainz 05,29-336,1991,6,62,0.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Bas Dost\Bas-Dost,nl NED,FW,Eint Frankfurt,31-333,1989,12,817,9.1,4,2,3,1,1,3,0,0.44,0.22,0.66,0.33,0.55,Matches
Aleksandar Dragovi?\Aleksandar-Dragovic,at AUT,DF,Leverkusen,30-054,1991,15,866,9.6,1,0,1,0,0,3,0,0.1,0,0.1,0.1,0.1,Matches
Dominick Drexler\Dominick-Drexler,de GER,MFFW,Köln,30-338,1990,24,1135,12.6,2,1,2,0,0,1,0,0.16,0.08,0.24,0.16,0.24,Matches
Ondrej Duda\Ondrej-Duda,sk SVK,FWMF,Köln,26-145,1994,29,2267,25.2,7,5,4,3,3,8,1,0.28,0.2,0.48,0.16,0.36,Matches
Erik Durm\Erik-Durm,de GER,DF,Eint Frankfurt,28-352,1992,19,1416,15.7,1,2,1,0,0,1,0,0.06,0.13,0.19,0.06,0.19,Matches
Johannes Eggestein\Johannes-Eggestein,de GER,FWMF,Werder Bremen,22-356,1998,2,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Maximilian Eggestein\Maximilian-Eggestein,de GER,MF,Werder Bremen,24-142,1996,30,2673,29.7,2,5,2,0,0,5,0,0.07,0.17,0.24,0.07,0.24,Matches
Lilian Egloff\Lilian-Egloff,de GER,MF,Stuttgart,18-252,2002,2,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kingsley Ehizibue\Kingsley-Ehizibue,nl NED,DF,Köln,25-339,1995,19,1053,11.7,0,1,0,0,0,5,0,0,0.09,0.09,0,0.09,Matches
Nico Elvedi\Nico-Elvedi,ch SUI,DF,M'Gladbach,24-211,1996,26,2266,25.2,3,1,3,0,0,1,0,0.12,0.04,0.16,0.12,0.16,Matches
Breel Embolo\Breel-Embolo,ch SUI,FWMF,M'Gladbach,24-074,1997,28,1327,14.7,5,2,5,0,0,4,0,0.34,0.14,0.47,0.34,0.47,Matches
Keita Endo\Keita-Endo,jp JPN,FWMF,Union Berlin,23-158,1997,14,384,4.3,1,0,1,0,0,0,0,0.23,0,0.23,0.23,0.23,Matches
Wataru Endo\Wataru-Endo,jp JPN,MF,Stuttgart,28-079,1993,31,2775,30.8,2,3,2,0,0,4,0,0.06,0.1,0.16,0.06,0.16,Matches
Patrick Erras\Patrick-Erras,de GER,FWMF,Werder Bremen,26-098,1995,3,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
