Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Riccardo Doratiotto\Riccardo-Doratiotto,it ITA,FW,Cagliari,19,1999,1,1,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Bart?omiej Dr?gowski\Bartlomiej-Dragowski,pl POL,GK,Fiorentina,20,1997,3,2,225,2.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Bart?omiej Dr?gowski\Bartlomiej-Dragowski,pl POL,GK,Empoli,20,1997,14,14,1260,14,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Alfred Duncan\Alfred-Duncan,gh GHA,MF,Sassuolo,25,1993,26,21,1848,20.5,4,4,4,0,0,7,1,0.19,0.19,0.39,0.19,0.39,Matches
Riza Durmisi\Riza-Durmisi,dk DEN,DFMF,Lazio,24,1994,10,2,326,3.6,0,1,0,0,0,4,0,0,0.28,0.28,0,0.28,Matches
Paulo Dybala\Paulo-Dybala,ar ARG,FWMF,Juventus,24,1993,30,24,2137,23.7,5,4,4,1,1,2,0,0.21,0.17,0.38,0.17,0.34,Matches
Edin Džeko\Edin-Dzeko,ba BIH,FW,Roma,32,1986,33,28,2579,28.7,9,6,9,0,0,9,0,0.31,0.21,0.52,0.31,0.52,Matches
Blerim Džemaili\Blerim-Dzemaili,ch SUI,MF,Bologna,32,1986,28,20,1750,19.4,1,1,1,0,0,4,0,0.05,0.05,0.1,0.05,0.1,Matches
Simone Edera\Simone-Edera,it ITA,FW,Bologna,21,1997,4,3,196,2.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Simone Edera\Simone-Edera,it ITA,FWMF,Torino,21,1997,3,1,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Albin Ekdal\Albin-Ekdal,se SWE,MF,Sampdoria,29,1989,32,30,2646,29.4,0,0,0,0,0,6,0,0,0,0,0,0,Matches
Valentin Eysseric\Valentin-Eysseric,fr FRA,FWMF,Fiorentina,26,1992,8,4,358,4,0,1,0,0,0,1,0,0,0.25,0.25,0,0.25,Matches
Diego Falcinelli\Diego-Falcinelli,it ITA,FW,Bologna,27,1991,16,8,703,7.8,0,1,0,0,0,0,0,0,0.13,0.13,0,0.13,Matches
Iago Falque\Iago-Falque,es ESP,FWMF,Torino,28,1990,26,19,1612,17.9,6,4,6,0,0,1,0,0.33,0.22,0.56,0.33,0.56,Matches
Paolo Faragò\Paolo-Farago,it ITA,MFDF,Cagliari,25,1993,26,17,1703,18.9,1,1,1,0,0,8,1,0.05,0.05,0.11,0.05,0.11,Matches
Mohamed Fares\Mohamed-Fares,dz ALG,DFMF,SPAL,22,1996,35,32,2949,32.8,3,0,3,0,0,12,0,0.09,0,0.09,0.09,0.09,Matches
Diego Farias\Diego-Farias,br BRA,FW,Cagliari,28,1990,16,7,700,7.8,3,0,3,0,0,3,0,0.39,0,0.39,0.39,0.39,Matches
Diego Farias\Diego-Farias,br BRA,FW,Empoli,28,1990,16,16,1193,13.3,4,4,4,0,0,1,0,0.3,0.3,0.6,0.3,0.6,Matches
Andrea Favilli\Andrea-Favilli,it ITA,FWMF,Genoa,21,1997,6,0,170,1.9,0,2,0,0,0,0,0,0,1.06,1.06,0,1.06,Matches
Federico Fazio\Federico-Fazio,ar ARG,DF,Roma,31,1987,34,31,2806,31.2,5,0,5,0,0,6,0,0.16,0,0.16,0.16,0.16,Matches
Luiz Felipe\Luiz-Felipe,br BRA,DF,Lazio,21,1997,17,15,1289,14.3,1,1,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,Matches
Edimilson Fernandes\Edimilson-Fernandes,ch SUI,MF,Fiorentina,22,1996,29,23,1970,21.9,2,0,2,0,0,9,1,0.09,0,0.09,0.09,0.09,Matches
Alex Ferrari\Alex-Ferrari,it ITA,DF,Sampdoria,24,1994,6,6,540,6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Sergio Floccari\Sergio-Floccari,it ITA,FW,SPAL,36,1981,20,11,976,10.8,3,1,3,0,0,3,0,0.28,0.09,0.37,0.28,0.37,Matches
Alessandro Florenzi\Alessandro-Florenzi,it ITA,DFFW,Roma,27,1991,29,24,2180,24.2,3,2,3,0,0,5,1,0.12,0.08,0.21,0.12,0.21,Matches
Seko Fofana\Seko-Fofana,ci CIV,MF,Udinese,23,1995,31,31,2639,29.3,2,4,2,0,0,5,0,0.07,0.14,0.2,0.07,0.2,Matches
Pierluigi Frattali\Pierluigi-Frattali,it ITA,GK,Parma,32,1985,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Remo Freuler\Remo-Freuler,ch SUI,MF,Atalanta,26,1992,35,35,3022,33.6,2,6,2,0,0,4,0,0.06,0.18,0.24,0.06,0.24,Matches
Nicolas Frey\Nicolas-Frey,fr FRA,DF,Chievo,34,1984,5,3,227,2.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Manolo Gabbiadini\Manolo-Gabbiadini,it ITA,FW,Sampdoria,26,1991,18,8,812,9,4,2,4,0,0,5,0,0.44,0.22,0.67,0.44,0.67,Matches
Gianluca Gaetano\Gianluca-Gaetano,it ITA,FW,Napoli,18,2000,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Roberto Gagliardini\Roberto-Gagliardini,it ITA,MF,Inter,24,1994,19,13,1087,12.1,5,0,5,0,0,4,0,0.41,0,0.41,0.41,0.41,Matches
Riccardo Gagliolo\Riccardo-Gagliolo,se SWE,DF,Parma,28,1990,34,34,3045,33.8,0,2,0,0,0,7,0,0,0.06,0.06,0,0.06,Matches
Marcello Gazzola\Marcello-Gazzola,it ITA,DFMF,Parma,33,1985,20,9,921,10.2,1,0,1,0,0,3,0,0.1,0,0.1,0.1,0.1,Matches
Gerson\Gerson,br BRA,MFFW,Fiorentina,21,1997,36,27,2426,27,3,3,3,0,0,9,0,0.11,0.11,0.22,0.11,0.22,Matches
Gervinho\Gervinho,ci CIV,FW,Parma,31,1987,30,27,2304,25.6,11,2,11,0,0,3,0,0.43,0.08,0.51,0.43,0.51,Matches
Paolo Ghiglione\Paolo-Ghiglione,it ITA,MFDF,Frosinone,21,1997,9,6,514,5.7,1,0,1,0,0,4,0,0.18,0,0.18,0.18,0.18,Matches
Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,DF,Napoli,27,1991,16,12,1154,12.8,1,3,1,0,0,2,0,0.08,0.23,0.31,0.08,0.31,Matches
Emanuele Giaccherini\Emanuele-Giaccherini,it ITA,MFFW,Chievo,33,1985,26,22,2009,22.3,3,1,2,1,2,8,0,0.13,0.04,0.18,0.09,0.13,Matches
Massimo Gobbi\Massimo-Gobbi,it ITA,DF,Parma,37,1980,16,13,1183,13.1,0,1,0,0,0,3,0,0,0.08,0.08,0,0.08,Matches
Edoardo Goldaniga\Edoardo-Goldaniga,it ITA,DF,Frosinone,24,1993,29,29,2610,29,1,1,1,0,0,6,0,0.03,0.03,0.07,0.03,0.07,Matches
Pierluigi Gollini\Pierluigi-Gollini,it ITA,GK,Atalanta,23,1995,20,20,1799,20,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Papu Gómez\Papu-Gomez,ar ARG,MFFW,Atalanta,30,1988,35,34,2899,32.2,7,11,7,0,0,5,0,0.22,0.34,0.56,0.22,0.56,Matches
Alfred Gomis\Alfred-Gomis,sn SEN,GK,SPAL,24,1993,20,19,1724,19.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Giancarlo González\Giancarlo-Gonzalez,cr CRC,DF,Bologna,30,1988,12,8,746,8.3,0,1,0,0,0,2,0,0,0.12,0.12,0,0.12,Matches
Mirko Gori\Mirko-Gori,it ITA,MF,Frosinone,25,1993,10,2,329,3.7,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Robin Gosens\Robin-Gosens,de GER,DFMF,Atalanta,24,1994,28,23,1942,21.6,3,2,3,0,0,2,0,0.14,0.09,0.23,0.14,0.23,Matches
Paolo Gozzi Iweru\Paolo-Gozzi-Iweru,it ITA,DF,Juventus,17,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Alberto Grassi\Alberto-Grassi,it ITA,MF,Parma,23,1995,7,5,462,5.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sergej Grubac\Sergej-Grubac,me MNE,FWMF,Chievo,18,2000,3,2,157,1.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Guido Guerrieri\Guido-Guerrieri,it ITA,GK,Lazio,22,1996,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Koray Günter\Koray-Gunter,de GER,DF,Genoa,23,1994,14,8,835,9.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Emil Hallfreðsson\Emil-Hallfredsson,is ISL,MF,Udinese,34,1984,3,1,137,1.5,1,0,1,0,0,0,0,0.66,0,0.66,0.66,0.66,Matches
Emil Hallfreðsson\Emil-Hallfredsson,is ISL,MF,Frosinone,34,1984,6,5,392,4.4,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Marek Hamšík\Marek-Hamsik,sk SVK,MF,Napoli,31,1987,13,12,916,10.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Dávid Hancko\David-Hancko,sk SVK,DF,Fiorentina,20,1997,5,3,282,3.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Samir Handanovi?\Samir-Handanovic,si SVN,GK,Inter,34,1984,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Hans Hateboer\Hans-Hateboer,nl NED,DFMF,Atalanta,24,1994,35,33,2973,33,5,5,5,0,0,5,0,0.15,0.15,0.3,0.15,0.3,Matches
Filip Helander\Filip-Helander,se SWE,DF,Bologna,25,1993,20,19,1713,19,0,0,0,0,0,6,0,0,0,0,0,0,Matches
Dalbert Henrique\Dalbert-Henrique,br BRA,DF,Inter,24,1993,11,9,778,8.6,0,1,0,0,0,2,0,0,0.12,0.12,0,0.12,Matches
Përparim Hetemaj\Perparim-Hetemaj,fi FIN,MF,Chievo,31,1986,30,25,2156,24,2,0,2,0,0,9,0,0.08,0,0.08,0.08,0.08,Matches
Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,Milan,30,1987,15,15,1277,14.2,6,1,6,0,1,3,1,0.42,0.07,0.49,0.42,0.49,Matches
Oscar Hiljemark\Oscar-Hiljemark,se SWE,MF,Genoa,26,1992,17,15,1196,13.3,1,0,1,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches
Vitor Hugo\Vitor-Hugo,br BRA,DF,Fiorentina,27,1991,30,27,2470,27.4,0,2,0,0,0,7,1,0,0.07,0.07,0,0.07,Matches
Elseid Hysaj\Elseid-Hysaj,al ALB,DF,Napoli,24,1994,27,24,2107,23.4,0,2,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches
Simone Iacoponi\Simone-Iacoponi,it ITA,DF,Parma,31,1987,38,38,3346,37.2,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Roger Ibanez\Roger-Ibanez,br BRA,FW,Atalanta,19,1998,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mauro Icardi\Mauro-Icardi,ar ARG,FW,Inter,25,1993,29,24,2267,25.2,11,4,6,5,6,0,0,0.44,0.16,0.6,0.24,0.4,Matches
Salvador Ichazo\Salvador-Ichazo,uy URU,GK,Torino,26,1992,3,2,251,2.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Josip Ili?i?\Josip-Ilicic,si SVN,FWMF,Atalanta,30,1988,31,23,2145,23.8,12,7,12,0,1,5,1,0.5,0.29,0.8,0.5,0.8,Matches
Ciro Immobile\Ciro-Immobile,it ITA,FW,Lazio,28,1990,36,31,2859,31.8,15,6,11,4,4,6,0,0.47,0.19,0.66,0.35,0.54,Matches
Svante Ingelsson\Svante-Ingelsson,se SWE,MFDF,Udinese,20,1998,3,1,97,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Roberto Inglese\Roberto-Inglese,it ITA,FW,Parma,26,1991,25,23,1965,21.8,9,0,7,2,2,3,0,0.41,0,0.41,0.32,0.32,Matches
Lorenzo Insigne\Lorenzo-Insigne,it ITA,FWMF,Napoli,27,1991,28,24,2073,23,10,6,9,1,2,6,1,0.43,0.26,0.69,0.39,0.65,Matches
Artur Ioni??\Artur-Ionita,md MDA,MF,Cagliari,27,1990,37,34,2968,33,3,2,3,0,0,4,1,0.09,0.06,0.15,0.09,0.15,Matches
Armando Izzo\Armando-Izzo,it ITA,DF,Torino,26,1992,37,37,3271,36.3,4,1,4,0,0,6,0,0.11,0.03,0.14,0.11,0.14,Matches
Jandrei\Jandrei,br BRA,GK,Genoa,25,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marko Jankovi?\Marko-Jankovic,me MNE,MFDF,SPAL,23,1995,4,0,54,0.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Jakub Jankto\Jakub-Jankto,cz CZE,MF,Sampdoria,22,1996,25,7,963,10.7,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Pawe? Jaroszy?ski\Pawel-Jaroszynski,pl POL,DFMF,Chievo,23,1994,19,15,1348,15,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Juan Jesus\Juan-Jesus,br BRA,DF,Roma,27,1991,20,15,1403,15.6,1,0,1,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
Bruno Jordão\Bruno-Jordao,pt POR,MF,Lazio,19,1998,3,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Hamed Junior Traorè\Hamed-Junior-Traore,ci CIV,MF,Empoli,18,2000,32,26,2259,25.1,2,2,2,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches
Musa Juwara\Musa-Juwara,gm GAM,FW,Chievo,16,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Yann Karamoh\Yann-Karamoh,fr FRA,MF,Inter,20,1998,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ibrahim Karamoko\Ibrahim-Karamoko,fr FRA,MF,Chievo,17,2001,2,0,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Orestis Karnezis\Orestis-Karnezis,gr GRE,GK,Napoli,33,1985,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rick Karsdorp\Rick-Karsdorp,nl NED,DF,Roma,23,1995,11,7,593,6.6,0,1,0,0,0,1,0,0,0.15,0.15,0,0.15,Matches
Grigoris Kastanos\Grigoris-Kastanos,cy CYP,MF,Juventus,20,1998,1,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Moise Kean\Moise-Kean,it ITA,FW,Juventus,18,2000,13,5,541,6,6,0,6,0,0,2,0,1,0,1,1,1,Matches
Franck Kessié\Franck-Kessie,ci CIV,MF,Milan,21,1996,34,34,3018,33.5,8,2,5,3,3,8,0,0.24,0.06,0.3,0.15,0.21,Matches
Sami Khedira\Sami-Khedira,de GER,MF,Juventus,31,1987,10,8,706,7.8,2,1,2,0,0,0,0,0.25,0.13,0.38,0.25,0.38,Matches
Sofian Kiyine\Sofian-Kiyine,ma MAR,MFDF,Chievo,20,1997,23,9,816,9.1,0,1,0,0,0,7,0,0,0.11,0.11,0,0.11,Matches
Ragnar Klavan\Ragnar-Klavan,ee EST,DF,Cagliari,32,1985,15,15,1230,13.7,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Justin Kluivert\Justin-Kluivert,nl NED,FW,Roma,19,1999,29,14,1341,14.9,1,6,1,0,0,2,0,0.07,0.4,0.47,0.07,0.47,Matches
Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,Roma,32,1985,33,32,2906,32.3,8,2,5,3,3,7,1,0.25,0.06,0.31,0.15,0.22,Matches
Christian Kouamé\Christian-Kouame,ci CIV,FWMF,Genoa,20,1997,38,33,3066,34.1,4,5,4,0,0,4,0,0.12,0.15,0.26,0.12,0.26,Matches
Kalidou Koulibaly\Kalidou-Koulibaly,sn SEN,DF,Napoli,27,1991,35,35,3132,34.8,2,2,2,0,0,10,1,0.06,0.06,0.11,0.06,0.11,Matches
Dawid Kownacki\Dawid-Kownacki,pl POL,FW,Sampdoria,21,1997,13,0,168,1.9,1,1,0,1,2,0,0,0.54,0.54,1.07,0,0.54,Matches
Luka Krajnc\Luka-Krajnc,si SVN,DF,Frosinone,23,1994,9,9,788,8.8,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Ladislav Krej?í\Ladislav-Krejci,cz CZE,MFDF,Bologna,26,1992,18,11,1065,11.8,0,3,0,0,0,2,0,0,0.25,0.25,0,0.25,Matches
Rade Kruni?\Rade-Krunic,ba BIH,MF,Empoli,24,1993,33,33,2772,30.8,5,7,5,0,0,7,1,0.16,0.23,0.39,0.16,0.39,Matches
Juraj Kucka\Juraj-Kucka,sk SVK,MF,Parma,31,1987,18,17,1535,17.1,4,3,3,1,1,5,1,0.23,0.18,0.41,0.18,0.35,Matches
Dejan Kulusevski\Dejan-Kulusevski,se SWE,DFMF,Atalanta,18,2000,3,0,105,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jasmin Kurti?\Jasmin-Kurtic,si SVN,MF,SPAL,29,1989,30,29,2557,28.4,6,5,6,0,0,9,0,0.21,0.18,0.39,0.21,0.39,Matches
Antonino La Gumina\Antonino-La-Gumina,it ITA,FW,Empoli,22,1996,22,12,1090,12.1,2,2,2,0,0,1,0,0.17,0.17,0.33,0.17,0.33,Matches
Alban Lafont\Alban-Lafont,fr FRA,GK,Fiorentina,19,1999,34,34,3015,33.5,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Abdou Lahat Diakhate\Abdou-Lahat-Diakhate,sn SEN,FW,Parma,19,1998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Gianluca Lapadula\Gianluca-Lapadula,pe PER,FWMF,Genoa,28,1990,8,4,404,4.5,1,0,1,0,0,1,0,0.22,0,0.22,0.22,0.22,Matches
Danilo Larangeira\Danilo-Larangeira,br BRA,DF,Bologna,34,1984,35,35,3077,34.2,1,0,1,0,0,4,0,0.03,0,0.03,0.03,0.03,Matches
Kevin Lasagna\Kevin-Lasagna,it ITA,FW,Udinese,25,1992,36,26,2453,27.3,6,2,6,0,1,2,0,0.22,0.07,0.29,0.22,0.29,Matches
Vincent Laurini\Vincent-Laurini,fr FRA,DF,Fiorentina,29,1989,15,10,920,10.2,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Diego Laxalt\Diego-Laxalt,uy URU,DFMF,Milan,25,1993,20,6,651,7.2,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Darko Lazovi?\Darko-Lazovic,rs SRB,MFDF,Genoa,27,1990,33,30,2542,28.2,3,4,3,0,0,2,0,0.11,0.14,0.25,0.11,0.25,Matches
Manuel Lazzari\Manuel-Lazzari,it ITA,MFDF,SPAL,24,1993,33,33,2835,31.5,0,8,0,0,0,7,0,0,0.25,0.25,0,0.25,Matches
Lucas Leiva\Lucas-Leiva,br BRA,MF,Lazio,31,1987,27,22,1987,22.1,0,2,0,0,0,7,0,0,0.09,0.09,0,0.09,Matches
Mauricio Lemos\Mauricio-Lemos,uy URU,DF,Sassuolo,22,1995,3,3,179,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Lukas Lerager\Lukas-Lerager,dk DEN,MF,Genoa,25,1993,14,13,1122,12.5,1,0,1,0,0,4,0,0.08,0,0.08,0.08,0.08,Matches
Mehdi Léris\Mehdi-Leris,fr FRA,MFFW,Chievo,20,1998,23,18,1607,17.9,0,2,0,0,0,5,0,0,0.11,0.11,0,0.11,Matches
Karol Linetty\Karol-Linetty,pl POL,MF,Sampdoria,23,1995,32,30,2507,27.9,3,3,3,0,0,11,0,0.11,0.11,0.22,0.11,0.22,Matches
Pol Lirola\Pol-Lirola,es ESP,DFMF,Sassuolo,20,1997,35,32,2975,33.1,2,6,2,0,0,2,0,0.06,0.18,0.24,0.06,0.24,Matches
Adem Ljaji?\Adem-Ljajic,rs SRB,FW,Torino,26,1991,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Manuel Locatelli\Manuel-Locatelli,it ITA,MF,Sassuolo,20,1998,29,21,1847,20.5,2,4,2,0,0,7,0,0.1,0.19,0.29,0.1,0.29,Matches
José Luis Palomino\Jose-Luis-Palomino,ar ARG,DF,Atalanta,28,1990,30,25,2261,25.1,1,1,1,0,0,6,1,0.04,0.04,0.08,0.04,0.08,Matches
Everton Luiz\Everton-Luiz,br BRA,MF,SPAL,30,1988,10,2,317,3.5,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Jordan Lukaku\Jordan-Lukaku,be BEL,MFDF,Lazio,24,1994,7,1,175,1.9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Saša Luki?\Sasa-Lukic,rs SRB,MF,Torino,21,1996,24,11,989,11,2,0,2,0,0,7,0,0.18,0,0.18,0.18,0.18,Matches
Senad Luli?\Senad-Lulic,ba BIH,DFMF,Lazio,32,1986,35,34,2923,32.5,4,1,4,0,0,5,0,0.12,0.03,0.15,0.12,0.15,Matches
Sebastiano Luperto\Sebastiano-Luperto,it ITA,DF,Napoli,21,1996,12,6,728,8.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Lyanco\Lyanco,br BRA,DF,Torino,21,1997,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Lyanco\Lyanco,br BRA,DF,Bologna,21,1997,13,13,1119,12.4,1,0,1,0,0,2,1,0.08,0,0.08,0.08,0.08,Matches
Charalambos Lykogiannis\Charalambos-Lykogiannis,gr GRE,DF,Cagliari,24,1993,11,9,830,9.2,0,1,0,0,0,1,0,0,0.11,0.11,0,0.11,Matches
Darwin Machís\Darwin-Machis,ve VEN,FWMF,Udinese,25,1993,13,4,463,5.1,0,1,0,0,0,2,0,0,0.19,0.19,0,0.19,Matches
Francesco Magnanelli\Francesco-Magnanelli,it ITA,MF,Sassuolo,33,1984,26,21,1859,20.7,0,0,0,0,0,4,1,0,0,0,0,0,Matches
Giangiacomo Magnani\Giangiacomo-Magnani,it ITA,DF,Sassuolo,22,1995,19,17,1516,16.8,0,1,0,0,0,2,0,0,0.06,0.06,0,0.06,Matches
Raffaele Maiello\Raffaele-Maiello,it ITA,MF,Frosinone,27,1991,29,22,2043,22.7,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Domenico Maietta\Domenico-Maietta,it ITA,DF,Empoli,35,1982,21,21,1714,19,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Nikola Maksimovi?\Nikola-Maksimovic,rs SRB,DF,Napoli,26,1991,17,15,1375,15.3,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Kévin Malcuit\Kevin-Malcuit,ma MAR,DF,Napoli,27,1991,24,20,1805,20.1,0,2,0,0,0,3,0,0,0.1,0.1,0,0.1,Matches
Gianluca Mancini\Gianluca-Mancini,it ITA,DF,Atalanta,22,1996,30,25,2246,25,5,2,5,0,0,5,0,0.2,0.08,0.28,0.2,0.28,Matches
Rolando Mandragora\Rolando-Mandragora,it ITA,MF,Udinese,21,1997,35,33,2918,32.4,3,2,3,0,0,8,1,0.09,0.06,0.15,0.09,0.15,Matches
Mario Mandžuki?\Mario-Mandzukic,hr CRO,FW,Juventus,32,1986,25,23,2014,22.4,9,6,9,0,0,4,0,0.4,0.27,0.67,0.4,0.67,Matches
Kostas Manolas\Kostas-Manolas,gr GRE,DF,Roma,27,1991,27,27,2324,25.8,1,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,Matches
Juan Manuel Valencia\Juan-Manuel-Valencia,co COL,FW,Bologna,20,1998,1,0,28,0.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Iván Marcano\Ivan-Marcano,es ESP,DF,Roma,31,1987,10,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Federico Marchetti\Federico-Marchetti,it ITA,GK,Genoa,35,1983,4,4,360,4,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Gian Marco Ferrari\Gian-Marco-Ferrari,it ITA,DF,Sassuolo,26,1992,31,31,2790,31,4,0,4,0,0,9,0,0.13,0,0.13,0.13,0.13,Matches
João Mário\Joao-Mario,pt POR,MFFW,Inter,25,1993,20,12,1082,12,1,2,1,0,0,2,0,0.08,0.17,0.25,0.08,0.25,Matches
Marlon\Marlon,br BRA,DF,Sassuolo,22,1995,18,18,1508,16.8,1,0,1,0,0,4,1,0.06,0,0.06,0.06,0.06,Matches
Lautaro Martínez\Lautaro-Martinez,ar ARG,FW,Inter,20,1997,27,13,1344,14.9,6,2,5,1,1,4,0,0.4,0.13,0.54,0.33,0.47,Matches
Adam Maruši?\Adam-Marusic,me MNE,DFMF,Lazio,25,1992,26,24,2111,23.5,1,1,1,0,0,2,1,0.04,0.04,0.09,0.04,0.09,Matches
Andrea Masiello\Andrea-Masiello,it ITA,DF,Atalanta,32,1986,24,22,1836,20.4,0,2,0,0,0,5,0,0,0.1,0.1,0,0.1,Matches
Luca Matarese\Luca-Matarese,it ITA,FW,Frosinone,20,1998,2,0,16,0.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Alessandro Matri\Alessandro-Matri,it ITA,FW,Sassuolo,33,1984,19,6,603,6.7,2,0,2,0,0,3,0,0.3,0,0.3,0.3,0.3,Matches
Federico Mattiello\Federico-Mattiello,it ITA,MFDF,Bologna,23,1995,17,16,1333,14.8,1,1,1,0,0,2,1,0.07,0.07,0.14,0.07,0.14,Matches
Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Juventus,31,1987,31,29,2418,26.9,3,2,3,0,0,5,0,0.11,0.07,0.19,0.11,0.19,Matches
José Mauri\Jose-Mauri,it ITA,MF,Milan,22,1996,5,2,208,2.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Stephy Mavididi\Stephy-Mavididi,eng ENG,FW,Juventus,20,1998,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Luca Mazzitelli\Luca-Mazzitelli,it ITA,MFFW,Genoa,22,1995,10,3,323,3.6,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Ibrahima Mbaye\Ibrahima-Mbaye,sn SEN,DF,Bologna,23,1994,23,22,2010,22.3,2,0,2,0,0,6,0,0.09,0,0.09,0.09,0.09,Matches
Levan Mchedlidze\Levan-Mchedlidze,ge GEO,FWDF,Empoli,28,1990,11,0,208,2.3,0,1,0,0,0,1,0,0,0.43,0.43,0,0.43,Matches
Iuri Medeiros\Iuri-Medeiros,pt POR,MFFW,Genoa,24,1994,2,2,106,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Nicky Medja\Nicky-Medja,ch SUI,MF,Fiorentina,18,2000,1,0,45,0.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Riccardo Meggiorini\Riccardo-Meggiorini,it ITA,FW,Chievo,32,1985,24,18,1548,17.2,3,1,2,1,1,6,0,0.17,0.06,0.23,0.12,0.17,Matches
Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Torino,24,1994,35,30,2659,29.5,2,4,2,0,0,7,1,0.07,0.14,0.2,0.07,0.2,Matches
Alex Meret\Alex-Meret,it ITA,GK,Napoli,21,1997,14,13,1151,12.8,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Dries Mertens\Dries-Mertens,be BEL,FW,Napoli,31,1987,35,23,2252,25,16,11,15,1,1,1,0,0.64,0.44,1.08,0.6,1.04,Matches
Petar Mi?in\Petar-Micin,rs SRB,MF,Udinese,19,1998,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
