Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Dimitri Oberlin\Dimitri-Oberlin,ch SUI,FW,Empoli,20,1997,1.5,0,0,0,5,0,1,1,1,1,0,0,0,5,1,5,16.7,Matches
Joel Obi\Joel-Obi,ng NGA,MF,Chievo,27,1991,7.3,1,0,0,16,4,3,7,12,14,0,0,0,72,8,7,53.3,Matches
Jens Odgaard\Jens-Odgaard,dk DEN,FW,Sassuolo,19,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Stefano Okaka\Stefano-Okaka,it ITA,FW,Udinese,28,1989,10.8,4,0,0,39,29,6,1,1,9,1,0,0,52,34,43,44.2,Matches
Orji Okwonkwo\Orji-Okwonkwo,ng NGA,FW,Bologna,20,1998,2.9,2,0,0,6,4,0,4,1,2,0,0,0,14,5,6,45.5,Matches
Robin Olsen\Robin-Olsen,se SWE,GK,Roma,28,1990,27,2,0,0,1,7,0,0,0,0,0,1,0,144,0,0,,Matches
Stephane Omeonga\Stephane-Omeonga,be BEL,MF,Genoa,22,1996,0.6,1,0,0,3,1,0,0,0,2,0,0,0,15,2,1,66.7,Matches
Nicholas Opoku\Nicholas-Opoku,gh GHA,DF,Udinese,20,1997,3.6,1,0,0,2,0,0,0,5,2,0,1,0,25,6,0,100,Matches
Riccardo Orsolini\Riccardo-Orsolini,it ITA,FWMF,Bologna,21,1997,21.8,2,0,0,24,53,15,72,14,22,0,0,0,153,39,43,47.6,Matches
David Ospina\David-Ospina,co COL,GK,Napoli,29,1988,16.2,0,0,0,0,4,0,0,0,0,0,0,0,60,0,0,,Matches
Adam Ounas\Adam-Ounas,dz ALG,MFFW,Napoli,21,1996,6,0,0,0,4,10,0,17,9,5,0,0,0,37,4,6,40,Matches
Simone Padoin\Simone-Padoin,it ITA,DFMF,Cagliari,34,1984,21.3,2,0,0,19,25,0,50,15,19,0,0,0,192,11,15,42.3,Matches
Luca Paganini\Luca-Paganini,it ITA,DFMF,Frosinone,25,1993,12.5,2,0,0,26,36,2,15,15,10,2,1,0,106,31,42,42.5,Matches
Marko Paja?\Marko-Pajac,hr CRO,DF,Empoli,25,1993,8.2,5,0,0,9,9,0,37,3,6,0,0,0,55,0,11,0,Matches
Marko Paja?\Marko-Pajac,hr CRO,DF,Cagliari,25,1993,1.1,0,0,0,2,0,0,7,1,0,0,0,0,10,1,2,33.3,Matches
Rodrigo Palacio\Rodrigo-Palacio,ar ARG,FW,Bologna,36,1982,25.9,6,0,0,22,65,25,82,5,13,1,0,0,132,29,46,38.7,Matches
Alberto Paloschi\Alberto-Paloschi,it ITA,FW,SPAL,28,1990,9.6,3,0,0,17,11,8,3,2,6,0,0,0,29,6,17,26.1,Matches
Goran Pandev\Goran-Pandev,mk MKD,FWMF,Genoa,35,1983,12.5,6,0,0,17,47,5,16,2,10,0,0,0,69,4,25,13.8,Matches
Lucas Paquetá\Lucas-Paqueta,br BRA,MF,Milan,20,1997,9.4,5,1,0,17,23,1,8,4,11,0,0,0,69,14,16,46.7,Matches
Vittorio Parigini\Vittorio-Parigini,it ITA,MFFW,Torino,22,1996,4.2,2,0,0,7,16,1,16,3,10,0,0,0,46,3,6,33.3,Matches
Marco Parolo\Marco-Parolo,it ITA,MF,Lazio,33,1985,28.5,7,0,0,43,17,3,41,19,42,0,0,0,252,58,41,58.6,Matches
Mario Pašali?\Mario-Pasalic,hr CRO,MFFW,Atalanta,23,1995,18,1,0,0,19,12,3,9,11,27,0,0,0,163,28,39,41.8,Matches
Manuel Pasqual\Manuel-Pasqual,it ITA,DFMF,Empoli,36,1982,14.9,2,0,0,13,11,0,92,9,15,0,0,0,108,2,13,13.3,Matches
Javier Pastore\Javier-Pastore,ar ARG,MF,Roma,29,1989,6.6,0,0,0,9,3,0,9,6,3,0,0,0,42,1,4,20,Matches
Patric\Patric,es ESP,DFMF,Lazio,25,1993,12.1,1,0,0,12,8,1,30,12,8,0,1,0,105,7,9,43.8,Matches
Leonardo Pavoletti\Leonardo-Pavoletti,it ITA,FW,Cagliari,29,1988,30.4,6,0,0,81,35,25,8,14,19,0,0,0,145,198,112,63.9,Matches
Nehuén Paz\Nehuen-Paz,ar ARG,DF,Bologna,25,1993,1.3,1,0,0,2,0,0,0,2,0,0,0,0,6,0,2,0,Matches
João Pedro\Joao-Pedro,br BRA,FWMF,Cagliari,26,1992,28.4,5,1,1,50,53,9,29,5,13,1,0,0,146,53,77,40.8,Matches
Gianluca Pegolo\Gianluca-Pegolo,it ITA,GK,Sassuolo,37,1981,2.3,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,,Matches
Lorenzo Pellegrini\Lorenzo-Pellegrini,it ITA,MF,Roma,22,1996,20.2,6,0,0,33,33,4,47,14,28,0,0,0,143,12,21,36.4,Matches
Luca Pellegrini\Luca-Pellegrini,it ITA,DF,Cagliari,19,1999,10.4,3,1,1,17,9,1,45,15,16,0,1,0,85,8,16,33.3,Matches
Luca Pellegrini\Luca-Pellegrini,it ITA,DF,Roma,19,1999,1.8,2,0,0,4,1,0,4,1,2,0,1,0,23,1,0,100,Matches
Sergio Pellissier\Sergio-Pellissier,it ITA,FW,Chievo,39,1979,10.6,1,0,0,12,24,14,5,1,2,0,0,0,37,18,31,36.7,Matches
Federico Peluso\Federico-Peluso,it ITA,DF,Sassuolo,34,1984,15.1,5,0,0,9,15,0,5,18,14,0,1,0,118,25,22,53.2,Matches
Pepín\Pepin,gq EQG,MF,Parma,21,1996,0.9,0,0,0,1,0,0,1,2,0,0,0,0,8,0,1,0,Matches
Pedro Pereira\Pedro-Pereira,pt POR,DFMF,Genoa,20,1998,15.4,1,0,0,19,10,0,44,11,20,0,0,0,106,12,21,36.4,Matches
Stipe Perica\Stipe-Perica,hr CRO,FW,Frosinone,23,1995,5.3,3,0,0,13,7,1,0,0,1,1,0,0,13,5,14,26.3,Matches
Mattia Perin\Mattia-Perin,it ITA,GK,Juventus,25,1992,9,1,0,0,0,2,0,0,0,0,0,0,0,29,0,0,,Matches
Ivan Periši?\Ivan-Perisic,hr CRO,FWMF,Inter,29,1989,30,5,0,0,28,13,10,178,20,19,0,0,0,200,45,52,46.4,Matches
Diego Perotti\Diego-Perotti,ar ARG,FWMF,Roma,30,1988,7.4,3,0,0,5,15,1,26,5,7,0,0,0,46,4,4,50,Matches
Matteo Pessina\Matteo-Pessina,it ITA,MF,Atalanta,21,1997,2.6,0,0,0,4,6,0,0,1,2,0,0,0,37,5,7,41.7,Matches
Andrea Petagna\Andrea-Petagna,it ITA,FW,SPAL,23,1995,33.7,8,0,0,44,47,6,29,5,10,1,0,0,125,29,53,35.4,Matches
Germán Pezzella\German-Pezzella,ar ARG,DF,Fiorentina,27,1991,31.7,5,0,0,32,28,0,2,36,49,0,0,1,361,100,42,70.4,Matches
Giuseppe Pezzella\Giuseppe-Pezzella,it ITA,DFMF,Udinese,20,1997,2,1,0,0,4,2,0,2,2,1,0,0,0,19,0,2,0,Matches
Giuseppe Pezzella\Giuseppe-Pezzella,it ITA,DF,Genoa,20,1997,1.2,0,1,0,3,1,1,4,1,0,0,0,0,9,0,0,,Matches
Krzysztof Pi?tek\Krzysztof-Piatek,pl POL,FW,Genoa,23,1995,17.7,5,0,0,31,35,11,15,3,6,1,0,0,70,27,47,36.5,Matches
Krzysztof Pi?tek\Krzysztof-Piatek,pl POL,FW,Milan,23,1995,15.3,0,0,0,30,21,12,4,3,5,1,0,0,36,20,36,35.7,Matches
Lucas Piazon\Lucas-Piazon,br BRA,MFFW,Chievo,24,1994,0.9,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,,Matches
Roberto Piccoli\Roberto-Piccoli,it ITA,FW,Atalanta,17,2001,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2,5,5,50,Matches
Andrea Pinamonti\Andrea-Pinamonti,it ITA,FW,Frosinone,19,1999,18.1,2,0,0,30,31,8,13,4,8,0,0,0,79,39,84,31.7,Matches
Carlo Pinsoglio\Carlo-Pinsoglio,it ITA,GK,Juventus,28,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,Matches
Fabio Pisacane\Fabio-Pisacane,it ITA,DF,Cagliari,32,1986,25.2,6,0,0,27,19,0,1,17,25,0,0,0,305,43,39,52.4,Matches
Marko Pjaca\Marko-Pjaca,hr CRO,FWMF,Fiorentina,23,1995,8.3,1,0,0,10,16,0,15,4,8,0,0,0,55,8,11,42.1,Matches
Miralem Pjani?\Miralem-Pjanic,ba BIH,MF,Juventus,28,1990,25.3,6,1,1,37,21,0,33,33,18,0,0,0,248,5,18,21.7,Matches
Andrea Poli\Andrea-Poli,it ITA,MF,Bologna,28,1989,21.5,5,0,0,32,32,3,12,32,49,0,1,0,164,4,22,15.4,Matches
Matteo Politano\Matteo-Politano,it ITA,FWMF,Inter,24,1993,28.3,4,1,0,14,44,3,124,16,9,1,0,0,182,5,21,19.2,Matches
Giacomo Poluzzi\Giacomo-Poluzzi,it ITA,GK,SPAL,30,1988,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Manolo Portanova\Manolo-Portanova,it ITA,MF,Juventus,18,2000,0.4,1,0,0,1,0,0,1,2,1,0,0,0,2,0,1,0,Matches
Dennis Praet\Dennis-Praet,be BEL,MF,Sampdoria,24,1994,32.1,6,0,0,26,41,1,76,22,55,1,0,0,295,14,14,50,Matches
Silvio Proto\Silvio-Proto,be BEL,GK,Lazio,35,1983,2,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,,Matches
Ivan Provedel\Ivan-Provedel,it ITA,GK,Empoli,24,1994,16,0,0,0,1,5,0,0,0,0,0,1,0,71,0,0,,Matches
Manuel Pucciarelli\Manuel-Pucciarelli,it ITA,FW,Chievo,27,1991,3.4,1,0,0,7,5,0,1,0,2,0,0,0,20,3,6,33.3,Matches
Erick Pulgar\Erick-Pulgar,cl CHI,MF,Bologna,24,1994,26.2,6,1,0,31,34,0,38,46,53,0,0,1,369,41,23,64.1,Matches
Ignacio Pussetto\Ignacio-Pussetto,ar ARG,FWMF,Udinese,22,1995,24.2,8,0,0,53,57,22,22,24,51,2,0,0,147,80,103,43.7,Matches
Fabio Quagliarella\Fabio-Quagliarella,it ITA,FW,Sampdoria,35,1983,35.5,1,0,0,32,58,37,42,7,12,0,0,0,166,21,50,29.6,Matches
Ivan Radovanovi?\Ivan-Radovanovic,rs SRB,MF,Genoa,29,1988,14.2,3,0,0,20,20,0,3,12,18,0,0,0,191,36,15,70.6,Matches
Ivan Radovanovi?\Ivan-Radovanovic,rs SRB,MF,Chievo,29,1988,19,6,0,0,21,14,0,4,20,21,0,0,0,225,15,16,48.4,Matches
Ionu? Radu\Ionut-Radu,ro ROU,GK,Genoa,21,1997,33,0,0,0,0,2,0,0,0,0,0,0,0,152,0,0,,Matches
?tefan Radu\Stefan-Radu,ro ROU,DF,Lazio,31,1986,24.9,5,0,0,33,23,0,25,35,24,0,0,0,315,33,19,63.5,Matches
Gastón Ramírez\Gaston-Ramirez,uy URU,MFFW,Sampdoria,27,1990,17.5,7,1,1,40,36,2,27,12,17,1,0,0,120,21,43,32.8,Matches
Andrea Ranocchia\Andrea-Ranocchia,it ITA,DFMF,Inter,30,1988,0.7,1,0,0,4,0,0,0,0,1,0,0,0,4,5,7,41.7,Matches
Jacob Rasmussen\Jacob-Rasmussen,dk DEN,DFMF,Empoli,21,1997,11.3,3,0,0,8,5,0,1,6,11,0,0,0,143,22,17,56.4,Matches
Giacomo Raspadori\Giacomo-Raspadori,it ITA,DF,Sassuolo,18,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Arkadiusz Reca\Arkadiusz-Reca,pl POL,DFFW,Atalanta,23,1995,0.5,0,0,0,1,2,0,4,1,1,0,0,0,7,2,1,66.7,Matches
Vasco Regini\Vasco-Regini,it ITA,DF,SPAL,27,1990,0.9,0,0,0,3,3,0,0,0,1,0,0,0,8,2,3,40,Matches
Pepe Reina\Pepe-Reina,es ESP,GK,Milan,35,1982,3.7,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,,Matches
Emiliano Rigoni\Emiliano-Rigoni,ar ARG,FWMF,Atalanta,25,1993,5.8,1,0,0,4,5,4,28,6,3,0,0,0,44,4,6,40,Matches
Luca Rigoni\Luca-Rigoni,it ITA,MF,Parma,33,1984,19.6,5,0,0,24,18,0,8,19,34,0,0,0,151,14,21,40,Matches
Nicola Rigoni\Nicola-Rigoni,it ITA,MF,Chievo,27,1990,21.7,9,1,1,47,19,2,11,22,34,0,0,0,237,35,26,57.4,Matches
Tomás Rincón\Tomas-Rincon,ve VEN,MF,Torino,30,1988,31.1,15,0,0,70,39,0,33,46,60,0,0,0,387,67,29,69.8,Matches
Alejandro Rodríguez\Alejandro-Rodriguez,es ESP,FW,Empoli,27,1991,0.3,0,0,0,2,0,0,0,0,0,0,0,0,2,1,2,33.3,Matches
Ricardo Rodríguez\Ricardo-Rodriguez,ch SUI,DF,Milan,25,1992,33.9,5,0,0,23,19,1,55,20,34,0,0,0,265,33,32,50.8,Matches
Marko Rog\Marko-Rog,hr CRO,MF,Napoli,23,1995,3.7,3,0,0,12,9,0,0,3,11,0,0,0,38,3,2,60,Matches
Rogério\Rogerio,br BRA,DFMF,Sassuolo,20,1998,29.7,9,1,0,28,28,2,80,24,34,0,0,0,257,20,34,37,Matches
Esteban Rolón\Esteban-Rolon,ar ARG,MF,Genoa,23,1995,11.6,9,0,0,28,17,0,6,20,21,0,0,0,123,5,22,18.5,Matches
Filippo Romagna\Filippo-Romagna,it ITA,DF,Cagliari,21,1997,16.4,2,0,0,8,14,0,1,11,8,0,1,0,154,29,20,59.2,Matches
Alessio Romagnoli\Alessio-Romagnoli,it ITA,DF,Milan,23,1995,31.6,6,1,0,23,14,4,1,24,26,0,0,1,263,70,26,72.9,Matches
Cristian Romero\Cristian-Romero,ar ARG,DF,Genoa,20,1998,26,11,2,1,37,21,0,0,28,40,1,1,0,258,50,41,54.9,Matches
Rômulo\Romulo,it ITA,DFMF,Lazio,31,1987,8.6,1,0,0,9,8,2,28,6,6,0,0,0,63,5,8,38.5,Matches
Rômulo\Romulo,it ITA,MFDF,Genoa,31,1987,15,1,1,1,19,19,4,44,11,14,0,0,0,123,2,6,25,Matches
Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,Juventus,33,1985,29.9,3,0,0,20,50,28,59,9,8,0,0,0,115,23,32,41.8,Matches
Marten de Roon\Marten-de-Roon,nl NED,MF,Atalanta,27,1991,33.1,8,0,0,62,14,1,25,36,68,0,0,0,424,42,37,53.2,Matches
Luca Rossettini\Luca-Rossettini,it ITA,DF,Chievo,33,1985,20.3,5,0,0,15,10,0,2,18,17,0,0,0,217,26,27,49.1,Matches
Francesco Rossi\Francesco-Rossi,it ITA,GK,Atalanta,27,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Daniele Rugani\Daniele-Rugani,it ITA,DF,Juventus,24,1994,15,3,0,0,29,5,0,0,9,7,0,0,0,151,44,8,84.6,Matches
Mário Rui\Mario-Rui,pt POR,DF,Napoli,27,1991,15.7,5,1,1,17,17,3,55,18,12,0,0,0,139,4,6,40,Matches
Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MFFW,Napoli,22,1996,22.1,3,1,1,11,22,3,25,15,41,0,0,0,208,10,17,37,Matches
Jacopo Sala\Jacopo-Sala,it ITA,DF,Sampdoria,26,1991,16.9,5,0,0,20,16,0,38,12,23,0,0,0,177,7,7,50,Matches
Bartosz Salamon\Bartosz-Salamon,pl POL,DF,Frosinone,27,1991,19.2,3,0,0,20,8,0,1,20,11,0,0,0,208,37,25,59.7,Matches
Paolo Sammarco\Paolo-Sammarco,it ITA,MF,Frosinone,35,1983,6.1,1,0,0,8,7,0,6,4,11,0,1,0,72,8,7,53.3,Matches
Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Genoa,22,1996,8.5,1,0,0,19,15,2,2,3,4,1,0,0,33,29,36,44.6,Matches
Sandro\Sandro,br BRA,MF,Udinese,29,1989,6.6,5,0,0,23,11,0,0,9,19,0,1,1,80,13,10,56.5,Matches
Sandro\Sandro,br BRA,MF,Genoa,29,1989,7.9,3,0,0,21,11,2,0,11,24,0,1,0,113,17,17,50,Matches
Alex Sandro\Alex-Sandro,br BRA,DF,Juventus,27,1991,26.5,7,0,0,49,50,2,91,28,41,0,1,0,250,43,32,57.3,Matches
Nicola Sansone\Nicola-Sansone,it ITA,FW,Bologna,26,1991,12.7,4,1,1,26,29,4,30,4,19,1,0,0,81,7,18,28,Matches
Federico Santander\Federico-Santander,py PAR,FW,Bologna,27,1991,22.9,5,0,0,51,38,18,15,5,11,0,0,0,105,125,109,53.4,Matches
Davide Santon\Davide-Santon,it ITA,DF,Roma,27,1991,11.2,0,0,0,16,11,0,24,13,7,0,0,0,94,7,10,41.2,Matches
Samir Santos\Samir-Santos,br BRA,DF,Udinese,23,1994,20,7,0,0,39,26,2,14,26,30,0,0,0,153,50,19,72.5,Matches
Riccardo Saponara\Riccardo-Saponara,it ITA,MFFW,Sampdoria,26,1991,10.1,2,0,0,16,16,7,13,5,5,0,0,0,67,5,7,41.7,Matches
Marco Sau\Marco-Sau,it ITA,MFFW,Sampdoria,30,1987,0.6,0,0,0,1,3,0,2,0,0,1,0,0,7,1,0,100,Matches
Marco Sau\Marco-Sau,it ITA,FW,Cagliari,30,1987,6.2,4,0,0,9,8,4,8,3,7,0,0,0,19,1,8,11.1,Matches
Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DFMF,Chievo,29,1989,1.6,0,0,0,1,1,0,5,1,6,0,0,0,26,4,3,57.1,Matches
Nicolás Schiappacasse\Nicolas-Schiappacasse,uy URU,FW,Parma,19,1999,0.9,0,0,0,0,3,0,2,0,1,0,0,0,3,1,2,33.3,Matches
Pasquale Schiattarella\Pasquale-Schiattarella,it ITA,MF,SPAL,31,1987,20.5,10,0,0,34,51,1,29,18,33,0,0,0,197,12,7,63.2,Matches
Patrik Schick\Patrik-Schick,cz CZE,FW,Roma,22,1996,14.6,4,0,0,27,19,9,7,3,5,2,0,0,52,40,42,48.8,Matches
Matteo Scozzarella\Matteo-Scozzarella,it ITA,MF,Parma,30,1988,16.2,8,0,0,28,12,0,21,22,8,0,0,0,177,3,9,25,Matches
Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,22,1996,9,0,0,0,0,1,0,0,0,0,0,0,0,39,0,0,,Matches
Andrea Seculin\Andrea-Seculin,it ITA,GK,Chievo,28,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
Adrian Šemper\Adrian-Semper,hr CRO,GK,Chievo,20,1998,6,0,0,0,0,1,0,0,0,0,0,0,0,39,0,0,,Matches
Stefano Sensi\Stefano-Sensi,it ITA,MF,Sassuolo,22,1995,21.9,8,0,0,25,68,1,19,25,34,1,0,0,227,12,17,41.4,Matches
Luigi Sepe\Luigi-Sepe,it ITA,GK,Parma,27,1991,37,1,0,0,0,4,0,0,0,0,0,0,1,154,0,0,,Matches
Leonardo Sernicola\Leonardo-Sernicola,it ITA,FW,Sassuolo,21,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,Matches
Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FW,Roma,25,1992,23.4,2,0,0,15,35,10,44,20,14,2,0,0,139,16,15,51.6,Matches
Francisco Sierralta\Francisco-Sierralta,cl CHI,DF,Parma,21,1997,3,2,0,0,7,3,0,1,4,7,0,0,1,15,15,3,83.3,Matches
Luca Siligardi\Luca-Siligardi,it ITA,FW,Parma,30,1988,18.2,2,0,0,12,25,2,37,18,16,2,0,0,119,14,24,36.8,Matches
Matheus Pereira da Silva\Matheus-Pereira-da-Silva,br BRA,MF,Juventus,20,1998,1,0,0,0,1,1,0,2,0,1,0,0,0,4,1,2,33.3,Matches
Matías Silvestre\Matias-Silvestre,ar ARG,DF,Empoli,33,1984,34,6,0,0,24,22,1,3,13,16,0,0,1,267,65,31,67.7,Matches
Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Fiorentina,23,1995,27.3,2,0,0,48,59,15,12,5,24,1,0,0,118,25,75,25,Matches
Lorenco Šimi?\Lorenco-Simic,hr CRO,DF,SPAL,22,1996,2.6,0,0,0,4,2,1,0,14,6,0,1,0,22,9,5,64.3,Matches
Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,31,1987,35.2,1,0,0,1,3,0,0,0,0,0,1,0,161,0,0,,Matches
?ukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Bologna,27,1991,38,1,0,0,0,2,0,0,0,0,0,0,0,177,0,0,,Matches
Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,23,1995,35,4,0,0,41,31,1,1,19,44,0,1,1,400,56,38,59.6,Matches
Cédric Soares\Cedric-Soares,pt POR,DF,Inter,26,1991,2.9,0,0,0,2,4,0,14,1,4,0,0,0,21,3,1,75,Matches
Danilo Soddimo\Danilo-Soddimo,it ITA,MF,Frosinone,30,1987,2.8,2,0,0,10,4,0,12,8,9,0,0,0,23,5,2,71.4,Matches
Roberto Soriano\Roberto-Soriano,it ITA,MF,Bologna,27,1991,16.5,5,0,0,27,17,2,13,4,18,1,0,0,114,13,26,33.3,Matches
Roberto Soriano\Roberto-Soriano,it ITA,MFFW,Torino,27,1991,5.2,1,0,0,14,10,3,11,6,8,0,0,0,43,5,5,50,Matches
Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Chievo,39,1979,31,2,0,0,0,6,0,0,0,0,0,0,0,124,0,0,,Matches
Riccardo Sottil\Riccardo-Sottil,it ITA,FWMF,Fiorentina,19,1999,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,Matches
Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Juventus,25,1993,6.7,0,0,0,3,2,1,28,2,5,0,0,0,55,7,4,63.6,Matches
Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Genoa,35,1983,6,2,0,0,8,4,0,0,7,4,0,0,1,58,1,1,50,Matches
Marco Sportiello\Marco-Sportiello,it ITA,GK,Frosinone,26,1992,35,5,0,0,0,5,0,0,0,0,0,0,0,198,0,0,,Matches
Mattia Sprocati\Mattia-Sprocati,it ITA,FWMF,Parma,25,1993,7.2,0,0,0,5,21,0,9,6,3,0,0,0,47,4,7,36.4,Matches
Darijo Srna\Darijo-Srna,hr CRO,DF,Cagliari,36,1982,23.2,5,1,0,22,71,0,82,23,16,0,0,0,212,29,20,59.2,Matches
Mariusz St?pi?ski\Mariusz-Stepinski,pl POL,FW,Chievo,23,1995,27.5,5,0,0,61,56,24,20,6,17,1,0,0,107,42,87,32.6,Matches
Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,23,1995,35,4,0,0,0,6,0,0,0,0,0,0,0,195,0,0,,Matches
Kevin Strootman\Kevin-Strootman,nl NED,MF,Roma,28,1990,1,0,0,0,1,0,0,0,1,1,0,0,0,6,1,1,50,Matches
Jens Stryger Larsen\Jens-Stryger-Larsen,dk DEN,DFMF,Udinese,27,1991,35.9,6,0,0,14,14,3,51,19,23,0,0,0,261,18,21,46.2,Matches
Leo Štulac\Leo-Stulac,si SVN,MF,Parma,23,1994,16.1,3,1,0,13,29,1,15,16,16,0,0,0,157,7,10,41.2,Matches
Stefano Sturaro\Stefano-Sturaro,it ITA,MF,Genoa,25,1993,2.4,0,1,0,5,6,0,4,3,4,0,0,0,24,2,7,22.2,Matches
Suso\Suso,es ESP,FWMF,Milan,24,1993,33.5,9,1,1,31,80,6,161,20,24,0,0,0,171,3,13,18.8,Matches
Mattias Svanberg\Mattias-Svanberg,se SWE,MF,Bologna,19,1999,13.1,2,0,0,27,33,1,8,11,12,0,0,0,93,9,15,37.5,Matches
Wojciech Szcz?sny\Wojciech-Szczesny,pl POL,GK,Juventus,28,1990,28,0,0,0,0,1,0,0,0,0,0,0,0,118,0,0,,Matches
Strahinja Tanasijevi?\Strahinja-Tanasijevic,rs SRB,DF,Chievo,21,1997,0.2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,Matches
Júnior Tavares\Junior-Tavares,br BRA,DF,Sampdoria,21,1996,2,1,0,0,4,4,0,4,1,1,0,0,0,31,3,0,100,Matches
?ukasz Teodorczyk\Lukasz-Teodorczyk,pl POL,FWMF,Udinese,27,1991,4.4,1,0,0,20,8,4,5,2,3,0,0,0,16,11,22,33.3,Matches
Hidde ter Avest\Hidde-ter-Avest,nl NED,DFMF,Udinese,21,1997,10.8,0,0,0,5,6,0,18,9,19,0,0,0,88,7,13,35,Matches
Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Fiorentina,28,1990,2,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,,Matches
Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Empoli,28,1990,8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,,Matches
Cyril Théréau\Cyril-Thereau,fr FRA,FW,Fiorentina,35,1983,0.3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,Matches
Cyril Théréau\Cyril-Thereau,fr FRA,FWMF,Cagliari,35,1983,1.5,0,0,0,2,2,0,0,0,2,0,0,0,8,6,13,31.6,Matches
Rafael Tolói\Rafael-Toloi,it ITA,DF,Atalanta,27,1990,19.4,1,1,0,10,14,1,9,31,26,0,1,1,209,16,19,45.7,Matches
Nenad Tomovi?\Nenad-Tomovic,rs SRB,DF,Chievo,30,1987,8.2,1,0,0,9,7,0,8,11,7,0,0,0,80,10,11,47.6,Matches
Lorenzo Tonelli\Lorenzo-Tonelli,it ITA,DF,Sampdoria,28,1990,18.4,6,0,0,24,36,0,0,15,17,0,1,1,189,41,19,68.3,Matches
William Troost-Ekong\William-Troost-Ekong,ng NGA,DF,Udinese,24,1993,34,4,0,0,28,11,1,2,28,14,0,1,0,269,83,39,68,Matches
Marcello Trotta\Marcello-Trotta,it ITA,FW,Frosinone,25,1992,4.4,0,0,0,8,3,3,4,3,6,0,0,0,23,3,12,20,Matches
Marcello Trotta\Marcello-Trotta,it ITA,FW,Sassuolo,25,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Marco Tumminello\Marco-Tumminello,it ITA,FWDF,Atalanta,19,1998,0.1,1,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0,Matches
Salih Uçan\Salih-Ucan,tr TUR,MFDF,Empoli,24,1994,2.9,1,0,0,5,1,0,8,4,6,0,0,0,32,2,8,20,Matches
Cengiz Ünder\Cengiz-Under,tr TUR,FW,Roma,21,1997,15.3,1,0,0,9,28,4,50,15,5,0,1,0,79,6,6,50,Matches
Joel Untersee\Joel-Untersee,ch SUI,DF,Empoli,24,1994,1.4,0,0,0,2,2,0,1,0,0,0,0,0,15,1,0,100,Matches
Mirko Valdifiori\Mirko-Valdifiori,it ITA,MF,SPAL,32,1986,7.4,3,0,0,14,8,0,5,4,17,0,0,0,59,4,3,57.1,Matches
Borja Valero\Borja-Valero,es ESP,MF,Inter,33,1985,13.7,4,0,0,20,23,0,10,18,16,0,0,0,135,4,10,28.6,Matches
Mattia Valoti\Mattia-Valoti,it ITA,MF,SPAL,24,1993,13.6,6,0,0,34,29,0,14,17,25,0,0,0,84,22,16,57.9,Matches
Luca Valzania\Luca-Valzania,it ITA,MFFW,Atalanta,22,1996,0.8,0,0,0,0,0,0,0,1,3,0,0,0,8,3,0,100,Matches
Luca Valzania\Luca-Valzania,it ITA,MF,Frosinone,22,1996,10,4,0,0,13,18,0,6,18,13,0,0,0,88,8,10,44.4,Matches
