Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Senad Luli?\Senad-Lulic,ba BIH,MFFW,Lazio,30,1986,31,29,2486,27.6,3,9,3,0,0,8,2,0.11,0.33,0.43,0.11,0.43,Matches
Massimo Maccarone\Massimo-Maccarone,it ITA,FW,Empoli,36,1979,28,17,1508,16.8,5,2,3,2,2,3,1,0.3,0.12,0.42,0.18,0.3,Matches
Christian Maggio\Christian-Maggio,it ITA,DF,Napoli,34,1982,7,4,394,4.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Francesco Magnanelli\Francesco-Magnanelli,it ITA,MF,Sassuolo,31,1984,15,14,1193,13.3,1,0,1,0,0,2,0,0.08,0,0.08,0.08,0.08,Matches
Raffaele Maiello\Raffaele-Maiello,it ITA,MF,Empoli,25,1991,1,1,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Domenico Maietta\Domenico-Maietta,it ITA,DF,Bologna,33,1982,29,29,2373,26.4,0,1,0,0,0,8,0,0,0.04,0.04,0,0.04,Matches
Nikola Maksimovi?\Nikola-Maksimovic,rs SRB,DF,Napoli,24,1991,8,7,678,7.5,1,0,1,0,0,1,0,0.13,0,0.13,0.13,0.13,Matches
Rey Manaj\Rey-Manaj,al ALB,FW,Pescara,19,1997,12,4,474,5.3,2,0,2,0,0,2,0,0.38,0,0.38,0.38,0.38,Matches
Rolando Mandragora\Rolando-Mandragora,it ITA,MF,Juventus,19,1997,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mario Mandžuki?\Mario-Mandzukic,hr CRO,FWMF,Juventus,30,1986,34,28,2483,27.6,7,4,7,0,0,5,0,0.25,0.14,0.4,0.25,0.4,Matches
Kostas Manolas\Kostas-Manolas,gr GRE,DF,Roma,25,1991,33,32,2771,30.8,0,2,0,0,0,7,0,0,0.06,0.06,0,0.06,Matches
Giovanni Marchese\Giovanni-Marchese,it ITA,DF,Genoa,31,1984,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Federico Marchetti\Federico-Marchetti,it ITA,GK,Lazio,33,1983,17,17,1485,16.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Claudio Marchisio\Claudio-Marchisio,it ITA,MF,Juventus,30,1986,18,15,1253,13.9,1,3,1,0,0,2,0,0.07,0.22,0.29,0.07,0.29,Matches
Gian Marco Ferrari\Gian-Marco-Ferrari,it ITA,DF,Crotone,24,1992,37,37,3330,37,3,1,3,0,0,8,0,0.08,0.03,0.11,0.08,0.11,Matches
Guido Marilungo\Guido-Marilungo,it ITA,FW,Empoli,26,1989,20,11,942,10.5,0,4,0,0,0,2,0,0,0.38,0.38,0,0.38,Matches
João Mário\Joao-Mario,pt POR,MF,Inter,23,1993,30,22,2003,22.3,3,5,3,0,0,5,0,0.13,0.22,0.36,0.13,0.36,Matches
Bruno Martella\Bruno-Martella,it ITA,DFMF,Crotone,23,1992,29,26,2319,25.8,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Josef Martínez\Josef-Martinez,ve VEN,FW,Torino,23,1993,11,4,533,5.9,1,0,1,0,0,3,0,0.17,0,0.17,0.17,0.17,Matches
Andrea Masiello\Andrea-Masiello,it ITA,DF,Atalanta,30,1986,35,34,2926,32.5,3,1,3,0,0,9,0,0.09,0.03,0.12,0.09,0.12,Matches
Adam Masina\Adam-Masina,ma MAR,DF,Bologna,22,1994,32,28,2428,27,1,1,1,0,0,6,1,0.04,0.04,0.07,0.04,0.07,Matches
Ryder Matos\Ryder-Matos,br BRA,FWMF,Udinese,23,1993,20,4,556,6.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Alessandro Matri\Alessandro-Matri,it ITA,FW,Sassuolo,31,1984,31,16,1456,16.2,8,0,8,0,0,1,0,0.49,0,0.49,0.49,0.49,Matches
José Mauri\Jose-Mauri,it ITA,MF,Empoli,20,1996,14,10,869,9.7,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Luca Mazzitelli\Luca-Mazzitelli,it ITA,MF,Sassuolo,20,1995,17,12,1044,11.6,1,2,1,0,0,8,0,0.09,0.17,0.26,0.09,0.26,Matches
Ibrahima Mbaye\Ibrahima-Mbaye,sn SEN,DF,Bologna,21,1994,16,11,1068,11.9,0,1,0,0,0,4,0,0,0.08,0.08,0,0.08,Matches
Levan Mchedlidze\Levan-Mchedlidze,ge GEO,FW,Empoli,26,1990,15,11,944,10.5,6,0,6,0,0,3,0,0.57,0,0.57,0.57,0.57,Matches
Gary Medel\Gary-Medel,cl CHI,DFMF,Inter,28,1987,26,26,2163,24,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Riccardo Meggiorini\Riccardo-Meggiorini,it ITA,FW,Chievo,30,1985,27,20,1769,19.7,3,0,3,0,0,6,0,0.15,0,0.15,0.15,0.15,Matches
Federico Melchiorri\Federico-Melchiorri,it ITA,FW,Cagliari,29,1987,10,4,467,5.2,3,0,3,0,0,1,0,0.58,0,0.58,0.58,0.58,Matches
Filippo Melegoni\Filippo-Melegoni,it ITA,MF,Atalanta,17,1999,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Felipe Melo\Felipe-Melo,br BRA,MF,Inter,33,1983,5,1,179,2,0,0,0,0,0,2,2,0,0,0,0,0,Matches
Ledian Memushaj\Ledian-Memushaj,al ALB,MF,Pescara,29,1986,36,35,2952,32.8,1,3,1,0,2,3,0,0.03,0.09,0.12,0.03,0.12,Matches
Dries Mertens\Dries-Mertens,be BEL,FW,Napoli,29,1987,35,28,2558,28.4,28,9,26,2,3,6,0,0.99,0.32,1.3,0.91,1.23,Matches
Djamel Mesbah\Djamel-Mesbah,dz ALG,DF,Crotone,31,1984,10,8,680,7.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Senna Miangue\Senna-Miangue,be BEL,DF,Cagliari,19,1997,4,0,137,1.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Senna Miangue\Senna-Miangue,be BEL,DF,Inter,19,1997,3,1,124,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Giulio Migliaccio\Giulio-Migliaccio,it ITA,DFMF,Atalanta,35,1981,3,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Hrvoje Mili?\Hrvoje-Milic,hr CRO,MFDF,Fiorentina,27,1989,17,16,1250,13.9,0,4,0,0,0,4,0,0,0.29,0.29,0,0.29,Matches
Hrvoje Mili?evi?\Hrvoje-Milicevic,hr CRO,DF,Pescara,23,1993,3,1,133,1.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Arkadiusz Milik\Arkadiusz-Milik,pl POL,FW,Napoli,22,1994,17,4,559,6.2,5,1,5,0,0,1,0,0.81,0.16,0.97,0.81,0.97,Matches
Sergej Milinkovi?-Savi?\Sergej-Milinkovic-Savic,rs SRB,MF,Lazio,21,1995,34,31,2727,30.3,4,7,4,0,0,8,0,0.13,0.23,0.36,0.13,0.36,Matches
Miranda\Miranda,br BRA,DF,Inter,31,1984,32,32,2880,32,0,0,0,0,0,6,0,0,0,0,0,0,Matches
Antonio Mirante\Antonio-Mirante,it ITA,GK,Bologna,33,1983,21,21,1879,20.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Simone Missiroli\Simone-Missiroli,it ITA,MF,Sassuolo,30,1986,13,9,761,8.5,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Alexandru Mitri??\Alexandru-Mitrita,ro ROU,MFFW,Pescara,21,1995,15,4,553,6.1,1,2,1,0,0,1,0,0.16,0.33,0.49,0.16,0.49,Matches
Jan Mlakar\Jan-Mlakar,si SVN,FW,Fiorentina,17,1998,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Cristian Molinaro\Cristian-Molinaro,it ITA,DF,Torino,33,1983,10,9,751,8.3,0,2,0,0,0,2,0,0,0.24,0.24,0,0.24,Matches
Riccardo Montolivo\Riccardo-Montolivo,it ITA,MF,Milan,31,1985,9,9,778,8.6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Emiliano Moretti\Emiliano-Moretti,it ITA,DF,Torino,35,1981,23,23,2063,22.9,1,3,1,0,0,5,0,0.04,0.13,0.17,0.04,0.17,Matches
Michel Morganella\Michel-Morganella,ch SUI,MFDF,Palermo,27,1989,11,7,649,7.2,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Archimede Morleo\Archimede-Morleo,it ITA,DF,Bologna,32,1983,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Leonardo Morosini\Leonardo-Morosini,it ITA,MF,Genoa,20,1995,4,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Anthony Mounier\Anthony-Mounier,fr FRA,FWMF,Atalanta,28,1987,5,0,104,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Anthony Mounier\Anthony-Mounier,fr FRA,FW,Bologna,28,1987,6,4,292,3.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Gianni Munari\Gianni-Munari,it ITA,MF,Cagliari,33,1983,11,3,352,3.9,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Ezequiel Muñoz\Ezequiel-Munoz,ar ARG,DF,Genoa,25,1990,31,25,2347,26.1,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Sulley Muntari\Sulley-Muntari,gh GHA,MF,Pescara,31,1984,9,7,528,5.9,1,0,1,0,0,5,1,0.17,0,0.17,0.17,0.17,Matches
Alessandro Murgia\Alessandro-Murgia,it ITA,MF,Lazio,19,1996,14,4,495,5.5,2,0,2,0,0,1,0,0.36,0,0.36,0.36,0.36,Matches
Robert Muri?\Robert-Muric,hr CRO,FW,Pescara,20,1996,5,2,186,2.1,1,0,1,0,0,0,0,0.48,0,0.48,0.48,0.48,Matches
Luis Muriel\Luis-Muriel,co COL,FW,Sampdoria,25,1991,31,25,2246,25,11,5,7,4,4,4,1,0.44,0.2,0.64,0.28,0.48,Matches
Jeison Murillo\Jeison-Murillo,co COL,DF,Inter,24,1992,27,23,2077,23.1,0,1,0,0,0,6,0,0,0.04,0.04,0,0.04,Matches
Nicola Murru\Nicola-Murru,it ITA,DF,Cagliari,21,1994,26,26,2170,24.1,0,1,0,0,0,3,0,0,0.04,0.04,0,0.04,Matches
Yuto Nagatomo\Yuto-Nagatomo,jp JPN,DF,Inter,29,1986,16,11,1021,11.3,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Ádám Nagy\Adam-Nagy,hu HUN,MF,Bologna,21,1995,25,22,1803,20,0,1,0,0,0,4,0,0,0.05,0.05,0,0.05,Matches
Radja Nainggolan\Radja-Nainggolan,be BEL,MF,Roma,28,1988,37,35,3030,33.7,11,4,11,0,0,2,0,0.33,0.12,0.45,0.33,0.45,Matches
Andrea Nalini\Andrea-Nalini,it ITA,MFFW,Crotone,26,1990,17,7,815,9.1,2,2,2,0,0,2,0,0.22,0.22,0.44,0.22,0.44,Matches
Ilija Nestorovski\Ilija-Nestorovski,mk MKD,FW,Palermo,26,1990,37,34,3105,34.5,11,3,10,1,1,5,0,0.32,0.09,0.41,0.29,0.38,Matches
Neto\Neto,br BRA,GK,Juventus,27,1989,8,7,675,7.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
M'Baye Niang\MBaye-Niang,sn SEN,FW,Milan,21,1994,18,13,1120,12.4,3,2,2,1,3,1,2,0.24,0.16,0.4,0.16,0.32,Matches
Nikola Ninkovi?\Nikola-Ninkovic,rs SRB,FWMF,Genoa,21,1994,17,5,659,7.3,2,1,2,0,0,3,0,0.27,0.14,0.41,0.27,0.41,Matches
Olivier Ntcham\Olivier-Ntcham,fr FRA,MFFW,Genoa,20,1996,20,10,973,10.8,3,1,3,0,0,3,0,0.28,0.09,0.37,0.28,0.37,Matches
Simeon Nwankwo\Simeon-Nwankwo,ng NGA,FW,Crotone,24,1992,21,4,579,6.4,3,0,3,0,0,0,0,0.47,0,0.47,0.47,0.47,Matches
Joel Obi\Joel-Obi,ng NGA,MF,Torino,25,1991,20,9,771,8.6,0,2,0,0,0,3,0,0,0.23,0.23,0,0.23,Matches
Lucas Ocampos\Lucas-Ocampos,ar ARG,FW,Milan,22,1994,12,4,541,6,0,1,0,0,0,3,0,0,0.17,0.17,0,0.17,Matches
Lucas Ocampos\Lucas-Ocampos,ar ARG,FW,Genoa,22,1994,14,12,839,9.3,3,1,2,1,1,2,0,0.32,0.11,0.43,0.21,0.32,Matches
Marios Oikonomou\Marios-Oikonomou,gr GRE,DF,Bologna,23,1992,18,12,1248,13.9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Orji Okwonkwo\Orji-Okwonkwo,ng NGA,MF,Bologna,18,1998,9,1,252,2.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Maximiliano Olivera\Maximiliano-Olivera,uy URU,MFDF,Fiorentina,24,1992,18,13,1112,12.4,0,1,0,0,0,4,0,0,0.08,0.08,0,0.08,Matches
Lucas Orbán\Lucas-Orban,ar ARG,DF,Genoa,27,1989,11,8,774,8.6,0,0,0,0,0,4,1,0,0,0,0,0,Matches
Juan Pablo Carrizo\Juan-Pablo-Carrizo,ar ARG,GK,Inter,32,1984,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Daniele Padelli\Daniele-Padelli,it ITA,GK,Torino,30,1985,2,2,180,2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Simone Padoin\Simone-Padoin,it ITA,MF,Cagliari,32,1984,31,25,2174,24.2,1,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,Matches
Marko Paja?\Marko-Pajac,hr CRO,MF,Cagliari,23,1993,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rodrigo Palacio\Rodrigo-Palacio,ar ARG,FW,Inter,34,1982,15,3,431,4.8,0,3,0,0,0,1,0,0,0.63,0.63,0,0.63,Matches
Gabriel Paletta\Gabriel-Paletta,it ITA,DF,Milan,30,1986,30,30,2594,28.8,2,1,2,0,0,6,8,0.07,0.03,0.1,0.07,0.1,Matches
Raffaele Palladino\Raffaele-Palladino,it ITA,FWMF,Genoa,32,1984,12,9,855,9.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Raffaele Palladino\Raffaele-Palladino,it ITA,FWMF,Crotone,32,1984,19,16,1430,15.9,2,0,1,1,2,5,0,0.13,0,0.13,0.06,0.06,Matches
Emerson Palmieri\Emerson-Palmieri,it ITA,DFMF,Roma,21,1994,25,23,1965,21.8,0,1,0,0,0,1,0,0,0.05,0.05,0,0.05,Matches
Angelo Palombo\Angelo-Palombo,it ITA,DF,Sampdoria,34,1981,4,2,220,2.4,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Alberto Paloschi\Alberto-Paloschi,it ITA,FW,Atalanta,26,1990,13,4,442,4.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Goran Pandev\Goran-Pandev,mk MKD,FWMF,Genoa,33,1983,20,6,854,9.5,3,1,3,0,0,1,1,0.32,0.11,0.42,0.32,0.42,Matches
Leandro Paredes\Leandro-Paredes,ar ARG,MF,Roma,22,1994,27,15,1482,16.5,3,1,3,0,0,4,0,0.18,0.06,0.24,0.18,0.24,Matches
Vittorio Parigini\Vittorio-Parigini,it ITA,FWMF,Chievo,20,1996,3,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marco Parolo\Marco-Parolo,it ITA,MF,Lazio,31,1985,34,34,2976,33.1,5,1,5,0,0,11,0,0.15,0.03,0.18,0.15,0.18,Matches
Mario Pašali?\Mario-Pasalic,hr CRO,MF,Milan,21,1995,24,20,1758,19.5,5,1,5,0,0,5,0,0.26,0.05,0.31,0.26,0.31,Matches
Manuel Pasqual\Manuel-Pasqual,it ITA,DF,Empoli,34,1982,32,32,2812,31.2,2,3,1,1,1,7,0,0.06,0.1,0.16,0.03,0.13,Matches
Patric\Patric,es ESP,DFMF,Lazio,23,1993,19,10,1017,11.3,0,1,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches
Daniel Pavlovi?\Daniel-Pavlovic,ba BIH,DF,Sampdoria,28,1988,9,8,720,8,0,1,0,0,0,2,0,0,0.12,0.12,0,0.12,Matches
Leonardo Pavoletti\Leonardo-Pavoletti,it ITA,FW,Genoa,27,1988,9,7,581,6.5,3,0,3,0,0,2,0,0.46,0,0.46,0.46,0.46,Matches
Leonardo Pavoletti\Leonardo-Pavoletti,it ITA,FW,Napoli,27,1988,6,2,196,2.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
João Pedro\Joao-Pedro,br BRA,MFFW,Cagliari,24,1992,22,17,1453,16.1,7,3,6,1,2,4,1,0.43,0.19,0.62,0.37,0.56,Matches
Gianluca Pegolo\Gianluca-Pegolo,it ITA,GK,Sassuolo,35,1981,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Alberto Pelagotti\Alberto-Pelagotti,it ITA,GK,Empoli,26,1989,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Pietro Pellegri\Pietro-Pellegri,it ITA,FW,Genoa,15,2001,3,1,75,0.8,1,0,1,0,0,0,0,1.2,0,1.2,1.2,1.2,Matches
Lorenzo Pellegrini\Lorenzo-Pellegrini,it ITA,MF,Sassuolo,20,1996,28,24,1941,21.6,6,6,5,1,1,7,1,0.28,0.28,0.56,0.23,0.51,Matches
Sergio Pellissier\Sergio-Pellissier,it ITA,FW,Chievo,37,1979,30,18,1730,19.2,9,2,6,3,3,1,0,0.47,0.1,0.57,0.31,0.42,Matches
Federico Peluso\Federico-Peluso,it ITA,DF,Sassuolo,32,1984,34,33,2981,33.1,1,2,1,0,0,12,0,0.03,0.06,0.09,0.03,0.09,Matches
Adalberto Peñaranda\Adalberto-Penaranda,ve VEN,FW,Udinese,19,1997,6,1,160,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Simone Pepe\Simone-Pepe,it ITA,MFFW,Pescara,32,1983,12,3,400,4.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Matheus Pereira\Matheus-Pereira,br BRA,FWMF,Empoli,20,1996,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Pedro Pereira\Pedro-Pereira,pt POR,FW,Sampdoria,32,1984,12,8,791,8.8,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Bruno Peres\Bruno-Peres,br BRA,MFDF,Roma,26,1990,30,24,2219,24.7,2,2,2,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches
Joshua Pérez\Joshua-Perez,us USA,FW,Fiorentina,18,1998,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Stipe Perica\Stipe-Perica,hr CRO,FWMF,Udinese,21,1995,27,5,1086,12.1,6,1,6,0,0,4,0,0.5,0.08,0.58,0.5,0.58,Matches
Mattia Perin\Mattia-Perin,it ITA,GK,Genoa,23,1992,16,16,1357,15.1,0,0,0,0,0,1,1,0,0,0,0,0,Matches
Ivan Periši?\Ivan-Perisic,hr CRO,MFFW,Inter,27,1989,36,31,2750,30.6,11,8,11,0,0,2,1,0.36,0.26,0.62,0.36,0.62,Matches
Diego Perotti\Diego-Perotti,ar ARG,MFFW,Roma,28,1988,32,20,1744,19.4,8,6,1,7,7,2,0,0.41,0.31,0.72,0.05,0.36,Matches
Aleksandar Peši?\Aleksandar-Pesic,rs SRB,FW,Atalanta,24,1992,6,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Andrea Petagna\Andrea-Petagna,it ITA,FW,Atalanta,21,1995,34,31,2614,29,5,7,5,0,0,2,0,0.17,0.24,0.41,0.17,0.41,Matches
Bruno Petkovi?\Bruno-Petkovic,hr CRO,FW,Bologna,21,1994,12,4,529,5.9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Stefano Pettinari\Stefano-Pettinari,it ITA,FW,Pescara,24,1992,6,2,258,2.9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Giuseppe Pezzella\Giuseppe-Pezzella,it ITA,DFMF,Palermo,18,1997,10,9,805,8.9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Andrea Pinamonti\Andrea-Pinamonti,it ITA,FW,Inter,17,1999,2,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mauricio Pinilla\Mauricio-Pinilla,cl CHI,FW,Genoa,32,1984,12,6,553,6.1,0,1,0,0,0,3,1,0,0.16,0.16,0,0.16,Matches
Mauricio Pinilla\Mauricio-Pinilla,cl CHI,FW,Atalanta,32,1984,4,2,157,1.7,1,0,0,1,1,2,0,0.57,0,0.57,0,0,Matches
Fabio Pisacane\Fabio-Pisacane,it ITA,DF,Cagliari,30,1986,29,29,2549,28.3,1,1,1,0,0,7,0,0.04,0.04,0.07,0.04,0.07,Matches
Marko Pjaca\Marko-Pjaca,hr CRO,MF,Juventus,21,1995,14,3,459,5.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Miralem Pjani?\Miralem-Pjanic,ba BIH,MF,Juventus,26,1990,30,25,2166,24.1,5,9,5,0,0,5,0,0.21,0.37,0.58,0.21,0.58,Matches
Andrea Poli\Andrea-Poli,it ITA,MFDF,Milan,26,1989,13,3,389,4.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Matteo Politano\Matteo-Politano,it ITA,FW,Sassuolo,22,1993,32,25,2313,25.7,5,6,3,2,2,5,0,0.19,0.23,0.43,0.12,0.35,Matches
Josip Posavec\Josip-Posavec,hr CRO,GK,Palermo,20,1996,29,29,2610,29,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Dennis Praet\Dennis-Praet,be BEL,MF,Sampdoria,22,1994,32,19,1799,20,1,1,1,0,0,4,0,0.05,0.05,0.1,0.05,0.1,Matches
Franjo Prce\Franjo-Prce,hr CRO,DF,Lazio,20,1996,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Manuel Pucciarelli\Manuel-Pucciarelli,it ITA,FW,Empoli,25,1991,32,25,2303,25.6,3,1,2,1,2,2,0,0.12,0.04,0.16,0.08,0.12,Matches
Christian Puggioni\Christian-Puggioni,it ITA,GK,Sampdoria,35,1981,21,21,1890,21,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Erick Pulgar\Erick-Pulgar,cl CHI,MF,Bologna,22,1994,27,17,1595,17.7,1,1,1,0,0,6,3,0.06,0.06,0.11,0.06,0.11,Matches
Fabio Quagliarella\Fabio-Quagliarella,it ITA,FW,Sampdoria,33,1983,37,35,2875,31.9,12,3,9,3,4,2,0,0.38,0.09,0.47,0.28,0.38,Matches
Robin Quaison\Robin-Quaison,se SWE,FWMF,Palermo,22,1993,17,11,1079,12,4,0,4,0,0,5,0,0.33,0,0.33,0.33,0.33,Matches
Ivan Radovanovi?\Ivan-Radovanovic,rs SRB,MF,Chievo,27,1988,35,32,2894,32.2,0,0,0,0,0,10,0,0,0,0,0,0,Matches
?tefan Radu\Stefan-Radu,ro ROU,DF,Lazio,29,1986,29,29,2405,26.7,2,1,2,0,0,10,0,0.07,0.04,0.11,0.07,0.11,Matches
Rafael\Rafael,br BRA,GK,Cagliari,34,1982,21,19,1802,20,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Antonino Ragusa\Antonino-Ragusa,it ITA,FWMF,Sassuolo,26,1990,25,16,1436,16,4,2,4,0,0,5,0,0.25,0.13,0.38,0.25,0.38,Matches
Cristian Raimondi\Cristian-Raimondi,it ITA,MFDF,Atalanta,35,1981,7,3,283,3.1,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Slobodan Rajkovi?\Slobodan-Rajkovic,rs SRB,DF,Palermo,27,1989,4,4,298,3.3,0,0,0,0,0,1,2,0,0,0,0,0,Matches
Andrea Ranocchia\Andrea-Ranocchia,it ITA,DF,Inter,28,1988,5,5,379,4.2,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Vasco Regini\Vasco-Regini,it ITA,DF,Sampdoria,25,1990,34,30,2784,30.9,0,4,0,0,0,5,0,0,0.13,0.13,0,0.13,Matches
Pepe Reina\Pepe-Reina,es ESP,GK,Napoli,33,1982,37,37,3330,37,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Federico Ricci\Federico-Ricci,it ITA,FW,Sassuolo,22,1994,24,10,1069,11.9,2,0,1,1,1,4,0,0.17,0,0.17,0.08,0.08,Matches
Luca Rigoni\Luca-Rigoni,it ITA,MFFW,Genoa,31,1984,31,29,2350,26.1,3,1,3,0,0,13,0,0.11,0.04,0.15,0.11,0.15,Matches
Nicola Rigoni\Nicola-Rigoni,it ITA,MF,Chievo,25,1990,12,5,505,5.6,1,0,1,0,0,2,0,0.18,0,0.18,0.18,0.18,Matches
Tomás Rincón\Tomas-Rincon,ve VEN,MF,Genoa,28,1988,16,16,1390,15.4,0,2,0,0,0,4,0,0,0.13,0.13,0,0.13,Matches
Tomás Rincón\Tomas-Rincon,ve VEN,MF,Juventus,28,1988,13,2,309,3.4,0,1,0,0,0,0,0,0,0.29,0.29,0,0.29,Matches
Andrea Rispoli\Andrea-Rispoli,it ITA,MFDF,Palermo,27,1988,32,30,2684,29.8,6,3,6,0,0,5,0,0.2,0.1,0.3,0.2,0.3,Matches
Luca Rizzo\Luca-Rizzo,it ITA,FW,Bologna,24,1992,12,4,456,5.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Gonzalo Rodríguez\Gonzalo-Rodriguez,ar ARG,DF,Fiorentina,32,1984,26,26,2205,24.5,1,0,1,0,0,7,3,0.04,0,0.04,0.04,0.04,Matches
Marko Rog\Marko-Rog,hr CRO,MF,Napoli,21,1995,15,2,387,4.3,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Marcus Rohdén\Marcus-Rohden,se SWE,MF,Crotone,25,1991,34,30,2448,27.2,1,4,1,0,0,4,0,0.04,0.15,0.18,0.04,0.18,Matches
Alessio Romagnoli\Alessio-Romagnoli,it ITA,DF,Milan,21,1995,27,27,2369,26.3,1,1,1,0,0,5,2,0.04,0.04,0.08,0.04,0.08,Matches
Aleandro Rosi\Aleandro-Rosi,it ITA,DFMF,Crotone,29,1987,31,30,2560,28.4,1,1,1,0,0,12,0,0.04,0.04,0.07,0.04,0.07,Matches
Luca Rossettini\Luca-Rossettini,it ITA,DF,Torino,31,1985,30,29,2655,29.5,1,0,1,0,0,8,0,0.03,0,0.03,0.03,0.03,Matches
Alessandro Rossi\Alessandro-Rossi,it ITA,FW,Lazio,19,1997,3,0,47,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Giuseppe Rossi\Giuseppe-Rossi,it ITA,FW,Fiorentina,29,1987,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rubinho\Rubinho,br BRA,GK,Genoa,33,1982,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Roma,23,1993,26,25,2205,24.5,0,1,0,0,0,7,1,0,0.04,0.04,0,0.04,Matches
Daniele Rugani\Daniele-Rugani,it ITA,DF,Juventus,22,1994,15,11,1081,12,2,0,2,0,0,4,0,0.17,0,0.17,0.17,0.17,Matches
Gennaro Ruggiero\Gennaro-Ruggiero,it ITA,MF,Palermo,16,2000,2,2,149,1.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mário Rui\Mario-Rui,pt POR,MFDF,Roma,25,1991,5,3,347,3.9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Umar Sadiq\Umar-Sadiq,ng NGA,FW,Bologna,19,1997,7,1,235,2.6,0,1,0,0,0,2,0,0,0.38,0.38,0,0.38,Matches
