Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,25,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,26,1990,37,0,0,0,0,4,0,1,0,0,0,0,0,163,0,0,,Matches
Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,27,1989,31.4,3,0,0,22,11,1,63,38,25,0,0,0,333,21,26,44.7,Matches
Olivier Giroud\Olivier-Giroud,fr FRA,FW,Arsenal,30,1986,4.3,0,0,0,13,2,2,3,1,3,0,0,0,15,10,11,47.6,Matches
Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,30,1986,6.8,0,0,0,6,7,4,2,3,3,0,0,0,33,30,9,76.9,Matches
Connor Goldson\Connor-Goldson,eng ENG,DF,Brighton,24,1992,2.2,1,0,0,2,2,0,1,1,3,0,0,0,33,6,3,66.7,Matches
Heurelho Gomes\Heurelho-Gomes,br BRA,GK,Watford,36,1981,23.6,0,0,0,0,3,0,0,0,0,0,1,0,135,0,0,,Matches
Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,20,1997,21.1,3,0,0,14,10,1,33,34,24,0,0,0,275,20,17,54.1,Matches
Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,27,1990,21.6,8,0,0,38,25,2,6,21,28,0,0,0,333,35,38,47.9,Matches
Lee Grant\Lee-Grant,eng ENG,GK,Stoke City,34,1983,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,,Matches
Andre Gray\Andre-Gray,jm JAM,FW,Watford,26,1991,16.6,1,0,0,11,5,13,11,3,0,1,0,0,52,9,18,33.3,Matches
Demarai Gray\Demarai-Gray,eng ENG,MFFW,Leicester City,21,1996,18.9,2,0,0,7,30,4,63,10,14,1,0,0,126,1,9,10,Matches
Pascal Groß\Pascal-Gross,de GER,MFFW,Brighton,26,1991,32.5,2,0,0,33,20,10,109,10,27,0,0,0,226,3,31,8.8,Matches
Marko Gruji?\Marko-Grujic,rs SRB,MF,Liverpool,21,1996,0.2,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,Matches
?lkay Gündo?an\Ilkay-Gundogan,de GER,MF,Manchester City,26,1990,16.9,3,0,0,14,19,1,7,16,17,0,0,0,129,0,9,0,Matches
Florent Hadergjonaj\Florent-Hadergjonaj,xk KVX,DFMF,Huddersfield,23,1994,18.6,3,0,0,17,12,4,84,16,9,0,0,0,158,8,15,34.8,Matches
Massadio Haïdara\Massadio-Haidara,ml MLI,FWMF,Newcastle Utd,24,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Ben Hamer\Ben-Hamer,eng ENG,GK,Leicester City,29,1987,3.1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,,Matches
Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,17,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
Joe Hart\Joe-Hart,eng ENG,GK,West Ham,30,1987,19,0,0,0,0,1,0,0,0,0,0,1,0,79,0,0,,Matches
Isaac Hayden\Isaac-Hayden,eng ENG,MF,Newcastle Utd,22,1995,15.3,7,0,0,30,12,0,11,22,24,0,0,0,187,18,32,36,Matches
Eden Hazard\Eden-Hazard,be BEL,FWMF,Chelsea,26,1991,26.9,2,0,0,13,82,16,59,6,4,1,0,0,166,6,17,26.1,Matches
Tom Heaton\Tom-Heaton,eng ENG,GK,Burnley,31,1986,3.4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,,Matches
Michael Hefele\Michael-Hefele,de GER,DF,Huddersfield,26,1990,0.4,1,0,0,2,0,0,0,2,0,0,1,0,2,2,0,100,Matches
Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,26,1991,37.6,4,0,0,25,15,2,9,52,37,0,0,0,435,62,46,57.4,Matches
Tomer Hemed\Tomer-Hemed,il ISR,FW,Brighton,30,1987,9.4,0,0,0,10,13,7,6,0,5,0,0,0,35,51,50,50.5,Matches
Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,27,1990,24.1,1,0,0,27,14,0,19,35,29,0,1,0,403,8,8,50,Matches
Jeff Hendrick\Jeff-Hendrick,ie IRL,MFFW,Burnley,25,1992,25.9,1,0,0,19,18,16,20,6,6,0,0,0,174,10,23,30.3,Matches
Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,30,1987,27,1,0,0,0,2,0,0,0,0,0,0,0,141,0,0,,Matches
Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,29,1988,17.2,3,0,0,15,49,14,17,7,4,1,0,0,57,14,20,41.2,Matches
Ander Herrera\Ander-Herrera,es ESP,MF,Manchester Utd,27,1989,14.1,5,0,0,27,28,2,12,41,29,0,0,0,154,3,5,37.5,Matches
Son Heung-min\Son-Heung-min,kr KOR,FWMF,Tottenham,25,1992,25.7,0,0,0,15,26,25,47,8,13,0,0,0,135,0,13,0,Matches
Wesley Hoedt\Wesley-Hoedt,nl NED,DF,Southampton,23,1994,28,7,0,0,22,16,0,6,40,40,0,1,0,358,24,27,47.1,Matches
Jonathan Hogg\Jonathan-Hogg,eng ENG,MF,Huddersfield,28,1988,26.6,9,2,1,32,30,0,3,55,52,0,0,0,406,19,18,51.4,Matches
Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,21,1995,9.1,3,0,0,9,5,0,0,10,10,0,0,0,126,15,7,68.2,Matches
José Holebas\Jose-Holebas,gr GRE,DFMF,Watford,33,1984,26.5,7,0,0,37,19,1,145,32,26,0,2,0,319,17,21,44.7,Matches
Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,20,1996,13.2,3,0,0,12,12,1,10,14,11,0,0,0,136,23,31,42.6,Matches
Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,16,2000,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
Will Hughes\Will-Hughes,eng ENG,MFFW,Watford,22,1995,11,0,0,0,19,21,1,13,17,14,0,0,0,89,2,4,33.3,Matches
Jordan Hugill\Jordan-Hugill,eng ENG,FW,West Ham,25,1992,0.3,0,0,0,3,1,0,0,0,0,0,0,0,3,0,1,0,Matches
Uwe Hünemeier\Uwe-Hunemeier,de GER,DF,Brighton,31,1986,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100,Matches
Emerson Hyndman\Emerson-Hyndman,us USA,MF,Bournemouth,21,1996,0.6,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,,Matches
Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,21,1995,18.6,6,0,0,32,29,1,13,49,33,0,0,0,251,11,18,37.9,Matches
Jordon Ibe\Jordon-Ibe,eng ENG,MFFW,Bournemouth,21,1995,22.2,1,0,0,10,42,2,54,6,8,0,0,0,143,1,10,9.1,Matches
Vicente Iborra\Vicente-Iborra,es ESP,MF,Leicester City,29,1988,15.7,0,0,0,18,19,2,0,16,17,0,0,0,186,24,16,60,Matches
Zlatan Ibrahimovi?\Zlatan-Ibrahimovic,se SWE,MFFW,Manchester Utd,35,1981,1.2,0,0,0,1,1,2,5,0,1,0,0,0,11,4,1,80,Matches
Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,20,1996,9.2,2,0,0,17,9,5,4,1,5,0,0,0,54,4,8,33.3,Matches
Tom Ince\Tom-Ince,eng ENG,MFFW,Huddersfield,25,1992,27.2,0,0,0,22,36,10,26,16,25,0,0,0,180,12,27,30.8,Matches
Danny Ings\Danny-Ings,eng ENG,FW,Liverpool,25,1992,3,0,0,0,6,3,3,2,1,1,0,0,0,16,4,6,40,Matches
Stephen Ireland\Stephen-Ireland,ie IRL,MF,Stoke City,30,1986,1.5,1,0,0,1,1,0,0,1,0,0,0,0,10,0,0,,Matches
Alex Iwobi\Alex-Iwobi,ng NGA,FWMF,Arsenal,21,1996,20.3,1,0,0,11,12,1,24,10,17,0,0,0,145,3,10,23.1,Matches
José Izquierdo\Jose-Izquierdo,co COL,MFFW,Brighton,25,1992,22,2,0,0,20,13,14,20,12,22,2,0,0,155,5,20,20,Matches
Phil Jagielka\Phil-Jagielka,eng ENG,DF,Everton,34,1982,22.9,2,0,0,8,15,0,4,23,21,0,0,0,313,39,18,68.4,Matches
Eldin Jakupovi?\Eldin-Jakupovic,ch SUI,GK,Leicester City,32,1984,2,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,,Matches
Matty James\Matty-James,eng ENG,MF,Leicester City,26,1991,11,2,0,0,21,5,0,1,18,15,0,0,0,112,13,8,61.9,Matches
Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,28,1989,20.2,3,0,0,14,4,1,64,36,25,0,0,0,229,18,11,62.1,Matches
Vincent Janssen\Vincent-Janssen,nl NED,DF,Tottenham,23,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Jesé\Jese,es ESP,FWMF,Stoke City,24,1993,6.8,0,0,0,5,5,1,13,1,4,1,0,0,41,1,5,16.7,Matches
Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,20,1997,18.5,6,0,0,28,18,15,7,8,12,0,0,0,76,11,26,29.7,Matches
Glen Johnson\Glen-Johnson,eng ENG,DF,Stoke City,32,1984,6.1,3,0,0,6,5,0,8,4,7,0,0,0,64,0,1,0,Matches
Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,25,1992,21.9,2,0,0,10,24,0,2,35,9,0,0,1,254,37,13,74,Matches
Joselu\Joselu,es ESP,FW,Newcastle Utd,27,1990,19,2,0,0,30,23,3,5,9,12,0,0,0,88,102,85,54.5,Matches
Mathias Jørgensen\Mathias-Jorgensen,dk DEN,DF,Huddersfield,27,1990,38,6,0,0,44,11,2,1,71,39,0,1,0,486,53,44,54.6,Matches
Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,26,1991,25.9,5,0,0,31,16,0,1,20,19,0,0,1,279,67,35,65.7,Matches
Younès Kaboul\Younes-Kaboul,fr FRA,DF,Watford,31,1986,1.7,0,0,0,1,0,0,0,1,4,0,0,0,25,6,1,85.7,Matches
Elias Kachunga\Elias-Kachunga,cd COD,FWMF,Huddersfield,25,1992,14.8,1,0,0,20,32,6,16,9,12,0,0,0,91,13,32,28.9,Matches
Sullay Kaikai\Sullay-Kaikai,eng ENG,MF,Crystal Palace,21,1995,0.2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,,Matches
Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,24,1993,34.2,5,0,0,34,40,43,23,5,12,1,0,0,112,34,45,43,Matches
N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,26,1991,33.3,3,0,0,41,15,1,10,68,76,0,0,0,429,13,18,41.9,Matches
Loris Karius\Loris-Karius,de GER,GK,Liverpool,24,1993,19,1,0,0,2,3,0,0,0,0,0,2,0,116,0,0,,Matches
Orestis Karnezis\Orestis-Karnezis,gr GRE,GK,Watford,32,1985,14.4,0,0,0,0,1,0,0,0,0,0,0,0,80,0,0,,Matches
Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,29,1988,8.3,2,0,0,15,15,1,4,8,18,0,0,0,81,4,5,44.4,Matches
Michael Keane\Michael-Keane,eng ENG,DF,Everton,24,1993,28.4,3,0,0,21,11,4,2,34,18,0,0,0,412,87,50,63.5,Matches
Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,27,1990,13.3,1,0,0,8,4,0,3,6,9,0,0,1,108,31,30,50.8,Matches
Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,21,1996,11.4,1,0,0,15,20,0,13,9,15,1,0,0,108,3,11,21.4,Matches
Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,20,1997,17.7,2,0,0,17,4,0,32,25,13,1,1,0,178,31,17,64.6,Matches
Andy King\Andy-King,wal WAL,MF,Swansea City,28,1988,7.9,1,0,0,4,6,0,8,10,11,0,0,0,99,3,4,42.9,Matches
Andy King\Andy-King,wal WAL,MF,Leicester City,28,1988,6,1,0,0,9,5,1,5,1,5,1,0,0,57,5,2,71.4,Matches
Joshua King\Joshua-King,no NOR,FWMF,Bournemouth,25,1992,27.3,3,0,0,45,56,4,41,9,18,1,0,0,151,37,56,39.8,Matches
Davy Klaassen\Davy-Klaassen,nl NED,MFFW,Everton,24,1993,2.8,0,0,0,5,2,1,1,0,1,0,0,0,25,0,3,0,Matches
Ragnar Klavan\Ragnar-Klavan,ee EST,DF,Liverpool,31,1985,16.1,0,0,0,7,12,0,2,14,8,0,0,0,191,21,24,46.7,Matches
Anthony Knockaert\Anthony-Knockaert,fr FRA,MFFW,Brighton,25,1991,26.9,4,1,0,22,23,8,55,21,22,0,0,0,200,11,14,44,Matches
Sead Kolašinac\Sead-Kolasinac,ba BIH,DFMF,Arsenal,24,1993,23.9,3,0,0,32,11,1,36,21,30,0,0,0,225,32,13,71.1,Matches
Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,31,1986,15.5,6,0,0,18,2,0,0,16,14,0,0,0,203,24,7,77.4,Matches
Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,23,1994,11.7,0,0,0,5,11,0,6,20,15,0,0,0,115,16,7,69.6,Matches
Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,31,1985,24.7,4,0,0,14,26,2,6,45,28,0,0,0,356,45,44,50.6,Matches
Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,West Ham,27,1989,31.1,5,0,0,45,42,6,13,19,39,0,1,0,352,69,68,50.4,Matches
Bojan Krki?\Bojan-Krkic,es ESP,MF,Stoke City,26,1990,0.8,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,,Matches
Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MF,West Brom,27,1990,18.2,2,0,0,31,39,1,7,34,28,0,0,0,193,12,7,63.2,Matches
Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,FWMF,Huddersfield,26,1991,23.7,3,1,0,29,46,3,50,15,22,0,0,0,197,8,17,32,Matches
Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,26,1991,24.5,1,0,0,28,28,24,28,8,16,1,0,0,106,15,35,30,Matches
Freddie Ladapo\Freddie-Ladapo,eng ENG,FW,Crystal Palace,24,1993,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,29,1988,3.4,1,0,0,4,5,1,6,5,1,0,0,0,31,0,3,0,Matches
Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,25,1992,9.4,4,0,0,24,16,3,15,7,15,1,0,0,60,3,6,33.3,Matches
Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,24,1993,22.7,4,0,0,9,35,3,42,24,12,1,0,0,212,3,8,27.3,Matches
Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,23,1994,9,1,0,0,10,4,0,2,9,4,0,0,0,138,6,6,50,Matches
Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,23,1993,32.5,5,0,0,16,12,0,3,26,18,0,0,0,413,88,34,72.1,Matches
Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,26,1991,23.4,3,0,0,17,16,2,2,47,24,0,1,0,331,33,27,55,Matches
Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,23,1993,19.1,2,0,0,28,17,2,10,25,40,0,0,0,228,12,10,54.5,Matches
Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Everton,30,1987,8.8,0,0,0,9,8,0,5,7,8,2,0,0,56,1,4,20,Matches
Aaron Lennon\Aaron-Lennon,eng ENG,MFFW,Burnley,30,1987,12.4,2,0,0,12,12,1,16,12,13,0,0,0,62,2,3,40,Matches
Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,23,1994,14.3,1,0,0,10,9,0,2,13,14,0,0,0,165,7,14,33.3,Matches
Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,24,1992,20.2,2,0,0,34,37,4,26,9,15,0,0,0,125,2,11,15.4,Matches
Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,27,1989,29.7,5,0,0,42,14,1,13,31,41,0,0,0,277,15,14,51.7,Matches
Fernando Llorente\Fernando-Llorente,es ESP,FWDF,Tottenham,32,1985,2.6,1,0,0,4,4,2,2,1,3,0,0,0,10,8,9,47.1,Matches
Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,30,1986,36,1,0,0,1,2,0,0,0,0,0,1,0,193,0,0,,Matches
Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,23,1993,2.5,0,0,0,2,4,2,1,2,0,0,0,0,8,1,2,33.3,Matches
Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Crystal Palace,21,1996,20.8,1,0,0,17,61,3,12,18,11,0,0,0,171,15,26,36.6,Matches
Joe Lolley\Joe-Lolley,eng ENG,MFFW,Huddersfield,24,1992,2.5,1,0,0,3,3,0,8,2,1,0,0,0,26,3,2,60,Matches
Kevin Long\Kevin-Long,ie IRL,DF,Burnley,26,1990,16,1,0,0,15,21,2,2,13,19,0,1,1,236,39,26,60,Matches
Shane Long\Shane-Long,ie IRL,FW,Southampton,30,1987,17.6,6,0,0,34,40,15,28,10,10,1,0,0,89,33,53,38.4,Matches
Ademola Lookman\Ademola-Lookman,eng ENG,MFFW,Everton,19,1997,1.8,0,0,0,5,3,0,0,3,2,0,0,0,12,0,1,0,Matches
Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,28,1989,38,1,0,0,0,6,0,3,0,0,0,0,1,206,0,0,,Matches
Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,28,1989,23.6,4,0,0,15,7,1,6,27,11,0,1,0,311,61,28,68.5,Matches
Chris Löwe\Chris-Lowe,de GER,DF,Huddersfield,28,1989,17.6,1,0,0,13,8,0,42,32,12,0,1,0,154,10,8,55.6,Matches
Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,28,1989,25.5,1,0,0,19,18,1,50,36,27,0,0,0,267,16,16,50,Matches
David Luiz\David-Luiz,br BRA,DFMF,Chelsea,30,1987,9.3,4,1,0,13,15,0,0,15,8,0,0,0,107,8,12,40,Matches
Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,24,1993,31.9,4,0,0,31,16,19,34,5,3,0,0,0,84,65,60,52,Matches
Dodi Lukebakio\Dodi-Lukebakio,be BEL,MF,Watford,19,1997,0.2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,Matches
Levi Lumeka\Levi-Lumeka,eng ENG,FW,Crystal Palace,18,1998,0.3,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,Matches
Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,24,1993,38,7,0,0,34,29,4,10,49,40,0,1,0,579,79,33,70.5,Matches
Riyad Mahrez\Riyad-Mahrez,dz ALG,MFFW,Leicester City,26,1991,32.8,2,0,0,23,56,11,79,16,24,0,0,0,249,15,25,37.5,Matches
Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DFMF,Arsenal,19,1997,10.2,1,0,0,10,5,0,18,17,15,0,1,0,88,2,9,18.2,Matches
Scott Malone\Scott-Malone,eng ENG,DF,Huddersfield,26,1991,12.4,3,0,0,19,9,0,28,18,22,0,1,0,144,5,8,38.5,Matches
Sadio Mané\Sadio-Mane,sn SEN,FWMF,Liverpool,25,1992,24.3,3,1,0,24,50,13,39,11,20,0,0,0,137,17,31,35.4,Matches
Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Everton,26,1991,1.5,0,0,0,1,0,0,0,2,1,0,0,0,19,2,3,40,Matches
Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Manchester City,26,1991,5.4,0,0,0,2,1,0,1,0,5,0,0,0,55,4,9,30.8,Matches
Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,23,1994,19.5,2,0,0,22,12,2,20,12,15,0,1,0,169,14,13,51.9,Matches
Solly March\Solly-March,eng ENG,MFFW,Brighton,23,1994,20.6,3,0,0,29,23,7,68,13,32,1,0,0,173,10,18,35.7,Matches
Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,30,1986,24.6,4,0,0,32,16,0,3,37,17,0,0,0,300,42,31,57.5,Matches
João Mário\Joao-Mario,pt POR,MFFW,West Ham,24,1993,11.4,0,0,0,14,20,0,29,6,10,0,0,0,75,4,18,18.2,Matches
Anthony Martial\Anthony-Martial,fr FRA,FWMF,Manchester Utd,21,1995,17.6,1,0,0,17,28,8,41,3,9,1,0,0,117,11,14,44,Matches
Cuco Martina\Cuco-Martina,cw CUW,DF,Everton,27,1989,20.3,2,0,0,26,10,1,41,33,38,0,0,0,233,19,29,39.6,Matches
Bruno Martins Indi\Bruno-Martins-Indi,nl NED,DF,Stoke City,25,1992,13.8,3,0,0,12,6,1,3,17,7,0,0,0,119,15,9,62.5,Matches
Arthur Masuaku\Arthur-Masuaku,cd COD,MFDF,West Ham,23,1993,20.8,5,0,0,30,30,2,65,30,36,0,0,0,193,13,13,50,Matches
Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,29,1988,21.4,1,0,0,12,20,18,71,10,8,0,0,0,165,0,3,0,Matches
Nemanja Mati?\Nemanja-Matic,rs SRB,MF,Manchester Utd,28,1988,34.6,6,0,0,33,22,2,10,55,50,0,0,0,484,28,19,59.6,Matches
Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,25,1991,22.2,3,0,0,19,11,1,0,30,23,0,0,0,286,34,15,69.4,Matches
Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DFMF,Arsenal,19,1997,2.2,0,1,0,2,3,0,0,4,1,0,0,0,17,1,4,20,Matches
Alfie Mawson\Alfie-Mawson,eng ENG,DF,Swansea City,23,1994,38,3,0,0,19,11,1,2,30,22,0,0,0,438,75,45,62.5,Matches
Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Stoke City,28,1989,25.7,3,0,0,22,24,14,34,22,23,0,0,0,153,33,44,42.9,Matches
Chancel Mbemba\Chancel-Mbemba,cd COD,DF,Newcastle Utd,22,1994,7.5,0,0,0,5,4,0,4,11,12,0,0,0,73,15,13,53.6,Matches
James McArthur\James-McArthur,sco SCO,MFFW,Crystal Palace,29,1987,27,5,0,0,45,29,0,7,32,37,0,0,0,291,22,23,48.9,Matches
Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,37,1979,5.1,0,0,0,2,2,0,1,8,4,0,0,0,65,10,7,58.8,Matches
Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Swansea City,21,1996,3.1,0,0,0,4,4,0,3,0,2,0,0,0,15,20,20,50,Matches
Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,27,1989,18,2,0,0,0,1,0,0,0,0,0,0,0,72,0,0,,Matches
James McCarthy\James-McCarthy,ie IRL,MF,Everton,26,1990,2.3,0,0,0,3,2,0,1,5,8,0,0,0,38,2,3,40,Matches
James McClean\James-McClean,ie IRL,MFFW,West Brom,28,1989,15.6,7,0,0,35,13,5,59,20,22,0,0,1,123,6,17,26.1,Matches
Sam McQueen\Sam-McQueen,eng ENG,DFFW,Southampton,22,1995,1.6,0,0,0,0,0,1,3,2,3,0,0,0,19,0,1,0,Matches
Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,20,1996,7,2,0,0,7,15,0,4,14,11,0,0,0,60,6,6,50,Matches
Ben Mee\Ben-Mee,eng ENG,DF,Burnley,27,1989,29,5,0,0,14,29,3,4,26,18,0,0,0,379,65,48,57.5,Matches
Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,23,1994,4,2,0,0,6,1,0,29,4,4,0,0,0,39,4,1,80,Matches
Mikel Merino\Mikel-Merino,es ESP,MF,Newcastle Utd,21,1996,15,4,0,0,30,30,0,4,32,34,0,0,0,257,25,29,46.3,Matches
Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,32,1984,4.1,0,0,0,2,4,0,0,3,2,0,0,0,66,17,2,89.5,Matches
Roque Mesa\Roque-Mesa,es ESP,MF,Swansea City,28,1989,8.4,3,0,0,14,10,0,0,6,11,0,1,0,122,1,2,33.3,Matches
Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,29,1988,19,3,0,0,2,2,0,0,1,0,0,1,0,117,0,0,,Matches
Luka Milivojevi?\Luka-Milivojevic,rs SRB,MF,Crystal Palace,26,1991,34.2,8,0,0,69,34,1,17,61,48,0,0,0,455,32,29,52.5,Matches
James Milner\James-Milner,eng ENG,MF,Liverpool,31,1986,19.7,3,0,0,29,22,0,67,22,30,0,0,0,193,13,9,59.1,Matches
Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,24,1993,2.2,1,0,0,2,1,0,1,6,2,0,0,0,29,2,2,50,Matches
Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Everton,29,1987,1.5,1,0,0,1,2,0,3,0,2,0,0,0,9,1,1,50,Matches
Aleksandar Mitrovi?\Aleksandar-Mitrovic,rs SRB,FW,Newcastle Utd,22,1994,1.1,0,0,0,2,5,1,0,1,1,0,0,0,7,3,4,42.9,Matches
Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,28,1989,8.8,0,0,0,14,17,2,27,7,7,1,1,0,73,5,9,35.7,Matches
Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,MFFW,Manchester Utd,28,1989,10.2,2,0,0,9,12,2,30,7,9,0,0,0,85,6,6,50,Matches
Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,31,1986,24.9,3,0,0,19,17,2,20,28,23,0,1,0,325,32,38,45.7,Matches
Aaron Mooy\Aaron-Mooy,au AUS,MF,Huddersfield,26,1990,34.1,4,0,0,26,17,2,90,29,40,0,0,0,456,16,22,42.1,Matches
Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,24,1992,22.9,7,0,0,41,43,30,13,8,6,0,0,0,83,31,52,37.3,Matches
Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,25,1992,14.1,1,0,0,8,19,0,36,17,27,0,0,0,148,9,3,75,Matches
Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,33,1984,31.3,4,0,0,31,13,1,1,23,22,0,0,0,289,54,31,63.5,Matches
James Morrison\James-Morrison,sco SCO,MF,West Brom,31,1986,2.3,0,0,0,0,1,0,0,0,1,0,0,0,19,0,3,0,Matches
Victor Moses\Victor-Moses,ng NGA,DFMF,Chelsea,26,1990,23.4,3,0,0,23,27,9,80,14,23,1,0,0,227,20,30,40,Matches
Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,22,1994,20.6,2,0,0,28,17,23,7,7,12,0,0,0,97,109,92,54.2,Matches
Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,24,1992,2.3,0,0,0,4,7,0,3,2,0,0,0,0,12,2,1,66.7,Matches
Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,21,1996,6.6,1,0,0,11,10,0,7,2,4,0,0,0,51,3,13,18.8,Matches
Jacob Murphy\Jacob-Murphy,eng ENG,FWMF,Newcastle Utd,22,1995,12.8,0,0,0,8,9,0,28,7,9,0,0,0,102,4,13,23.5,Matches
