Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Kevin Möhwald\Kevin-Mohwald,de GER,MFFW,Werder Bremen,25,1993,23,7,873,9.7,3,1,3,0,0,2,0,0.31,0.1,0.41,0.31,0.41,Matches
Niklas Moisander\Niklas-Moisander,fi FIN,DF,Werder Bremen,32,1985,30,30,2637,29.3,0,0,0,0,0,7,1,0,0,0,0,0,Matches
Alfredo Morales\Alfredo-Morales,us USA,MF,Düsseldorf,28,1990,23,16,1532,17,1,1,1,0,0,6,0,0.06,0.06,0.12,0.06,0.12,Matches
Jan Morávek\Jan-Moravek,cz CZE,MF,Augsburg,28,1989,13,7,757,8.4,0,2,0,0,0,1,0,0,0.24,0.24,0,0.24,Matches
Lukas Mühl\Lukas-Muhl,de GER,DF,Nürnberg,21,1997,31,31,2790,31,1,0,1,0,0,4,0,0.03,0,0.03,0.03,0.03,Matches
Nordi Mukiele\Nordi-Mukiele,fr FRA,DF,RB Leipzig,20,1997,19,14,1225,13.6,1,1,1,0,0,3,0,0.07,0.07,0.15,0.07,0.15,Matches
Florian Müller\Florian-Muller,de GER,GK,Mainz 05,20,1997,24,24,2160,24,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Nicolai Müller\Nicolai-Muller,de GER,MFFW,Hannover 96,30,1987,14,11,899,10,3,0,3,0,0,2,0,0.3,0,0.3,0.3,0.3,Matches
Nicolai Müller\Nicolai-Muller,de GER,FWMF,Eint Frankfurt,30,1987,7,3,217,2.4,2,0,2,0,0,1,0,0.83,0,0.83,0.83,0.83,Matches
Thomas Müller\Thomas-Muller,de GER,MFFW,Bayern Munich,28,1989,32,28,2378,26.4,6,9,6,0,0,1,0,0.23,0.34,0.57,0.23,0.57,Matches
Florent Muslija\Florent-Muslija,xk KVX,MFFW,Hannover 96,20,1998,17,6,679,7.5,2,0,2,0,0,1,0,0.27,0,0.27,0.27,0.27,Matches
Yvon Mvogo\Yvon-Mvogo,ch SUI,GK,RB Leipzig,24,1994,2,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Phillipp Mwene\Phillipp-Mwene,at AUT,DF,Mainz 05,24,1994,6,2,274,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Obite N'Dicka\Obite-NDicka,fr FRA,DF,Eint Frankfurt,18,1999,27,24,2304,25.6,1,1,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,Matches
Naldo\Naldo,br BRA,DF,Schalke 04,35,1982,7,7,630,7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Matija Nastasi?\Matija-Nastasic,rs SRB,DF,Schalke 04,25,1993,28,28,2449,27.2,1,0,1,0,0,6,1,0.04,0,0.04,0.04,0.04,Matches
Reiss Nelson\Reiss-Nelson,eng ENG,MFFW,Hoffenheim,18,1999,23,5,643,7.1,7,0,7,0,0,0,0,0.98,0,0.98,0.98,0.98,Matches
Manuel Neuer\Manuel-Neuer,de GER,GK,Bayern Munich,32,1986,26,26,2302,25.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Florian Neuhaus\Florian-Neuhaus,de GER,MF,M'Gladbach,21,1997,32,25,2062,22.9,3,8,3,0,0,5,0,0.13,0.35,0.48,0.13,0.48,Matches
Moussa Niakhate\Moussa-Niakhate,fr FRA,DF,Mainz 05,22,1996,33,32,2789,31,1,1,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,Matches
Florian Niederlechner\Florian-Niederlechner,de GER,FWMF,Freiburg,27,1990,24,12,970,10.8,4,1,4,0,0,3,0,0.37,0.09,0.46,0.37,0.46,Matches
Håvard Nordtveit\Havard-Nordtveit,no NOR,MFDF,Hoffenheim,28,1990,8,4,470,5.2,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Alexander Nübel\Alexander-Nubel,de GER,GK,Schalke 04,21,1996,18,18,1588,17.6,0,0,0,0,0,1,1,0,0,0,0,0,Matches
Kasim Nuhu\Kasim-Nuhu,gh GHA,DF,Hoffenheim,23,1995,13,11,904,10,0,1,0,0,0,5,1,0,0.1,0.1,0,0.1,Matches
Hans Nunoo Sarpei\Hans-Nunoo-Sarpei,gh GHA,FWMF,Stuttgart,19,1998,2,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Bastian Oczipka\Bastian-Oczipka,de GER,DF,Schalke 04,29,1989,21,21,1875,20.8,1,5,1,0,0,3,0,0.05,0.24,0.29,0.05,0.29,Matches
Chima Okoroji\Chima-Okoroji,ng NGA,DFMF,Freiburg,21,1997,2,1,104,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Karim Onisiwo\Karim-Onisiwo,at AUT,FWMF,Mainz 05,26,1992,26,11,1161,12.9,7,3,7,0,0,2,0,0.54,0.23,0.78,0.54,0.78,Matches
Willi Orban\Willi-Orban,hu HUN,DF,RB Leipzig,25,1992,24,23,2049,22.8,4,0,4,0,0,5,0,0.18,0,0.18,0.18,0.18,Matches
Yuya Osako\Yuya-Osako,jp JPN,FWMF,Werder Bremen,28,1990,21,15,1346,15,3,2,3,0,0,2,0,0.2,0.13,0.33,0.2,0.33,Matches
Matthias Ostrzolek\Matthias-Ostrzolek,de GER,DF,Hannover 96,28,1990,18,16,1468,16.3,0,0,0,0,0,2,0,0,0,0,0,0,Matches
David Otto\David-Otto,de GER,FW,Hoffenheim,19,1999,3,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Reece Oxford\Reece-Oxford,eng ENG,DF,Augsburg,19,1998,8,6,505,5.6,0,1,0,0,0,0,1,0,0.18,0.18,0,0.18,Matches
Berkay Özcan\Berkay-Ozcan,tr TUR,MF,Stuttgart,20,1998,3,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ramazan Özcan\Ramazan-Ozcan,at AUT,GK,Leverkusen,34,1984,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Levin Öztunal?\Levin-Oztunali,de GER,MFFW,Mainz 05,22,1996,15,11,921,10.2,0,1,0,0,0,3,0,0,0.1,0.1,0,0.1,Matches
Gonçalo Paciência\Goncalo-Paciencia,pt POR,FW,Eint Frankfurt,23,1994,11,4,390,4.3,3,1,3,0,0,1,0,0.69,0.23,0.92,0.69,0.92,Matches
Federico Palacios Martínez\Federico-Palacios-Martinez,de GER,FWMF,Nürnberg,23,1995,17,9,942,10.5,2,0,2,0,0,1,0,0.19,0,0.19,0.19,0.19,Matches
Paulinho\Paulinho,br BRA,FWMF,Leverkusen,18,2000,15,0,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Benjamin Pavard\Benjamin-Pavard,fr FRA,DF,Stuttgart,22,1996,29,29,2610,29,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Ji?í Pavlenka\Jiri-Pavlenka,cz CZE,GK,Werder Bremen,26,1992,34,34,2977,33.1,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Peter Pekarík\Peter-Pekarik,sk SVK,DF,Hertha BSC,31,1986,3,2,217,2.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Matheus Pereira\Matheus-Pereira,br BRA,MFFW,Nürnberg,22,1996,19,16,1232,13.7,3,2,3,0,0,3,1,0.22,0.15,0.37,0.22,0.37,Matches
Pavao Pervan\Pavao-Pervan,at AUT,GK,Wolfsburg,30,1987,9,8,765,8.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Nils Petersen\Nils-Petersen,de GER,FW,Freiburg,29,1988,24,20,1929,21.4,10,3,9,1,2,0,0,0.47,0.14,0.61,0.42,0.56,Matches
Ond?ej Petrák\Ondrej-Petrak,cz CZE,MF,Nürnberg,26,1992,22,18,1624,18,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Maximilian Philipp\Maximilian-Philipp,de GER,FWMF,Dortmund,24,1994,18,9,758,8.4,1,1,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,Matches
?ukasz Piszczek\Lukasz-Piszczek,pl POL,DF,Dortmund,33,1985,20,20,1756,19.5,1,6,1,0,0,3,0,0.05,0.31,0.36,0.05,0.36,Matches
Claudio Pizarro\Claudio-Pizarro,pe PER,FW,Werder Bremen,39,1978,26,3,692,7.7,5,2,5,0,0,1,0,0.65,0.26,0.91,0.65,0.91,Matches
Marvin Plattenhardt\Marvin-Plattenhardt,de GER,DF,Hertha BSC,26,1992,22,22,1924,21.4,1,2,1,0,0,4,0,0.05,0.09,0.14,0.05,0.14,Matches
Alassane Pléa\Alassane-Plea,fr FRA,FW,M'Gladbach,25,1993,34,28,2503,27.8,12,4,12,0,0,2,0,0.43,0.14,0.58,0.43,0.58,Matches
Luca Plogmann\Luca-Plogmann,de GER,GK,Werder Bremen,18,2000,1,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Stefan Posch\Stefan-Posch,at AUT,DF,Hoffenheim,21,1997,17,16,1402,15.6,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Yussuf Poulsen\Yussuf-Poulsen,dk DEN,FW,RB Leipzig,24,1994,31,27,2451,27.2,15,3,15,0,0,2,0,0.55,0.11,0.66,0.55,0.66,Matches
Edgar Prib\Edgar-Prib,de GER,MF,Hannover 96,28,1989,4,2,202,2.2,0,1,0,0,0,1,0,0,0.45,0.45,0,0.45,Matches
Christian Pulisic\Christian-Pulisic,us USA,FWMF,Dortmund,19,1998,20,9,932,10.4,4,4,4,0,0,2,0,0.39,0.39,0.77,0.39,0.77,Matches
Robin Quaison\Robin-Quaison,se SWE,FWMF,Mainz 05,24,1993,28,25,2194,24.4,7,3,7,0,0,1,0,0.29,0.12,0.41,0.29,0.41,Matches
Raffael\Raffael,br BRA,FW,M'Gladbach,33,1985,13,5,543,6,2,1,2,0,0,0,0,0.33,0.17,0.5,0.33,0.5,Matches
Rafinha\Rafinha,br BRA,DF,Bayern Munich,32,1985,16,9,901,10,1,1,1,0,0,1,0,0.1,0.1,0.2,0.1,0.2,Matches
Baba Rahman\Baba-Rahman,gh GHA,DF,Schalke 04,24,1994,2,2,162,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Benito Raman\Benito-Raman,be BEL,MFFW,Düsseldorf,23,1994,30,19,1681,18.7,10,4,10,0,0,1,0,0.54,0.21,0.75,0.54,0.75,Matches
Milot Rashica\Milot-Rashica,xk KVX,FWMF,Werder Bremen,22,1996,26,19,1550,17.2,9,5,8,1,1,1,0,0.52,0.29,0.81,0.46,0.75,Matches
Yoric Ravet\Yoric-Ravet,fr FRA,MFFW,Freiburg,28,1989,4,0,75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ante Rebi?\Ante-Rebic,hr CRO,FWMF,Eint Frankfurt,24,1993,28,23,1978,22,9,4,9,0,0,4,1,0.41,0.18,0.59,0.41,0.59,Matches
Karim Rekik\Karim-Rekik,nl NED,DF,Hertha BSC,23,1994,24,24,2068,23,0,0,0,0,0,4,1,0,0,0,0,0,Matches
Michael Rensing\Michael-Rensing,de GER,GK,Düsseldorf,34,1984,32,32,2880,32,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Marco Reus\Marco-Reus,de GER,MFFW,Dortmund,29,1989,27,27,2316,25.7,17,8,14,3,3,3,1,0.66,0.31,0.97,0.54,0.85,Matches
Elvis Rexhbeçaj\Elvis-Rexhbecaj,de GER,MF,Wolfsburg,20,1997,24,13,1144,12.7,2,2,2,0,0,4,0,0.16,0.16,0.31,0.16,0.31,Matches
Simon Rhein\Simon-Rhein,de GER,MF,Nürnberg,20,1998,8,7,494,5.5,0,0,0,0,0,1,1,0,0,0,0,0,Matches
Franck Ribéry\Franck-Ribery,fr FRA,FWMF,Bayern Munich,35,1983,25,10,1174,13,6,3,6,0,0,3,0,0.46,0.23,0.69,0.46,0.69,Matches
Marco Richter\Marco-Richter,de GER,FWMF,Augsburg,20,1997,25,17,1426,15.8,4,6,4,0,0,4,0,0.25,0.38,0.63,0.25,0.63,Matches
Sascha Riether\Sascha-Riether,de GER,DF,Schalke 04,35,1983,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Arjen Robben\Arjen-Robben,nl NED,FWMF,Bayern Munich,34,1984,12,7,567,6.3,4,0,4,0,0,1,1,0.63,0,0.63,0.63,0.63,Matches
Sebastian Rode\Sebastian-Rode,de GER,MF,Eint Frankfurt,27,1990,12,12,923,10.3,0,0,0,0,0,4,0,0,0,0,0,0,Matches
James Rodríguez\James-Rodriguez,co COL,MFFW,Bayern Munich,27,1991,20,13,1138,12.6,7,3,7,0,0,2,0,0.55,0.24,0.79,0.55,0.79,Matches
Jérôme Roussillon\Jerome-Roussillon,fr FRA,DF,Wolfsburg,25,1993,28,28,2461,27.3,3,4,3,0,0,4,0,0.11,0.15,0.26,0.11,0.26,Matches
Sebastian Rudy\Sebastian-Rudy,de GER,MF,Schalke 04,28,1990,21,17,1356,15.1,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Lukas Rupp\Lukas-Rupp,de GER,MF,Hoffenheim,27,1991,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marco Russ\Marco-Russ,de GER,DF,Eint Frankfurt,32,1985,5,3,380,4.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Frederik Rønnow\Frederik-Ronnow,dk DEN,GK,Eint Frankfurt,25,1992,2,1,123,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marcel Sabitzer\Marcel-Sabitzer,at AUT,MFFW,RB Leipzig,24,1994,30,26,2352,26.1,4,3,4,0,0,9,0,0.15,0.11,0.27,0.15,0.27,Matches
Nuri ?ahin\Nuri-Sahin,tr TUR,MF,Werder Bremen,29,1988,20,19,1476,16.4,1,1,1,0,0,5,0,0.06,0.06,0.12,0.06,0.12,Matches
Samuel ?ahin-Radlinger\Samuel-Sahin-Radlinger,at AUT,GK,Hannover 96,25,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Carlos Salcedo\Carlos-Salcedo,mx MEX,DF,Eint Frankfurt,24,1993,6,6,460,5.1,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Roland Sallai\Roland-Sallai,hu HUN,MFFW,Freiburg,21,1997,10,5,527,5.9,2,0,2,0,0,3,0,0.34,0,0.34,0.34,0.34,Matches
Edgar Salli\Edgar-Salli,cm CMR,MFFW,Nürnberg,25,1992,3,1,116,1.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Renato Sanches\Renato-Sanches,pt POR,MF,Bayern Munich,20,1997,17,4,577,6.4,1,1,1,0,0,2,1,0.16,0.16,0.31,0.16,0.31,Matches
Jadon Sancho\Jadon-Sancho,eng ENG,FWMF,Dortmund,18,2000,34,26,2461,27.3,12,14,12,0,0,2,0,0.44,0.51,0.95,0.44,0.95,Matches
Salif Sané\Salif-Sane,sn SEN,DF,Schalke 04,27,1990,30,29,2614,29,2,0,2,0,0,4,0,0.07,0,0.07,0.07,0.07,Matches
Marcelo Saracchi\Marcelo-Saracchi,uy URU,DF,RB Leipzig,20,1998,9,7,653,7.3,0,1,0,0,0,2,0,0,0.14,0.14,0,0.14,Matches
Josh Sargent\Josh-Sargent,us USA,FW,Werder Bremen,18,2000,10,1,212,2.4,2,0,2,0,0,1,0,0.85,0,0.85,0.85,0.85,Matches
Julian Schieber\Julian-Schieber,de GER,FW,Augsburg,29,1989,9,3,258,2.9,1,0,1,0,0,1,0,0.35,0,0.35,0.35,0.35,Matches
Keven Schlotterbeck\Keven-Schlotterbeck,de GER,DF,Freiburg,21,1997,9,8,773,8.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Nico Schlotterbeck\Nico-Schlotterbeck,de GER,DF,Freiburg,18,1999,4,2,226,2.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,Dortmund,30,1988,9,6,566,6.3,0,1,0,0,0,1,0,0,0.16,0.16,0,0.16,Matches
Jonathan Schmid\Jonathan-Schmid,fr FRA,DF,Augsburg,28,1990,28,28,2520,28,3,7,3,0,0,1,0,0.11,0.25,0.36,0.11,0.36,Matches
Alessandro Schöpf\Alessandro-Schopf,at AUT,MFDF,Schalke 04,24,1994,15,11,1004,11.2,1,0,1,0,0,3,0,0.09,0,0.09,0.09,0.09,Matches
Nico Schulz\Nico-Schulz,de GER,DFMF,Hoffenheim,25,1993,30,29,2537,28.2,1,5,1,0,0,6,0,0.04,0.18,0.21,0.04,0.21,Matches
Pirmin Schwegler\Pirmin-Schwegler,ch SUI,MF,Hannover 96,31,1987,27,25,2075,23.1,0,1,0,0,0,7,0,0,0.04,0.04,0,0.04,Matches
Alexander Schwolow\Alexander-Schwolow,de GER,GK,Freiburg,26,1992,33,33,2970,33,0,1,0,0,0,1,0,0,0.03,0.03,0,0.03,Matches
Davie Selke\Davie-Selke,de GER,FWMF,Hertha BSC,23,1995,30,16,1739,19.3,3,5,3,0,0,4,0,0.16,0.26,0.41,0.16,0.41,Matches
Suat Serdar\Suat-Serdar,de GER,MF,Schalke 04,21,1997,26,20,1729,19.2,2,1,2,0,0,4,2,0.1,0.05,0.16,0.1,0.16,Matches
Meritan Shabani\Meritan-Shabani,al ALB,FW,Bayern Munich,19,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Steven Skrzybski\Steven-Skrzybski,de GER,FWMF,Schalke 04,25,1992,12,8,664,7.4,3,1,3,0,0,1,0,0.41,0.14,0.54,0.41,0.54,Matches
Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MF,RB Leipzig,18,2000,3,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marcel Sobottka\Marcel-Sobottka,de GER,MF,Düsseldorf,24,1994,14,11,942,10.5,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Yann Sommer\Yann-Sommer,ch SUI,GK,M'Gladbach,29,1988,34,34,3060,34,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Oliver Sorg\Oliver-Sorg,de GER,DF,Hannover 96,28,1990,19,18,1580,17.6,0,0,0,0,0,6,1,0,0,0,0,0,Matches
Borna Sosa\Borna-Sosa,hr CRO,DFMF,Stuttgart,20,1998,12,7,616,6.8,0,1,0,0,0,3,0,0,0.15,0.15,0,0.15,Matches
Sebastian Soto\Sebastian-Soto,us USA,MF,Hannover 96,18,2000,3,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DF,Augsburg,24,1993,12,11,920,10.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DFMF,Schalke 04,27,1990,21,20,1763,19.6,0,2,0,0,0,3,0,0,0.1,0.1,0,0.1,Matches
Jozo Stani?\Jozo-Stanic,hr CRO,DF,Augsburg,19,1999,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Niklas Stark\Niklas-Stark,de GER,DF,Hertha BSC,23,1995,22,22,1868,20.8,1,0,1,0,0,5,0,0.05,0,0.05,0.05,0.05,Matches
Renato Steffen\Renato-Steffen,ch SUI,FWDF,Wolfsburg,26,1991,31,18,1503,16.7,5,1,5,0,0,4,0,0.3,0.06,0.36,0.3,0.36,Matches
Marc Stendera\Marc-Stendera,de GER,MF,Eint Frankfurt,22,1995,7,0,110,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Pascal Stenzel\Pascal-Stenzel,de GER,DF,Freiburg,22,1996,21,16,1449,16.1,0,2,0,0,0,5,1,0,0.12,0.12,0,0.12,Matches
Lars Stindl\Lars-Stindl,de GER,FWMF,M'Gladbach,29,1988,21,19,1508,16.8,3,1,3,0,0,3,0,0.18,0.06,0.24,0.18,0.24,Matches
Kevin Stöger\Kevin-Stoger,at AUT,MF,Düsseldorf,24,1993,25,24,2118,23.5,1,7,1,0,0,8,0,0.04,0.3,0.34,0.04,0.34,Matches
Tobias Strobl\Tobias-Strobl,de GER,MFDF,M'Gladbach,28,1990,29,26,2293,25.5,0,4,0,0,0,4,0,0,0.16,0.16,0,0.16,Matches
Niklas Süle\Niklas-Sule,de GER,DF,Bayern Munich,22,1995,31,29,2654,29.5,2,0,2,0,0,3,0,0.07,0,0.07,0.07,0.07,Matches
Markus Suttner\Markus-Suttner,at AUT,DFMF,Düsseldorf,31,1987,6,6,489,5.4,1,1,1,0,0,1,0,0.18,0.18,0.37,0.18,0.37,Matches
Ádám Szalai\Adam-Szalai,hu HUN,FW,Hoffenheim,30,1987,30,15,1627,18.1,6,3,6,0,0,3,0,0.33,0.17,0.5,0.33,0.5,Matches
Jonathan Tah\Jonathan-Tah,de GER,DF,Leverkusen,22,1996,33,33,2937,32.6,3,1,3,0,0,3,0,0.09,0.03,0.12,0.09,0.12,Matches
Taleb Tawatha\Taleb-Tawatha,il ISR,DFFW,Eint Frankfurt,26,1992,3,1,125,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Georg Teigl\Georg-Teigl,at AUT,MFFW,Augsburg,27,1991,6,2,296,3.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marco Terrazzino\Marco-Terrazzino,de GER,FWMF,Freiburg,27,1991,13,7,517,5.7,1,0,1,0,0,0,0,0.17,0,0.17,0.17,0.17,Matches
Cedric Teuchert\Cedric-Teuchert,de GER,FW,Schalke 04,21,1997,5,2,160,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Erik Thommy\Erik-Thommy,de GER,MFFW,Stuttgart,23,1994,19,6,794,8.8,1,1,1,0,0,3,1,0.11,0.11,0.23,0.11,0.23,Matches
Timothy Tillman\Timothy-Tillman,de GER,FWMF,Nürnberg,19,1999,6,1,206,2.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
George Timotheou\George-Timotheou,au AUS,DF,Schalke 04,21,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marcel Tisserand\Marcel-Tisserand,cd COD,DF,Wolfsburg,25,1993,10,10,886,9.8,1,0,1,0,0,2,0,0.1,0,0.1,0.1,0.1,Matches
Corentin Tolisso\Corentin-Tolisso,fr FRA,MF,Bayern Munich,23,1994,2,1,52,0.6,1,0,1,0,0,0,0,1.73,0,1.73,1.73,1.73,Matches
Ömer Toprak\Omer-Toprak,tr TUR,DF,Dortmund,29,1989,9,1,236,2.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Lucas Torró\Lucas-Torro,es ESP,MF,Eint Frankfurt,24,1994,8,6,560,6.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Jordan Torunarigha\Jordan-Torunarigha,de GER,DF,Hertha BSC,20,1997,14,13,1158,12.9,2,2,2,0,0,3,1,0.16,0.16,0.31,0.16,0.31,Matches
Almamy Touré\Almamy-Toure,ml MLI,DF,Eint Frankfurt,22,1996,7,6,519,5.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ibrahima Traoré\Ibrahima-Traore,gn GUI,FWMF,M'Gladbach,30,1988,16,5,552,6.1,0,2,0,0,0,1,0,0,0.33,0.33,0,0.33,Matches
Kevin Trapp\Kevin-Trapp,de GER,GK,Eint Frankfurt,28,1990,33,33,2937,32.6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Philipp Tschauner\Philipp-Tschauner,de GER,GK,Hannover 96,32,1985,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Anthony Ujah\Anthony-Ujah,ng NGA,FW,Mainz 05,27,1990,22,6,735,8.2,4,0,4,0,0,2,0,0.49,0,0.49,0.49,0.49,Matches
Sven Ulreich\Sven-Ulreich,de GER,GK,Bayern Munich,29,1988,9,8,758,8.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Dayot Upamecano\Dayot-Upamecano,fr FRA,DF,RB Leipzig,19,1998,15,14,1293,14.4,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Takashi Usami\Takashi-Usami,jp JPN,FWMF,Düsseldorf,26,1992,19,10,879,9.8,1,2,1,0,0,1,0,0.1,0.2,0.31,0.1,0.31,Matches
Mark Uth\Mark-Uth,de GER,FWMF,Schalke 04,26,1991,20,15,1407,15.6,2,1,2,0,0,3,0,0.13,0.06,0.19,0.13,0.19,Matches
Enrico Valentini\Enrico-Valentini,it ITA,DF,Nürnberg,29,1989,15,15,1299,14.4,0,2,0,0,0,2,0,0,0.14,0.14,0,0.14,Matches
Miloš Veljkovi?\Milos-Veljkovic,rs SRB,DF,Werder Bremen,22,1995,23,21,1877,20.9,1,0,1,0,0,7,2,0.05,0,0.05,0.05,0.05,Matches
Paul Verhaegh\Paul-Verhaegh,nl NED,DF,Wolfsburg,34,1983,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kevin Vogt\Kevin-Vogt,de GER,DF,Hoffenheim,26,1991,28,28,2391,26.6,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Kevin Volland\Kevin-Volland,de GER,FW,Leverkusen,26,1992,34,32,2814,31.3,14,9,14,0,0,4,0,0.45,0.29,0.74,0.45,0.74,Matches
Sandro Wagner\Sandro-Wagner,de GER,FW,Bayern Munich,30,1987,7,1,143,1.6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Walace\Walace,br BRA,MF,Hannover 96,23,1995,26,23,1996,22.2,1,1,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09,Matches
Luca Waldschmidt\Luca-Waldschmidt,de GER,FWMF,Freiburg,22,1996,30,16,1717,19.1,9,1,6,3,3,1,0,0.47,0.05,0.52,0.31,0.37,Matches
Wout Weghorst\Wout-Weghorst,nl NED,FW,Wolfsburg,25,1992,34,33,2925,32.5,17,7,13,4,4,4,0,0.52,0.22,0.74,0.4,0.62,Matches
Julian Weigl\Julian-Weigl,de GER,DFMF,Dortmund,22,1995,18,16,1455,16.2,1,0,1,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches
Mitchell Weiser\Mitchell-Weiser,de GER,DF,Leverkusen,24,1994,30,22,2111,23.5,1,3,1,0,0,3,0,0.04,0.13,0.17,0.04,0.17,Matches
Wendell\Wendell,br BRA,DF,Leverkusen,25,1993,28,25,2277,25.3,2,2,1,1,2,5,0,0.08,0.08,0.16,0.04,0.12,Matches
Oscar Wendt\Oscar-Wendt,se SWE,DF,M'Gladbach,32,1985,32,30,2731,30.3,1,1,1,0,0,2,0,0.03,0.03,0.07,0.03,0.07,Matches
Timo Werner\Timo-Werner,de GER,FW,RB Leipzig,22,1996,30,29,2509,27.9,16,7,16,0,1,1,0,0.57,0.25,0.83,0.57,0.83,Matches
Hendrik Weydandt\Hendrik-Weydandt,de GER,FWMF,Hannover 96,23,1995,28,18,1723,19.1,6,1,6,0,0,1,0,0.31,0.05,0.37,0.31,0.37,Matches
Jetro Willems\Jetro-Willems,nl NED,MFDF,Eint Frankfurt,24,1994,23,7,730,8.1,0,1,0,0,0,2,1,0,0.12,0.12,0,0.12,Matches
William\William,br BRA,DF,Wolfsburg,23,1995,31,30,2675,29.7,2,1,2,0,0,10,0,0.07,0.03,0.1,0.07,0.1,Matches
Kevin Wimmer\Kevin-Wimmer,at AUT,DF,Hannover 96,25,1992,22,17,1683,18.7,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Axel Witsel\Axel-Witsel,be BEL,MF,Dortmund,29,1989,33,32,2873,31.9,4,1,4,0,0,2,0,0.13,0.03,0.16,0.13,0.16,Matches
Marius Wolf\Marius-Wolf,de GER,DFFW,Dortmund,23,1995,16,10,828,9.2,1,0,1,0,0,1,1,0.11,0,0.11,0.11,0.11,Matches
Jeong Woo-yeong\Jeong-Woo-yeong,kr KOR,FW,Bayern Munich,18,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
