Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Álex Gálvez\Alex-Galvez,es ESP,DF,Las Palmas,28,1989,18,5,1,0,33,18,4,1,24,32,0,0,0,251,21,16,56.8,Matches
Bruno Gama\Bruno-Gama,pt POR,FWMF,La Coruña,29,1987,1.3,1,0,0,4,4,0,4,0,1,1,0,0,8,1,1,50,Matches
Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,Atlético Madrid,30,1987,12.6,0,0,0,9,9,13,6,3,4,0,0,0,46,3,16,15.8,Matches
Ganso\Ganso,br BRA,MF,Sevilla,27,1989,5.7,0,0,0,4,12,0,2,6,10,0,0,0,51,1,4,20,Matches
Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,Valencia,30,1986,22.5,5,0,0,20,15,1,1,29,11,0,0,0,249,31,17,64.6,Matches
Aleix García\Aleix-Garcia,es ESP,MF,Girona,20,1997,9.6,3,0,0,5,5,0,7,11,8,0,0,0,105,7,2,77.8,Matches
Borja García\Borja-Garcia,es ESP,MFFW,Girona,26,1990,30.9,2,0,0,27,110,0,47,31,18,0,0,0,198,7,18,28,Matches
Dani García\Dani-Garcia,es ESP,MF,Eibar,27,1990,30.8,14,0,0,52,26,0,10,50,42,0,1,0,462,27,21,56.3,Matches
David García\David-Garcia,es ESP,DF,Las Palmas,35,1982,9.6,2,0,0,12,14,0,4,10,10,0,0,0,108,4,4,50,Matches
Javi García\Javi-Garcia,es ESP,MFDF,Betis,30,1987,26.7,7,0,0,37,35,1,0,15,18,0,0,0,233,30,23,56.6,Matches
Manu García\Manu-Garcia,es ESP,MF,Alavés,31,1986,27.1,9,0,0,66,72,5,11,32,69,0,0,0,292,42,30,58.3,Matches
Raúl García\Raul-Garcia,es ESP,MFFW,Athletic Club,31,1986,29.1,10,0,0,74,73,16,32,24,41,2,0,0,153,77,59,56.6,Matches
Raúl García\Raul-Garcia,es ESP,DF,Leganés,28,1989,15.5,1,0,0,39,18,0,37,14,17,0,0,0,171,6,6,50,Matches
Samu García\Samu-Garcia,es ESP,MFFW,Levante,27,1990,2.2,1,0,0,11,2,0,3,2,5,0,0,0,13,2,6,25,Matches
Samu García\Samu-Garcia,es ESP,MFFW,Málaga,27,1990,2,1,1,0,1,4,1,2,2,3,0,0,0,15,1,3,25,Matches
Sergio García\Sergio-Garcia,es ESP,FWMF,Espanyol,34,1983,18.3,4,0,0,22,35,16,21,12,8,0,0,0,81,7,24,22.6,Matches
Mario Gaspar\Mario-Gaspar,es ESP,DF,Villarreal,26,1990,31.2,6,0,0,45,16,3,55,33,51,0,0,0,302,38,25,60.3,Matches
Johannes Geis\Johannes-Geis,de GER,DFMF,Sevilla,23,1993,7.6,0,0,0,10,2,0,6,6,15,0,0,0,73,4,5,44.4,Matches
Carles Gil\Carles-Gil,es ESP,FWMF,La Coruña,24,1992,5.3,0,0,0,3,16,0,4,1,2,0,0,0,32,0,4,0,Matches
Nacho Gil\Nacho-Gil,es ESP,FWMF,Las Palmas,21,1995,8.1,1,0,0,13,22,0,6,8,6,0,0,0,50,4,6,40,Matches
Nacho Gil\Nacho-Gil,es ESP,MFFW,Valencia,21,1995,2.6,0,0,0,4,11,2,3,3,3,1,0,0,23,1,1,50,Matches
Dani Giménez\Dani-Gimenez,es ESP,GK,Betis,34,1983,3.4,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,,Matches
Diego Godín\Diego-Godin,uy URU,DF,Atlético Madrid,31,1986,28.4,6,0,0,36,27,5,1,43,27,0,1,0,275,33,16,67.3,Matches
André Gomes\Andre-Gomes,pt POR,MFFW,Barcelona,24,1993,7.1,1,0,0,13,5,3,3,6,11,0,0,0,56,8,4,66.7,Matches
Ibai Gómez\Ibai-Gomez,es ESP,MFFW,Alavés,27,1989,25.7,1,0,0,17,21,8,62,15,11,0,0,0,152,3,12,20,Matches
Maxi Gómez\Maxi-Gomez,uy URU,FW,Celta Vigo,20,1996,34,12,0,0,54,93,33,16,4,3,0,0,0,98,38,49,43.7,Matches
Sergi Gómez\Sergi-Gomez,es ESP,DF,Celta Vigo,25,1992,29.8,3,0,0,14,8,3,3,38,20,0,0,1,314,39,24,61.9,Matches
Vicente Gómez\Vicente-Gomez,es ESP,MF,Las Palmas,28,1988,16.9,3,0,0,11,31,0,11,7,14,0,0,0,143,19,17,52.8,Matches
Adrián González\Adrian-Gonzalez,es ESP,MF,Málaga,29,1988,26,9,1,0,39,30,2,9,21,22,0,0,0,286,47,55,46.1,Matches
Álvaro González\Alvaro-Gonzalez,es ESP,DF,Villarreal,27,1990,32.2,14,2,1,32,30,3,4,35,18,0,0,0,300,32,28,53.3,Matches
Bruno González\Bruno-Gonzalez,es ESP,DF,Getafe,27,1990,17.1,5,0,0,26,10,2,2,16,15,0,0,0,176,20,17,54.1,Matches
Diego González\Diego-Gonzalez,es ESP,DF,Málaga,22,1995,15.9,5,0,0,26,4,1,11,8,16,0,1,0,170,24,16,60,Matches
Fabio González\Fabio-Gonzalez,es ESP,MF,Las Palmas,20,1997,0.7,1,0,0,1,0,0,0,0,1,0,0,0,10,0,1,0,Matches
Mario González\Mario-Gonzalez,es ESP,FW,Villarreal,21,1996,0.2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,100,Matches
Andoni Gorosabel\Andoni-Gorosabel,es ESP,DF,Real Sociedad,20,1996,0.8,0,0,0,1,1,0,2,1,2,0,0,0,10,0,0,,Matches
Julio Gracia\Julio-Gracia,es ESP,FWMF,Betis,19,1998,0.3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,Matches
Álex Granell\Alex-Granell,es ESP,MF,Girona,28,1988,31.6,11,0,0,66,39,0,72,32,42,1,0,0,380,19,19,50,Matches
Esteban Granero\Esteban-Granero,es ESP,MFFW,Espanyol,30,1987,13.7,5,0,0,18,22,1,22,13,13,1,1,0,134,12,19,38.7,Matches
Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,Atlético Madrid,26,1991,27.9,7,1,0,22,44,26,23,14,17,1,0,0,156,9,29,23.7,Matches
Vicente Guaita\Vicente-Guaita,es ESP,GK,Getafe,30,1987,33,1,0,0,0,5,0,0,0,0,0,0,0,200,0,0,,Matches
Andrés Guardado\Andres-Guardado,mx MEX,MF,Betis,30,1986,25.2,7,0,0,31,39,2,40,18,19,0,0,0,207,9,11,45,Matches
Gonçalo Guedes\Goncalo-Guedes,pt POR,MFFW,Valencia,20,1996,27.1,2,0,0,38,72,10,60,7,23,0,0,0,171,6,12,33.3,Matches
Ramiro Guerra\Ramiro-Guerra,uy URU,MF,Villarreal,20,1997,0.8,1,0,0,1,2,0,1,0,1,0,0,0,10,0,0,,Matches
Francis Guerrero\Francis-Guerrero,es ESP,DFMF,Betis,21,1996,11,2,0,0,19,27,1,24,18,22,0,0,0,95,8,10,44.4,Matches
John Guidetti\John-Guidetti,se SWE,FW,Celta Vigo,25,1992,1.3,0,0,0,2,0,1,1,0,0,0,0,0,4,2,1,66.7,Matches
John Guidetti\John-Guidetti,se SWE,FW,Alavés,25,1992,13.4,3,0,0,25,16,10,13,4,4,0,1,0,63,11,33,25,Matches
Guilherme\Guilherme,br BRA,MF,La Coruña,26,1991,29.3,11,0,0,56,45,0,14,38,44,0,0,0,335,22,16,57.9,Matches
Gerard Gumbau\Gerard-Gumbau,es ESP,MF,Leganés,22,1994,16,8,0,0,39,7,2,0,12,16,0,0,0,146,9,11,45,Matches
Jon Guridi\Jon-Guridi,es ESP,MFFW,Real Sociedad,22,1995,0.6,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,,Matches
Alejandro Gutiérrez Mozo\Alejandro-Gutierrez-Mozo,es ESP,MF,Leganés,22,1995,0.5,0,0,,2,,,0,2,1,0,0,,5,0,0,,Matches
Hacen\Hacen,mr MTN,MF,Levante,19,1997,0.9,0,0,0,1,1,0,0,0,0,0,0,0,13,1,1,50,Matches
Munir El Haddadi\Munir-El-Haddadi,ma MAR,FW,Alavés,21,1995,27.1,8,2,1,33,114,45,45,9,14,0,0,0,128,18,40,31,Matches
Achraf Hakimi\Achraf-Hakimi,ma MAR,DF,Real Madrid,18,1998,8.4,0,0,0,4,6,1,21,14,10,0,0,0,62,4,3,57.1,Matches
Alen Halilovi?\Alen-Halilovic,hr CRO,FWMF,Las Palmas,21,1996,14.5,1,1,0,8,26,1,56,4,4,1,0,0,67,1,11,8.3,Matches
Mario Hermoso\Mario-Hermoso,es ESP,DF,Espanyol,22,1995,21.4,6,2,1,21,17,1,0,18,13,0,0,2,275,23,25,47.9,Matches
Hernán\Hernan,es ESP,MF,Las Palmas,26,1990,3.9,1,0,0,8,7,0,0,5,11,0,0,0,31,3,2,60,Matches
Héctor Hernández\Hector-Hernandez,es ESP,MF,Alavés,26,1991,0.2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,Matches
Lucas Hernández\Lucas-Hernandez,fr FRA,DF,Atlético Madrid,21,1996,23.6,7,2,1,32,46,4,15,26,40,0,0,0,217,25,17,59.5,Matches
Luis Hernández\Luis-Hernandez,es ESP,DF,Málaga,28,1989,36,8,0,0,42,10,3,19,52,30,0,2,0,451,37,25,59.7,Matches
Pablo Hernández\Pablo-Hernandez,cl CHI,MF,Celta Vigo,30,1986,20.3,5,0,0,43,62,9,8,19,27,0,1,0,307,40,26,60.6,Matches
Theo Hernández\Theo-Hernandez,fr FRA,DF,Real Madrid,19,1997,10.7,1,0,0,11,15,1,24,19,14,1,0,0,83,6,4,60,Matches
Borja Herrera\Borja-Herrera,es ESP,DF,Las Palmas,24,1993,2.7,0,0,0,1,1,0,8,1,1,0,0,0,29,3,1,75,Matches
Iago Herrerín\Iago-Herrerin,es ESP,GK,Athletic Club,29,1988,8,0,0,0,0,2,0,0,0,0,0,2,0,36,0,0,,Matches
Andrew Hjulsager\Andrew-Hjulsager,dk DEN,DFMF,Celta Vigo,22,1995,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Matches
Brown Ideye\Brown-Ideye,ng NGA,FW,Málaga,28,1988,8.2,2,0,0,11,14,9,4,1,1,0,0,0,29,9,21,30,Matches
Asier Illarramendi\Asier-Illarramendi,es ESP,MF,Real Sociedad,27,1990,35.1,9,2,1,34,68,0,33,55,40,0,0,0,383,14,7,66.7,Matches
Andrés Iniesta\Andres-Iniesta,es ESP,MFFW,Barcelona,33,1984,20.7,1,0,0,15,42,0,27,16,14,0,0,0,122,0,7,0,Matches
Takashi Inui\Takashi-Inui,jp JPN,MFFW,Eibar,29,1988,29.1,4,0,0,36,52,5,51,17,16,0,0,0,200,7,29,19.4,Matches
Gorka Iraizoz\Gorka-Iraizoz,es ESP,GK,Girona,36,1981,8.5,1,0,0,0,0,0,0,0,0,0,0,1,57,0,0,,Matches
Carlos Isaac\Carlos-Isaac,es ESP,DF,Atlético Madrid,19,1998,0.7,1,0,0,2,1,0,1,1,0,0,0,0,7,2,0,100,Matches
Isco\Isco,es ESP,MFFW,Real Madrid,25,1992,19.6,1,0,0,16,59,6,68,11,12,0,0,0,114,3,8,27.3,Matches
Manuel Iturra\Manuel-Iturra,cl CHI,MF,Málaga,33,1984,17.6,6,0,0,35,21,0,10,20,34,0,0,0,178,18,11,62.1,Matches
Ander Iturraspe\Ander-Iturraspe,es ESP,MF,Athletic Club,28,1989,21.2,7,0,0,29,23,0,27,28,20,0,1,0,301,22,9,71,Matches
Ivi\Ivi,es ESP,MFFW,Levante,23,1994,19.6,3,0,0,37,20,4,62,14,24,1,0,0,127,5,9,35.7,Matches
Adnan Januzaj\Adnan-Januzaj,be BEL,FWMF,Real Sociedad,22,1995,17.4,4,0,0,26,60,6,42,8,12,0,0,0,76,2,7,22.2,Matches
Jason\Jason,es ESP,MFFW,Levante,23,1994,19.8,2,0,0,26,28,6,47,25,19,0,0,0,118,14,19,42.4,Matches
Álvaro Jiménez\Alvaro-Jimenez,es ESP,MFFW,Getafe,22,1995,6,4,2,1,12,25,0,17,2,5,0,0,0,35,6,5,54.5,Matches
Joaquín\Joaquin,es ESP,FWMF,Betis,36,1981,27.5,7,0,0,20,40,5,45,13,10,1,0,0,157,12,19,38.7,Matches
Jony\Jony,es ESP,MFFW,Málaga,26,1991,2.4,1,0,0,2,2,0,18,1,1,0,0,0,25,0,0,,Matches
Joan Jordán\Joan-Jordan,es ESP,MF,Eibar,23,1994,27.1,2,2,1,34,19,5,40,27,18,0,0,0,261,17,26,39.5,Matches
Willian José\Willian-Jose,br BRA,FW,Real Sociedad,25,1991,30.7,4,0,0,32,55,21,18,1,5,0,1,0,115,22,33,40,Matches
Jozabed\Jozabed,es ESP,MF,Celta Vigo,26,1991,16.3,7,0,0,15,10,2,11,10,8,0,0,0,136,1,7,12.5,Matches
Juanfran\Juanfran,es ESP,DF,Atlético Madrid,32,1985,14.5,3,0,0,9,9,5,34,15,13,0,0,0,101,4,9,30.8,Matches
Juanfran\Juanfran,es ESP,DF,La Coruña,28,1988,33.9,3,0,0,21,32,1,134,39,22,0,1,0,375,24,22,52.2,Matches
Juankar\Juankar,es ESP,DF,Málaga,27,1990,8.7,2,0,0,9,8,1,20,13,8,0,0,0,78,2,9,18.2,Matches
Juanmi\Juanmi,es ESP,FWMF,Real Sociedad,24,1993,16.5,3,0,0,20,24,17,8,8,7,1,1,0,78,7,14,33.3,Matches
Juanpe\Juanpe,es ESP,DF,Girona,26,1991,34.1,7,0,0,48,7,1,8,24,34,1,0,0,363,42,15,73.7,Matches
Juanpi\Juanpi,ve VEN,MFFW,Málaga,23,1994,6.8,1,0,0,3,15,0,4,9,8,0,0,0,38,2,10,16.7,Matches
David Juncà\David-Junca,es ESP,DF,Eibar,23,1993,10,3,0,0,18,7,0,42,9,12,0,0,0,119,1,2,33.3,Matches
Aleksandar Katai\Aleksandar-Katai,rs SRB,FWMF,Alavés,26,1991,0.6,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,,Matches
Olarenwaju Kayode\Olarenwaju-Kayode,ng NGA,FWMF,Girona,24,1993,4.4,2,0,0,7,11,5,2,2,2,2,0,0,15,2,8,20,Matches
Keko\Keko,es ESP,MFFW,Málaga,25,1991,13.4,3,0,0,33,28,6,36,11,18,0,0,0,109,8,9,47.1,Matches
Kike\Kike,es ESP,FW,Eibar,27,1989,27.3,5,0,0,47,76,13,15,9,5,0,0,0,119,47,89,34.6,Matches
Simon Kjær\Simon-Kjaer,dk DEN,DF,Sevilla,28,1989,17.5,3,0,0,16,9,0,0,16,12,0,0,0,209,17,8,68,Matches
Koke\Koke,es ESP,MFFW,Atlético Madrid,25,1992,30.6,3,0,0,25,52,1,53,23,41,0,0,0,303,9,8,52.9,Matches
Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,Valencia,24,1993,29,12,2,1,55,52,1,4,51,63,0,1,0,296,27,14,65.9,Matches
Mateo Kova?i?\Mateo-Kovacic,hr CRO,MF,Real Madrid,23,1994,11,2,0,0,13,20,0,4,8,17,1,0,0,85,2,3,40,Matches
Maksym Koval\Maksym-Koval,ua UKR,GKMF,La Coruña,24,1992,1.3,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,,Matches
Bojan Krki?\Bojan-Krkic,es ESP,FWMF,Alavés,26,1990,4.9,0,0,0,17,17,5,4,4,2,0,0,0,28,1,6,14.3,Matches
Michael Krohn-Dehli\Michael-Krohn-Dehli,dk DEN,MF,La Coruña,34,1983,8.1,2,0,0,6,2,0,8,8,7,0,0,0,72,2,3,40,Matches
Michael Krohn-Dehli\Michael-Krohn-Dehli,dk DEN,MFFW,Sevilla,34,1983,6,0,0,0,4,3,2,3,4,3,0,0,0,48,0,2,0,Matches
Toni Kroos\Toni-Kroos,de GER,MF,Real Madrid,27,1990,25.1,4,0,0,21,38,2,49,19,42,0,0,0,168,6,7,46.2,Matches
Zdravko Kuzmanovi?\Zdravko-Kuzmanovic,rs SRB,MF,Málaga,29,1987,5.3,2,4,2,8,2,0,2,4,1,0,0,0,58,4,3,57.1,Matches
Alberto de la Bella\Alberto-de-la-Bella,es ESP,DF,Real Sociedad,31,1985,17,4,0,0,21,19,5,58,16,20,0,0,0,153,17,11,60.7,Matches
Mehdi Lacen\Mehdi-Lacen,dz ALG,MF,Getafe,33,1984,0.8,1,0,0,1,0,0,0,0,0,0,0,0,16,0,0,,Matches
Mehdi Lacen\Mehdi-Lacen,dz ALG,MF,Málaga,33,1984,11.7,2,0,0,17,11,0,6,9,17,0,0,0,134,9,7,56.3,Matches
Víctor Laguardia\Victor-Laguardia,es ESP,DF,Alavés,27,1989,17,3,0,0,10,7,0,1,21,10,0,1,1,194,23,9,71.9,Matches
Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Athletic Club,23,1994,19,5,0,0,14,18,2,9,15,20,1,0,1,231,32,17,65.3,Matches
Borja Lasso\Borja-Lasso,es ESP,MF,Sevilla,23,1994,0.6,0,0,0,2,0,0,0,0,1,0,0,0,6,0,1,0,Matches
Toni Lato\Toni-Lato,es ESP,DF,Valencia,19,1997,8.9,4,0,0,11,8,1,11,9,13,0,0,0,94,7,5,58.3,Matches
Miguel Layún\Miguel-Layun,mx MEX,DF,Sevilla,29,1988,13.2,4,0,0,12,9,0,33,12,9,0,0,0,113,7,5,58.3,Matches
Iñigo Lekue\Inigo-Lekue,es ESP,DFFW,Athletic Club,24,1993,23.5,3,0,0,24,16,1,56,16,26,0,1,0,242,16,13,55.2,Matches
Mauricio Lemos\Mauricio-Lemos,uy URU,DFMF,Las Palmas,21,1995,14,6,0,0,19,4,0,0,16,11,0,1,0,147,10,5,66.7,Matches
Clément Lenglet\Clement-Lenglet,fr FRA,DF,Sevilla,22,1995,33.3,9,0,0,48,23,1,0,23,38,0,0,0,354,39,25,60.9,Matches
Pedro León\Pedro-Leon,es ESP,FWMF,Eibar,30,1986,10.3,1,0,0,11,10,2,49,6,3,0,0,0,73,9,8,52.9,Matches
Sergio León\Sergio-Leon,es ESP,FW,Betis,28,1989,21.9,5,0,0,24,39,11,9,4,6,0,0,0,75,12,36,25,Matches
Jefferson Lerma\Jefferson-Lerma,co COL,MF,Levante,22,1994,23.7,16,0,0,56,51,0,3,39,34,0,0,0,333,57,24,70.4,Matches
Maxime Lestienne\Maxime-Lestienne,be BEL,MFFW,Málaga,25,1992,7.4,1,0,0,3,3,1,23,7,5,0,0,0,42,0,4,0,Matches
Raúl Lizoain\Raul-Lizoain,es ESP,GK,Las Palmas,26,1991,11,0,0,0,0,4,0,0,0,0,0,0,0,52,0,0,,Matches
Diego Llorente\Diego-Llorente,es ESP,DF,Real Sociedad,23,1993,25.8,8,2,1,32,28,0,4,31,20,0,2,0,297,43,21,67.2,Matches
Marcos Llorente\Marcos-Llorente,es ESP,MF,Real Madrid,22,1995,6.2,1,0,0,4,4,0,2,3,3,0,0,0,69,3,3,50,Matches
Stanislav Lobotka\Stanislav-Lobotka,sk SVK,MF,Celta Vigo,22,1994,34,2,0,0,40,47,0,6,29,42,0,1,0,384,10,17,37,Matches
David Lombán\David-Lomban,es ESP,DF,Eibar,30,1987,11.1,3,0,0,9,5,1,0,10,8,0,0,0,181,25,8,75.8,Matches
Pedro López Muñoz\Pedro-Lopez-Munoz,es ESP,DF,Levante,33,1983,17.7,3,0,0,17,29,4,38,19,18,0,0,0,179,6,11,35.3,Matches
Adrián López\Adrian-Lopez,es ESP,FWMF,La Coruña,29,1988,26,1,0,0,17,29,12,46,5,14,0,0,0,160,40,41,49.4,Matches
Alberto López\Alberto-Lopez,es ESP,DF,Málaga,22,1995,0.5,0,0,0,0,1,0,1,1,0,0,0,0,9,0,0,,Matches
Andoni López\Andoni-Lopez,es ESP,DF,Athletic Club,21,1996,1,0,0,0,1,1,0,0,1,0,0,1,0,8,2,1,66.7,Matches
David López\David-Lopez,es ESP,DFMF,Espanyol,27,1989,37,7,0,0,44,26,2,4,31,41,0,2,0,485,33,22,60,Matches
Diego López\Diego-Lopez,es ESP,GK,Espanyol,35,1981,10.5,1,0,0,1,1,0,0,0,0,0,0,0,41,0,0,,Matches
Iván López\Ivan-Lopez,es ESP,DF,Levante,23,1993,1.9,0,0,0,0,0,0,6,7,2,0,0,0,19,1,0,100,Matches
Javi López\Javi-Lopez,es ESP,DF,Espanyol,31,1986,10.7,4,0,0,20,20,0,19,19,21,0,0,0,122,11,8,57.9,Matches
Pau López\Pau-Lopez,es ESP,GK,Espanyol,22,1994,27.5,2,0,0,2,5,0,0,0,0,0,0,0,124,0,0,,Matches
Pedro López\Pedro-Lopez,es ESP,GK,Betis,22,1995,4.6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,,Matches
Víctor López\Victor-Lopez,es ESP,MFFW,Alavés,20,1997,0.7,0,0,0,0,0,1,1,0,1,0,0,0,8,0,2,0,Matches
Anthony Lozano\Anthony-Lozano,hn HON,FWMF,Girona,24,1993,5.3,0,0,0,18,10,4,8,1,3,0,0,0,21,5,13,27.8,Matches
José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,Valencia,22,1995,32.4,11,0,0,35,45,6,79,34,37,2,0,0,292,14,15,48.3,Matches
José Luis Morales\Jose-Luis-Morales,es ESP,MFFW,Levante,30,1987,33.9,7,2,1,28,43,9,97,23,17,2,0,0,208,5,19,20.8,Matches
Filipe Luís\Filipe-Luis,br BRA,DF,Atlético Madrid,31,1985,18.4,4,0,0,17,27,1,32,22,40,0,1,0,159,9,6,60,Matches
Luisinho\Luisinho,pt POR,DF,La Coruña,32,1985,29.1,12,0,0,43,49,2,70,33,48,0,0,0,257,13,14,48.1,Matches
Douglas Luiz\Douglas-Luiz,br BRA,MFFW,Girona,19,1998,3.6,4,0,0,11,8,0,2,1,8,0,0,0,34,1,5,16.7,Matches
Saša Luki?\Sasa-Lukic,rs SRB,MF,Levante,20,1996,11,4,0,0,25,16,0,3,12,12,0,0,0,105,4,6,40,Matches
Antonio Luna\Antonio-Luna,es ESP,DF,Levante,26,1991,22.5,5,0,0,21,15,3,47,23,25,0,0,0,190,3,7,30,Matches
Pablo Maffeo\Pablo-Maffeo,es ESP,MFDF,Girona,20,1997,29.4,11,0,0,29,35,2,89,30,43,1,1,0,296,35,28,55.6,Matches
Nemanja Maksimovi?\Nemanja-Maksimovic,rs SRB,MFFW,Valencia,22,1995,6.2,1,0,0,5,3,0,5,13,11,0,0,0,57,9,12,42.9,Matches
Hugo Mallo\Hugo-Mallo,es ESP,DF,Celta Vigo,26,1991,33.3,12,0,0,45,30,6,94,36,39,0,0,0,394,41,21,66.1,Matches
Aïssa Mandi\Aissa-Mandi,dz ALG,DF,Betis,25,1991,33.6,9,1,0,32,25,1,3,49,27,0,0,0,298,37,32,53.6,Matches
Martín Mantovani\Martin-Mantovani,ar ARG,DF,Leganés,33,1984,11.3,3,0,0,17,16,1,0,13,5,0,1,0,169,21,11,65.6,Matches
José Manuel Jurado\Jose-Manuel-Jurado,es ESP,MFFW,Espanyol,31,1986,16.7,1,0,0,6,34,1,18,8,8,0,1,0,109,3,3,50,Matches
Marcelo\Marcelo,br BRA,DF,Real Madrid,29,1988,25.1,3,1,0,27,42,3,142,26,32,1,0,0,204,4,21,16,Matches
Óscar de Marcos\Oscar-de-Marcos,es ESP,DFMF,Athletic Club,28,1989,18.4,5,0,0,17,10,4,54,12,16,1,0,0,152,12,11,52.2,Matches
José María Giménez\Jose-Maria-Gimenez,uy URU,DF,Atlético Madrid,22,1995,18.8,6,0,0,19,18,3,1,23,13,0,0,0,193,43,9,82.7,Matches
Adrián Marín\Adrian-Marin,es ESP,DF,Villarreal,20,1997,2.6,1,0,0,4,0,0,1,3,2,0,0,0,16,2,1,66.7,Matches
Guillermo Maripán\Guillermo-Maripan,cl CHI,DF,Alavés,23,1994,17,4,0,0,14,4,0,0,18,13,0,0,0,153,19,14,57.6,Matches
Roger Martí\Roger-Marti,es ESP,FW,Levante,26,1991,10.7,4,0,0,17,14,5,13,1,3,0,0,0,35,5,10,33.3,Matches
Aarón Martín\Aaron-Martin,es ESP,DF,Espanyol,20,1997,31.3,6,0,0,29,20,0,91,29,23,0,0,0,289,10,24,29.4,Matches
Carlos Martínez\Carlos-Martinez,es ESP,DF,Real Sociedad,31,1986,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,Matches
Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Getafe,24,1992,5,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,,Matches
Iñigo Martínez\Inigo-Martinez,es ESP,DF,Athletic Club,26,1991,16,5,0,0,16,18,1,8,23,15,0,0,0,206,24,12,66.7,Matches
Iñigo Martínez\Inigo-Martinez,es ESP,DF,Real Sociedad,26,1991,11.7,0,0,0,12,17,3,13,12,5,0,1,0,175,19,14,57.6,Matches
Roger Martínez\Roger-Martinez,co COL,FW,Villarreal,23,1994,2.6,1,0,0,5,10,2,4,1,0,0,0,0,5,2,2,50,Matches
Javier Mascherano\Javier-Mascherano,ar ARG,DF,Barcelona,33,1984,6,0,0,0,9,1,0,1,5,9,0,0,0,48,2,3,40,Matches
Borja Mayoral\Borja-Mayoral,es ESP,FW,Real Madrid,20,1997,3.9,0,0,0,2,5,7,1,1,4,0,0,0,22,4,2,66.7,Matches
Róbert Mazá?\Robert-Mazan,sk SVK,DF,Celta Vigo,23,1994,0.9,0,0,0,1,0,0,3,1,0,0,0,0,8,1,0,100,Matches
Álvaro Medrán\Alvaro-Medran,es ESP,MF,Valencia,23,1994,0.8,0,0,0,2,1,0,0,1,1,0,0,0,7,0,0,,Matches
Álvaro Medrán\Alvaro-Medran,es ESP,MFFW,Alavés,23,1994,10.6,2,0,0,19,14,2,7,7,9,0,0,0,88,4,6,40,Matches
Óscar Melendo\Oscar-Melendo,es ESP,MFFW,Espanyol,19,1997,7.7,1,0,0,5,21,0,5,3,1,0,0,0,57,2,6,25,Matches
Brais Méndez\Brais-Mendez,es ESP,MFFW,Celta Vigo,20,1997,10.6,0,0,0,18,14,3,25,3,5,0,0,0,70,4,11,26.7,Matches
Gabriel Mercado\Gabriel-Mercado,ar ARG,DF,Sevilla,30,1987,23.5,9,0,0,33,17,6,18,28,36,1,1,0,221,20,24,45.5,Matches
Sabin Merino\Sabin-Merino,es ESP,FWMF,Athletic Club,25,1992,4.2,1,0,0,6,6,3,5,2,4,1,0,0,23,4,8,33.3,Matches
Roque Mesa\Roque-Mesa,es ESP,MF,Sevilla,28,1989,3.8,2,0,0,10,7,0,0,4,8,0,0,0,38,1,1,50,Matches
Lionel Messi\Lionel-Messi,ar ARG,FWMF,Barcelona,30,1987,33.4,3,0,0,17,80,13,36,11,9,0,0,0,150,5,8,38.5,Matches
Michel\Michel,br BRA,DF,Las Palmas,27,1990,23.9,5,2,1,38,45,6,59,19,19,0,0,0,220,17,14,54.8,Matches
Santi Mina\Santi-Mina,es ESP,FW,Valencia,21,1995,17.3,4,0,0,25,35,11,12,4,7,1,0,0,72,22,46,32.4,Matches
Yerry Mina\Yerry-Mina,co COL,DF,Barcelona,22,1994,4.1,2,0,0,5,7,1,0,2,4,0,0,0,24,9,2,81.8,Matches
Ignasi Miquel\Ignasi-Miquel,es ESP,DF,Málaga,24,1992,19.7,5,1,0,40,14,0,1,15,15,0,1,0,221,19,18,51.4,Matches
Luka Modri?\Luka-Modric,hr CRO,MF,Real Madrid,31,1985,21.8,3,0,0,20,30,0,12,33,15,1,0,0,169,6,9,40,Matches
Johan Mojica\Johan-Mojica,co COL,MFDF,Girona,24,1992,23.7,6,0,0,35,47,5,111,18,23,0,0,0,239,18,18,50,Matches
Jorge Molina\Jorge-Molina,es ESP,FW,Getafe,35,1982,30.9,10,0,0,51,62,39,25,5,13,6,0,0,103,52,90,36.6,Matches
