Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Eric Dier\Eric-Dier,eng ENG,DF,Tottenham,27-104,1994,24,3,0,0,14,11,0,3,15,12,0,2,0,237,78,39,66.7,Matches
Lucas Digne\Lucas-Digne,fr FRA,DFMF,Everton,27-283,1993,23.8,2,1,0,28,17,3,106,17,34,0,0,0,234,78,31,71.6,Matches
Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,29-295,1991,4.1,1,0,0,4,2,1,0,0,1,0,0,0,48,16,7,69.6,Matches
Issa Diop\Issa-Diop,fr FRA,DF,West Ham,24-110,1997,13.3,3,0,0,7,8,1,1,14,15,0,0,1,94,24,13,64.9,Matches
Moussa Djenepo\Moussa-Djenepo,ml MLI,MF,Southampton,22-318,1998,12.6,5,0,0,29,36,3,9,10,20,1,1,0,111,10,30,25,Matches
Matt Doherty\Matt-Doherty,ie IRL,DF,Tottenham,29-103,1992,12.7,4,1,1,19,10,0,20,14,6,0,1,0,101,50,22,69.4,Matches
Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Arsenal,23-131,1997,17.2,4,1,1,19,22,0,3,19,14,0,1,0,144,52,35,59.8,Matches
Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,28-118,1993,23.7,6,0,0,20,12,0,9,28,34,0,0,0,267,32,23,58.2,Matches
Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,32-104,1989,8,0,0,0,0,5,0,0,0,0,0,0,0,34,0,0,,Matches
Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,29-215,1991,8.9,2,0,0,8,4,0,7,10,8,0,0,0,55,25,22,53.2,Matches
Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,29-159,1991,30,5,1,0,20,19,2,1,28,18,0,0,1,372,64,40,61.5,Matches
Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,23-192,1997,2,0,0,0,1,2,0,0,0,1,0,0,0,40,7,0,100,Matches
Ederson\Ederson,br BRA,GK,Manchester City,27-255,1993,32,3,0,0,1,4,0,0,0,0,0,0,0,108,0,0,,Matches
Kyle Edwards\Kyle-Edwards,eng ENG,MFFW,West Brom,23-071,1998,1.3,0,0,0,1,1,0,1,1,0,0,0,0,9,0,0,,Matches
John Egan\John-Egan,ie IRL,DF,Sheffield Utd,28-191,1992,24.2,6,1,0,28,10,0,1,30,25,0,0,0,226,67,46,59.3,Matches
Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,33-232,1987,7.8,2,0,0,6,2,0,29,22,10,0,0,0,85,21,5,80.8,Matches
Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-292,1992,13.2,2,0,0,8,7,0,2,17,10,0,0,0,117,6,10,37.5,Matches
Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,33-116,1988,26.5,7,0,0,18,11,0,2,38,11,0,0,1,345,86,34,71.7,Matches
Eberechi Eze\Eberechi-Eze,eng ENG,MF,Crystal Palace,22-304,1998,24.4,3,0,0,14,61,1,24,26,18,0,0,0,180,10,30,25,Matches
?ukasz Fabia?ski\Lukasz-Fabianski,pl POL,GK,West Ham,36-011,1985,31,2,0,0,1,2,0,0,0,0,0,1,0,145,0,0,,Matches
Fabinho\Fabinho,br BRA,DFMF,Liverpool,27-188,1993,23.5,6,0,0,22,21,0,2,38,46,1,2,0,272,54,42,56.3,Matches
Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,26-233,1994,31.3,5,0,0,38,47,3,84,18,36,0,1,0,217,12,39,23.5,Matches
Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,32-067,1989,18.3,3,0,0,12,12,0,10,13,15,0,1,1,143,36,25,59,Matches
Fernandinho\Fernandinho,br BRA,MF,Manchester City,35-360,1985,11.1,5,0,0,19,9,0,5,20,18,0,0,0,110,24,14,63.2,Matches
Sam Field\Sam-Field,eng ENG,MF,West Brom,22-356,1998,0.7,0,0,0,2,1,0,0,0,7,0,0,0,12,1,2,33.3,Matches
Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,29-209,1991,27.5,2,0,0,21,15,3,29,9,21,0,0,0,171,23,76,23.2,Matches
John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-248,1991,23.6,3,0,0,29,24,1,28,30,21,0,0,0,204,9,17,34.6,Matches
Phil Foden\Phil-Foden,eng ENG,FWMF,Manchester City,20-336,2000,16.1,0,0,0,12,28,2,35,12,15,0,0,0,85,12,24,33.3,Matches
Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,20-133,2000,21.4,6,0,0,31,21,2,1,38,35,1,0,0,238,77,47,62.1,Matches
Pablo Fornals\Pablo-Fornals,es ESP,FWMF,West Ham,25-066,1996,23.6,3,0,0,24,15,5,22,24,21,0,0,0,178,17,32,34.7,Matches
Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,33-043,1988,6,0,0,0,1,3,0,0,0,0,0,1,0,34,0,0,,Matches
Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,23-117,1998,0.9,1,0,0,1,0,1,5,1,1,0,0,0,11,1,0,100,Matches
Ryan Fraser\Ryan-Fraser,sco SCO,FWMF,Newcastle Utd,27-064,1994,10.3,2,1,1,5,20,0,52,3,1,1,0,0,58,5,26,16.1,Matches
Fred\Fred,br BRA,MF,Manchester Utd,28-055,1993,23.9,5,0,0,43,27,0,7,46,51,0,0,0,269,9,14,39.1,Matches
Ryan Fredericks\Ryan-Fredericks,eng ENG,DFFW,West Ham,28-201,1992,6,2,0,0,11,9,1,18,8,6,0,0,0,56,8,14,36.4,Matches
Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,35-022,1986,7.8,4,0,0,14,5,0,8,12,9,0,1,0,80,24,14,63.2,Matches
Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,25-180,1995,27.6,4,0,0,26,28,2,57,24,12,0,2,1,181,108,66,62.1,Matches
Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,21-082,2000,23.1,9,0,0,35,50,0,24,28,44,0,0,0,225,20,33,37.7,Matches
Eric García\Eric-Garcia,es ESP,DF,Manchester City,20-110,2001,2.4,0,0,0,3,2,0,0,4,2,0,1,0,24,2,6,25,Matches
Dwight Gayle\Dwight-Gayle,eng ENG,FWMF,Newcastle Utd,30-194,1990,4.8,0,0,0,4,5,3,2,1,3,0,0,0,23,6,13,31.6,Matches
Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,MF,Everton,25-216,1995,0.1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,,Matches
David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,30-173,1990,23.5,0,0,0,0,3,0,0,0,0,0,0,0,77,0,0,,Matches
Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FW,Aston Villa,25-361,1995,12.3,1,0,0,11,19,4,51,5,9,0,0,0,52,21,35,37.5,Matches
Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,31-215,1989,9,1,1,0,7,2,0,11,14,6,0,0,0,80,10,12,45.5,Matches
Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,MFFW,Wolves,21-092,2000,1.6,0,0,0,1,3,0,2,2,1,0,0,0,13,1,2,33.3,Matches
Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,19-322,2001,0.4,0,0,0,0,2,0,1,1,1,0,0,0,5,1,0,100,Matches
Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,34-211,1986,8,1,0,0,15,6,5,3,4,4,0,0,0,32,19,30,38.8,Matches
Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,23-104,1998,23.8,4,0,0,9,13,3,5,39,23,0,1,1,195,55,28,66.3,Matches
André Gomes\Andre-Gomes,pt POR,MF,Everton,27-273,1993,16.2,3,0,0,32,13,2,17,15,30,0,1,0,167,18,16,52.9,Matches
Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-341,1997,6.6,0,0,0,6,6,0,0,5,2,0,1,0,107,26,23,53.1,Matches
Anthony Gordon\Anthony-Gordon,eng ENG,FWMF,Everton,20-064,2001,1,0,0,0,0,2,1,1,1,2,0,0,0,9,1,2,33.3,Matches
Karlan Grant\Karlan-Grant,eng ENG,FWMF,West Brom,23-223,1997,12.3,1,0,0,9,13,7,9,11,3,0,0,0,52,12,61,16.4,Matches
Demarai Gray\Demarai-Gray,eng ENG,FW,Leicester City,24-305,1996,0.2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,,Matches
Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,25-231,1995,22,6,0,0,39,99,7,55,11,15,2,0,0,182,24,36,40,Matches
Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-210,2001,17.6,2,0,0,16,14,3,30,8,12,0,0,0,81,7,13,35,Matches
Pascal Groß\Pascal-Gross,de GER,MFDF,Brighton,29-318,1991,22.6,2,0,0,18,14,3,83,21,21,1,0,0,180,16,43,27.1,Matches
Kamil Grosicki\Kamil-Grosicki,pl POL,FWMF,West Brom,32-325,1988,1.6,0,0,0,1,0,0,3,0,0,0,0,0,14,0,1,0,Matches
Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,34-109,1987,32,2,0,0,0,5,0,0,0,0,0,0,0,142,0,1,0,Matches
?lkay Gündo?an\Ilkay-Gundogan,de GER,MF,Manchester City,30-187,1990,20.7,1,0,0,7,21,1,15,18,14,1,0,0,155,13,14,48.1,Matches
Antwoine Hackford\Antwoine-Hackford,eng ENG,DFFW,Sheffield Utd,17-040,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Matches
Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-311,1994,10.4,0,0,0,24,15,11,4,5,4,0,0,0,36,61,78,43.9,Matches
Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,21-052,2000,0.4,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,,Matches
Jack Harrison\Jack-Harrison,eng ENG,MF,Leeds United,24-160,1996,26.6,2,0,0,22,19,9,94,22,31,0,0,0,180,28,34,45.2,Matches
Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,25-287,1995,4,1,0,0,2,1,0,2,3,4,0,0,0,49,33,9,78.6,Matches
Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-322,1999,14.9,2,0,0,23,14,3,14,9,11,2,0,0,98,19,27,41.3,Matches
Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,26-038,1995,21.6,8,0,0,38,16,1,12,46,34,0,0,0,217,55,37,59.8,Matches
Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-284,1992,2.9,2,0,0,5,3,0,0,0,5,0,0,0,25,5,3,62.5,Matches
Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,30-094,1991,1,0,0,0,0,1,0,0,0,0,0,0,0,21,8,3,72.7,Matches
Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,24-048,1997,9.5,2,0,0,0,0,0,0,0,0,0,0,0,34,0,0,,Matches
Jordan Henderson\Jordan-Henderson,eng ENG,MFDF,Liverpool,30-316,1990,18.9,0,0,0,8,12,0,14,29,9,0,0,0,241,14,6,70,Matches
Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,29-088,1992,15.6,3,1,1,15,12,3,5,12,4,0,0,0,136,15,29,34.1,Matches
Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,36-018,1985,3.8,1,0,0,1,5,0,8,4,2,0,0,0,37,0,3,0,Matches
Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-295,1992,29.6,0,0,0,11,46,14,43,20,12,0,0,0,139,24,58,29.3,Matches
Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,19-101,2002,4.4,1,0,0,4,3,1,8,8,8,0,0,0,38,5,8,38.5,Matches
Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-221,1995,24.4,2,0,0,19,5,1,2,19,15,0,0,1,216,63,49,56.3,Matches
Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-189,1996,21.6,8,0,0,26,27,1,25,36,33,0,0,0,183,38,18,67.9,Matches
Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,30-086,1991,2.5,0,0,0,1,0,0,12,0,0,0,0,0,12,3,0,100,Matches
Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FWDF,Chelsea,20-173,2000,11.1,0,0,0,9,8,2,41,10,11,0,0,0,68,4,11,26.7,Matches
Niall Huggins\Niall-Huggins,wal WAL,DF,Leeds United,20-132,2000,0.4,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,,Matches
Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-267,1995,33,7,0,0,59,48,0,10,38,71,0,1,0,378,47,37,56,Matches
Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-317,1989,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Matches
Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-208,1996,11.9,0,0,0,22,11,7,8,2,7,0,0,0,54,5,33,13.2,Matches
Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-280,1992,21.3,1,0,0,19,17,18,22,7,11,0,1,0,97,19,54,26,Matches
Branislav Ivanovi?\Branislav-Ivanovic,rs SRB,DF,West Brom,37-066,1984,8.5,2,0,0,11,4,1,0,3,5,0,0,0,84,19,13,59.4,Matches
Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,24-361,1996,15.7,0,0,0,12,12,0,48,17,21,0,0,0,106,4,7,36.4,Matches
José Izquierdo\Jose-Izquierdo,co COL,DFMF,Brighton,28-296,1992,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Matches
Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-255,1982,5.8,1,1,0,8,1,0,1,12,4,0,0,1,45,15,9,62.5,Matches
Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWDF,Brighton,27-261,1993,3.3,2,0,0,4,2,0,15,2,2,0,0,0,24,2,12,14.3,Matches
Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-170,1997,9.1,3,0,0,14,12,3,17,10,9,0,0,0,54,5,12,29.4,Matches
Reece James\Reece-James,eng ENG,DF,Chelsea,21-142,1999,21.4,3,0,0,26,15,1,89,37,28,0,1,0,169,31,23,57.4,Matches
Alexandre Jankewitz\Alexandre-Jankewitz,ch SUI,MF,Southampton,19-125,2001,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,,Matches
Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,24-026,1997,19,1,0,0,22,38,15,9,17,10,0,1,0,84,13,52,20,Matches
Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-359,1991,9.1,0,0,0,9,17,4,3,6,4,0,0,1,45,17,19,47.2,Matches
Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-258,1996,20.3,3,0,0,22,32,5,14,18,24,0,0,0,127,95,111,46.1,Matches
Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-095,2000,5.8,1,0,0,6,3,0,14,11,3,0,0,0,44,5,6,45.5,Matches
Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,28-035,1993,32,0,0,0,0,4,0,0,0,0,0,0,0,174,0,0,,Matches
Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-089,2001,12.3,2,0,0,17,12,0,7,16,15,0,0,0,110,12,20,37.5,Matches
Jorginho\Jorginho,it ITA,MF,Chelsea,29-130,1991,19.4,1,0,0,27,26,0,0,47,33,0,0,0,193,12,13,48,Matches
Willian José\Willian-Jose,br BRA,FW,Wolves,29-157,1991,10.8,0,0,0,8,10,2,3,3,1,1,0,0,49,20,29,40.8,Matches
Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-146,1996,10.7,2,0,0,23,17,1,13,7,7,0,0,0,71,12,33,26.7,Matches
James Justin\James-Justin,eng ENG,DF,Leicester City,23-065,1998,23,4,0,0,16,39,3,48,25,28,2,0,0,201,28,44,38.9,Matches
Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,21-035,2000,8.9,3,0,0,12,3,0,0,11,10,0,0,0,84,28,22,56,Matches
Aboubakar Kamara\Aboubakar-Kamara,mr MTN,FWDF,Fulham,26-053,1995,3.5,1,1,0,9,3,0,12,2,2,0,1,0,25,8,7,53.3,Matches
Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-275,1993,29.2,1,0,0,26,54,8,29,13,10,2,0,0,142,81,111,42.2,Matches
N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,30-031,1991,22.5,7,0,0,34,7,0,7,59,54,0,0,0,277,19,30,38.8,Matches
Moise Kean\Moise-Kean,it ITA,FW,Everton,21-060,2000,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,Matches
Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-108,1993,28.2,4,0,0,12,7,0,0,35,13,0,0,0,236,100,37,73,Matches
Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,29-050,1992,1.3,0,0,0,3,1,1,4,0,1,0,0,0,7,0,1,0,Matches
Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-078,1995,5.8,1,0,0,13,2,0,4,12,5,0,0,0,56,5,8,38.5,Matches
Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-157,1998,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches
Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,24-045,1997,0.9,0,0,0,0,0,1,3,1,0,0,0,0,8,0,0,,Matches
Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-299,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-341,1997,12.5,3,0,0,17,4,1,0,13,18,0,1,0,87,20,12,62.5,Matches
Joshua King\Joshua-King,no NOR,MFFW,Everton,29-104,1992,1.5,0,0,0,3,1,3,1,1,1,0,0,0,9,2,4,33.3,Matches
Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-320,1990,23.8,6,0,0,45,18,4,32,13,37,0,1,0,242,17,18,48.6,Matches
Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-286,1996,10.6,0,0,0,15,5,0,1,8,14,0,2,0,144,34,21,61.8,Matches
Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-313,1993,1,0,0,0,1,1,0,0,0,0,0,0,0,12,1,1,50,Matches
Terence Kongolo\Terence-Kongolo,nl NED,DF,Fulham,27-074,1994,1,0,0,0,1,1,0,1,0,4,0,0,0,8,2,3,40,Matches
Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-188,1997,29.5,3,0,0,17,44,1,1,17,18,0,1,0,254,80,52,60.6,Matches
Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-129,1989,28.7,1,0,0,26,11,0,2,32,28,0,0,0,269,84,43,66.1,Matches
Mateo Kova?i?\Mateo-Kovacic,hr CRO,MF,Chelsea,26-358,1994,18.8,3,0,0,14,28,0,6,21,31,0,0,0,144,11,10,52.4,Matches
Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-270,1994,10.5,3,0,0,8,9,1,11,15,16,0,0,0,81,18,20,47.4,Matches
Filip Krovinovi?\Filip-Krovinovic,hr CRO,MF,West Brom,25-243,1995,6.1,0,0,0,6,12,0,5,2,10,0,0,0,70,8,13,38.1,Matches
Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-336,1991,20.8,3,0,0,35,53,9,4,14,18,1,0,0,96,30,58,34.1,Matches
Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-354,1988,16.5,0,0,0,16,19,3,15,16,24,0,1,0,148,13,32,28.9,Matches
Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-056,1992,7.6,6,1,1,24,10,0,9,4,11,0,0,0,47,5,16,23.8,Matches
Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-211,2000,9.8,4,1,1,21,28,1,30,13,10,2,1,0,83,5,12,29.4,Matches
Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-073,1993,4.8,1,0,0,7,10,2,1,5,5,0,0,0,47,1,9,10,Matches
Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-337,1994,12.9,1,0,0,8,9,2,0,8,5,0,1,0,125,42,16,72.4,Matches
Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-169,1993,18.1,4,0,0,17,9,0,1,15,12,0,0,0,142,53,20,72.6,Matches
Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-200,1989,1.4,2,0,0,3,1,0,0,0,1,0,0,0,11,4,3,57.1,Matches
Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-240,1993,16.1,3,0,0,29,15,0,5,36,28,1,0,0,157,16,22,42.1,Matches
Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-056,1992,30.8,0,1,0,2,4,0,0,0,0,0,0,1,130,0,0,,Matches
Khanya Leshabela\Khanya-Leshabela,za RSA,MF,Leicester City,21-223,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-094,1998,20.3,4,0,0,18,18,1,32,20,26,0,1,0,153,14,18,43.8,Matches
Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-286,1994,25.7,0,0,0,23,8,1,0,22,13,0,1,0,245,61,35,63.5,Matches
Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,West Ham,28-135,1992,10.8,2,0,0,18,18,4,14,7,7,2,0,0,63,0,3,0,Matches
Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-166,1989,13.6,2,1,0,30,6,0,4,19,19,0,0,1,141,18,19,48.6,Matches
Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-256,1993,10,1,0,0,12,7,0,1,26,23,0,0,0,91,25,19,56.8,Matches
Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-124,1986,33,0,0,0,0,3,0,0,0,0,0,0,0,129,0,0,,Matches
Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,25-020,1996,8.1,5,0,0,18,16,0,3,8,15,0,0,0,75,9,16,36,Matches
Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-096,1996,20.2,3,0,0,29,47,3,13,21,21,1,0,0,126,43,81,34.7,Matches
Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-096,1996,0.7,0,0,0,1,2,0,0,1,0,0,0,0,5,1,3,25,Matches
Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-254,1990,7.1,2,0,0,8,4,0,1,4,8,0,0,0,88,22,21,51.2,Matches
Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-097,1987,2.3,0,0,0,7,6,3,0,2,0,0,0,0,18,15,14,51.7,Matches
Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,21-039,2000,4.2,0,0,0,3,5,0,3,6,3,0,0,0,44,6,5,54.5,Matches
Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-181,1997,13.2,2,0,0,19,18,0,7,15,16,0,0,0,109,9,14,39.1,Matches
Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-191,1997,26.5,4,0,0,37,52,8,56,24,27,0,0,0,178,6,30,16.7,Matches
Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-353,1997,6.1,1,0,0,10,3,0,17,3,14,0,0,0,43,5,19,20.8,Matches
Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-324,1989,29,5,0,0,16,10,0,47,42,31,0,0,0,263,30,20,60,Matches
David Luiz\David-Luiz,br BRA,DF,Arsenal,34-007,1987,14.9,1,1,0,15,6,1,7,12,9,0,0,0,113,28,12,70,Matches
Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-355,1998,27,9,1,1,50,44,0,12,26,38,0,1,0,329,38,41,48.1,Matches
John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-070,1994,22.5,8,1,0,24,20,1,31,20,12,0,0,0,170,18,15,54.5,Matches
Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-126,1998,10.3,1,0,0,17,13,0,7,7,16,0,0,0,84,9,23,28.1,Matches
James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-157,1996,19.9,4,0,0,15,54,4,38,10,22,2,0,0,122,3,16,15.8,Matches
Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-055,1993,33,10,0,0,39,28,1,4,60,18,0,0,0,387,140,42,76.9,Matches
Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-067,1991,19.9,0,0,0,12,25,7,57,5,15,0,0,0,112,15,16,48.4,Matches
Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-243,1997,5.4,0,0,0,6,3,2,4,13,11,1,0,0,44,5,4,55.6,Matches
Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-243,1997,10.9,1,0,0,7,13,0,8,19,13,1,0,0,100,8,17,32,Matches
Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-123,1998,7.2,0,0,0,6,4,2,0,4,2,0,0,0,31,7,31,18.4,Matches
Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,29-019,1992,27.1,3,0,0,45,69,27,54,15,26,1,0,0,135,24,72,25,Matches
Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-359,1994,9.2,1,0,0,7,8,0,20,8,14,0,0,0,75,17,10,63,Matches
Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-069,1989,6.8,2,0,0,10,3,0,9,7,4,0,0,0,53,9,11,45,Matches
Solly March\Solly-March,eng ENG,DF,Brighton,26-283,1994,18.6,0,0,0,26,26,2,71,19,35,0,1,0,186,17,22,43.6,Matches
Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-241,1993,9,2,0,0,8,4,0,0,5,10,0,1,0,66,29,12,70.7,Matches
Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-145,1995,16.4,0,1,0,15,27,15,12,4,1,4,0,0,62,15,23,39.5,Matches
Martinelli\Martinelli,br BRA,FW,Arsenal,19-315,2001,4.7,0,0,0,6,3,1,9,6,1,0,0,0,24,4,8,33.3,Matches
Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-239,1992,32,0,0,0,1,8,0,0,0,0,0,0,0,144,0,0,,Matches
Arthur Masuaku\Arthur-Masuaku,cd COD,DFFW,West Ham,27-173,1993,11.2,2,0,0,10,8,1,33,6,13,0,1,0,101,10,17,37,Matches
