Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Miguel Flaño\Miguel-Flano,es ESP,DF,Osasuna,31,1984,12,12,1034,11.5,1,0,1,0,0,3,0,0.09,0,0.09,0.09,0.09,Matches
Andreu Fontàs\Andreu-Fontas,es ESP,DF,Celta Vigo,26,1989,17,17,1460,16.2,1,0,1,0,0,7,2,0.06,0,0.06,0.06,0.06,Matches
Pablo Fornals\Pablo-Fornals,es ESP,MF,Málaga,20,1996,32,31,2667,29.6,6,2,6,0,0,6,0,0.2,0.07,0.27,0.2,0.27,Matches
Dimitri Foulquier\Dimitri-Foulquier,fr FRA,DF,Granada,23,1993,22,21,1874,20.8,0,2,0,0,0,5,0,0,0.1,0.1,0,0.1,Matches
Javi Fuego\Javi-Fuego,es ESP,MF,Espanyol,32,1984,31,29,2563,28.5,1,0,1,0,0,9,2,0.04,0,0.04,0.04,0.04,Matches
Gabi\Gabi,es ESP,MF,Atlético Madrid,33,1983,34,33,2887,32.1,0,0,0,0,1,9,0,0,0,0,0,0,Matches
Gabriel\Gabriel,br BRA,MFFW,Leganés,22,1993,34,33,2730,30.3,5,2,5,0,0,9,0,0.16,0.07,0.23,0.16,0.23,Matches
Nicolás Gaitán\Nicolas-Gaitan,ar ARG,MF,Atlético Madrid,28,1988,23,11,1032,11.5,3,2,3,0,0,1,0,0.26,0.17,0.44,0.26,0.44,Matches
Álex Gálvez\Alex-Galvez,es ESP,DF,Eibar,27,1989,19,14,1334,14.8,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Bruno Gama\Bruno-Gama,pt POR,MF,La Coruña,28,1987,22,18,1437,16,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,Atlético Madrid,29,1987,30,21,1670,18.6,12,5,11,1,1,0,0,0.65,0.27,0.92,0.59,0.86,Matches
Ganso\Ganso,br BRA,MF,Sevilla,26,1989,10,5,487,5.4,2,1,2,0,0,0,0,0.37,0.18,0.55,0.37,0.55,Matches
Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,Valencia,29,1986,27,27,2337,26,4,0,4,0,0,7,0,0.15,0,0.15,0.15,0.15,Matches
Dani García\Dani-Garcia,es ESP,MF,Eibar,26,1990,36,36,3182,35.4,1,1,1,0,0,9,1,0.03,0.03,0.06,0.03,0.06,Matches
David García\David-Garcia,es ESP,DF,Osasuna,22,1994,25,23,2193,24.4,1,0,1,0,0,8,0,0.04,0,0.04,0.04,0.04,Matches
David García\David-Garcia,es ESP,DF,Las Palmas,34,1982,22,17,1650,18.3,1,1,1,0,0,6,0,0.05,0.05,0.11,0.05,0.11,Matches
Imanol García\Imanol-Garcia,es ESP,MFDF,Osasuna,20,1995,8,6,526,5.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Manu García\Manu-Garcia,es ESP,MF,Alavés,30,1986,25,23,2008,22.3,3,1,2,1,1,6,0,0.13,0.04,0.18,0.09,0.13,Matches
Mateo García\Mateo-Garcia,ar ARG,FWMF,Las Palmas,19,1996,19,8,731,8.1,2,0,2,0,0,0,0,0.25,0,0.25,0.25,0.25,Matches
Raúl García\Raul-Garcia,es ESP,MF,Athletic Club,30,1986,36,34,2856,31.7,10,4,7,3,3,11,0,0.32,0.13,0.44,0.22,0.35,Matches
Raúl García\Raul-Garcia,es ESP,DF,Alavés,27,1989,18,14,1270,14.1,0,0,0,0,0,6,0,0,0,0,0,0,Matches
Samu García\Samu-Garcia,es ESP,MF,Leganés,26,1990,11,5,535,5.9,0,1,0,0,0,0,0,0,0.17,0.17,0,0.17,Matches
Unai García\Unai-Garcia,es ESP,DF,Osasuna,24,1992,22,20,1875,20.8,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Mario Gaspar\Mario-Gaspar,es ESP,DF,Villarreal,25,1990,36,36,3240,36,0,3,0,0,0,6,0,0,0.08,0.08,0,0.08,Matches
Jon Gaztañaga\Jon-Gaztanaga,es ESP,DFMF,Real Sociedad,25,1991,2,0,26,0.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Carles Gil\Carles-Gil,es ESP,MF,La Coruña,23,1992,23,16,1403,15.6,1,4,1,0,0,6,0,0.06,0.26,0.32,0.06,0.32,Matches
Nacho Gil\Nacho-Gil,es ESP,MF,Valencia,20,1995,2,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Dani Giménez\Dani-Gimenez,es ESP,GK,Betis,33,1983,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Diego Godín\Diego-Godin,uy URU,DF,Atlético Madrid,30,1986,31,30,2707,30.1,3,1,3,0,0,11,2,0.1,0.03,0.13,0.1,0.13,Matches
André Gomes\Andre-Gomes,pt POR,MF,Barcelona,23,1993,30,17,1573,17.5,3,1,3,0,0,3,0,0.17,0.06,0.23,0.17,0.23,Matches
Ibai Gómez\Ibai-Gomez,es ESP,MF,Alavés,26,1989,29,23,1809,20.1,5,2,5,0,0,2,0,0.25,0.1,0.35,0.25,0.35,Matches
Moi Gómez\Moi-Gomez,es ESP,MF,Sporting Gijón,22,1994,26,24,1847,20.5,2,5,1,1,1,5,0,0.1,0.24,0.34,0.05,0.29,Matches
Sergi Gómez\Sergi-Gomez,es ESP,DF,Celta Vigo,24,1992,25,21,1906,21.2,0,0,0,0,0,4,4,0,0,0,0,0,Matches
Vicente Gómez\Vicente-Gomez,es ESP,MF,Las Palmas,27,1988,29,28,2306,25.6,2,0,2,0,0,3,0,0.08,0,0.08,0.08,0.08,Matches
Adrián González\Adrian-Gonzalez,es ESP,MF,Eibar,28,1988,28,19,1525,16.9,7,1,2,5,5,3,0,0.41,0.06,0.47,0.12,0.18,Matches
Álvaro González\Alvaro-Gonzalez,es ESP,DF,Espanyol,26,1990,2,2,180,2,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Álvaro González\Alvaro-Gonzalez,es ESP,DF,Villarreal,26,1990,23,20,1889,21,1,1,1,0,0,6,0,0.05,0.05,0.1,0.05,0.1,Matches
Bruno González\Bruno-Gonzalez,es ESP,DF,Betis,26,1990,16,15,1332,14.8,1,1,1,0,0,9,0,0.07,0.07,0.14,0.07,0.14,Matches
Diego González\Diego-Gonzalez,es ESP,DF,Sevilla,21,1995,3,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mario González\Mario-Gonzalez,es ESP,FW,Villarreal,20,1996,2,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mikel González\Mikel-Gonzalez,es ESP,DF,Real Sociedad,30,1985,9,8,665,7.4,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Esteban Granero\Esteban-Granero,es ESP,MF,Real Sociedad,29,1987,19,8,707,7.9,0,1,0,0,0,5,2,0,0.13,0.13,0,0.13,Matches
Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,Atlético Madrid,25,1991,36,36,3039,33.8,16,8,16,0,2,3,0,0.47,0.24,0.71,0.47,0.71,Matches
John Guidetti\John-Guidetti,se SWE,FW,Celta Vigo,24,1992,23,14,1061,11.8,4,1,3,1,1,8,0,0.34,0.08,0.42,0.25,0.34,Matches
Guilherme\Guilherme,br BRA,MF,La Coruña,25,1991,30,26,2287,25.4,2,1,2,0,0,6,0,0.08,0.04,0.12,0.08,0.12,Matches
Jon Guridi\Jon-Guridi,es ESP,MF,Real Sociedad,21,1995,1,1,74,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Felipe Gutiérrez\Felipe-Gutierrez,cl CHI,MF,Betis,25,1990,14,9,790,8.8,1,0,1,0,0,3,0,0.11,0,0.11,0.11,0.11,Matches
Munir El Haddadi\Munir-El-Haddadi,ma MAR,FWMF,Barcelona,20,1995,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Munir El Haddadi\Munir-El-Haddadi,ma MAR,FWMF,Valencia,20,1995,33,22,2029,22.5,6,3,6,0,0,4,2,0.27,0.13,0.4,0.27,0.4,Matches
Alen Halilovi?\Alen-Halilovic,hr CRO,MFFW,Las Palmas,20,1996,18,6,660,7.3,0,2,0,0,0,2,0,0,0.27,0.27,0,0.27,Matches
Uche Henry Agbo\Uche-Henry-Agbo,ng NGA,MF,Granada,20,1995,31,28,2377,26.4,0,0,0,0,0,13,3,0,0,0,0,0,Matches
Hernán\Hernan,es ESP,MF,Las Palmas,25,1990,10,3,296,3.3,0,0,0,0,0,2,2,0,0,0,0,0,Matches
Héctor Hernández\Hector-Hernandez,es ESP,DFMF,Granada,25,1991,13,11,907,10.1,0,2,0,0,0,2,0,0,0.2,0.2,0,0.2,Matches
Héctor Hernández\Hector-Hernandez,es ESP,DF,Real Sociedad,25,1991,4,2,254,2.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Lucas Hernández\Lucas-Hernandez,fr FRA,DF,Atlético Madrid,20,1996,15,13,1257,14,0,1,0,0,0,2,0,0,0.07,0.07,0,0.07,Matches
Luis Hernández\Luis-Hernandez,es ESP,DF,Málaga,27,1989,19,19,1678,18.6,1,1,1,0,0,3,0,0.05,0.05,0.11,0.05,0.11,Matches
Pablo Hernández\Pablo-Hernandez,cl CHI,MF,Celta Vigo,29,1986,26,20,1905,21.2,1,0,1,0,0,10,2,0.05,0,0.05,0.05,0.05,Matches
Theo Hernández\Theo-Hernandez,fr FRA,DF,Alavés,18,1997,32,30,2725,30.3,1,2,1,0,0,10,1,0.03,0.07,0.1,0.03,0.1,Matches
Iago Herrerín\Iago-Herrerin,es ESP,GK,Leganés,28,1988,21,21,1827,20.3,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Andrew Hjulsager\Andrew-Hjulsager,dk DEN,MF,Celta Vigo,21,1995,7,3,262,2.9,1,0,1,0,0,0,0,0.34,0,0.34,0.34,0.34,Matches
Martin Hongla\Martin-Hongla,cm CMR,DFMF,Granada,18,1998,10,8,793,8.8,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Robert Ibáñez\Robert-Ibanez,es ESP,MF,Leganés,23,1993,5,1,174,1.9,2,1,2,0,0,0,0,1.03,0.52,1.55,1.03,1.55,Matches
Vicente Iborra\Vicente-Iborra,es ESP,MF,Sevilla,28,1988,31,12,1495,16.6,7,2,6,1,1,9,0,0.42,0.12,0.54,0.36,0.48,Matches
Asier Illarramendi\Asier-Illarramendi,es ESP,MF,Real Sociedad,26,1990,34,33,3006,33.4,1,2,1,0,0,13,0,0.03,0.06,0.09,0.03,0.09,Matches
Sverrir Ingi Ingason\Sverrir-Ingi-Ingason,is ISL,DF,Granada,22,1993,17,17,1471,16.3,1,0,1,0,0,7,0,0.06,0,0.06,0.06,0.06,Matches
Andrés Iniesta\Andres-Iniesta,es ESP,MF,Barcelona,32,1984,23,13,1335,14.8,0,3,0,0,0,2,0,0,0.2,0.2,0,0.2,Matches
Pablo Insua\Pablo-Insua,es ESP,DF,Leganés,22,1993,29,20,1916,21.3,1,0,1,0,0,3,0,0.05,0,0.05,0.05,0.05,Matches
Takashi Inui\Takashi-Inui,jp JPN,MF,Eibar,28,1988,28,26,2051,22.8,3,2,3,0,0,5,0,0.13,0.09,0.22,0.13,0.22,Matches
Gorka Iraizoz\Gorka-Iraizoz,es ESP,GK,Athletic Club,35,1981,16,15,1405,15.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Isco\Isco,es ESP,MFFW,Real Madrid,24,1992,30,18,1636,18.2,10,7,10,0,0,4,0,0.55,0.39,0.94,0.55,0.94,Matches
Ander Iturraspe\Ander-Iturraspe,es ESP,MF,Athletic Club,27,1989,24,12,1164,12.9,0,1,0,0,0,3,0,0,0.08,0.08,0,0.08,Matches
Jesé\Jese,es ESP,MFFW,Las Palmas,23,1993,16,13,1162,12.9,3,1,2,1,1,5,0,0.23,0.08,0.31,0.15,0.23,Matches
Joaquín\Joaquin,es ESP,FWMF,Betis,35,1981,28,19,1667,18.5,3,4,3,0,0,2,0,0.16,0.22,0.38,0.16,0.38,Matches
Ola John\Ola-John,nl NED,MFFW,La Coruña,24,1992,11,3,355,3.9,0,1,0,0,0,1,0,0,0.25,0.25,0,0.25,Matches
Jony\Jony,es ESP,MF,Málaga,25,1991,24,15,1242,13.8,2,1,1,1,1,3,0,0.14,0.07,0.22,0.07,0.14,Matches
Willian José\Willian-Jose,br BRA,FW,Real Sociedad,24,1991,28,27,2052,22.8,12,4,9,3,3,4,0,0.53,0.18,0.7,0.39,0.57,Matches
Joselu\Joselu,es ESP,FW,La Coruña,26,1990,20,9,883,9.8,5,0,5,0,0,7,0,0.51,0,0.51,0.51,0.51,Matches
Jota\Jota,es ESP,MF,Eibar,25,1991,5,3,200,2.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Stevan Joveti?\Stevan-Jovetic,me MNE,FW,Sevilla,26,1989,21,12,1206,13.4,6,4,6,0,1,4,0,0.45,0.3,0.75,0.45,0.75,Matches
Jozabed\Jozabed,es ESP,MF,Celta Vigo,25,1991,19,12,1090,12.1,2,2,2,0,0,2,0,0.17,0.17,0.33,0.17,0.33,Matches
Juanfran\Juanfran,es ESP,DF,La Coruña,27,1988,34,34,2954,32.8,0,6,0,0,0,3,2,0,0.18,0.18,0,0.18,Matches
Juanfran\Juanfran,es ESP,DF,Atlético Madrid,31,1985,23,21,1979,22,0,2,0,0,0,2,0,0,0.09,0.09,0,0.09,Matches
Juankar\Juankar,es ESP,DFMF,Málaga,26,1990,28,23,2058,22.9,2,4,2,0,0,8,1,0.09,0.17,0.26,0.09,0.26,Matches
Juanmi\Juanmi,es ESP,FWMF,Real Sociedad,23,1993,35,19,1842,20.5,11,0,11,0,0,7,2,0.54,0,0.54,0.54,0.54,Matches
Juanpi\Juanpi,ve VEN,MFFW,Málaga,22,1994,22,16,1471,16.3,2,0,2,0,0,4,2,0.12,0,0.12,0.12,0.12,Matches
David Juncà\David-Junca,es ESP,DF,Eibar,22,1993,9,7,687,7.6,0,2,0,0,0,1,0,0,0.26,0.26,0,0.26,Matches
Gaël Kakuta\Gael-Kakuta,cd COD,MF,La Coruña,25,1991,10,8,538,6,2,1,2,0,0,0,0,0.33,0.17,0.5,0.33,0.5,Matches
Carlos Kameni\Carlos-Kameni,cm CMR,GK,Málaga,32,1984,35,35,3150,35,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Aleksandar Katai\Aleksandar-Katai,rs SRB,MFFW,Alavés,25,1991,20,8,785,8.7,3,3,3,0,0,3,1,0.34,0.34,0.69,0.34,0.69,Matches
Keko\Keko,es ESP,MF,Málaga,24,1991,22,13,1048,11.6,0,3,0,0,0,6,0,0,0.26,0.26,0,0.26,Matches
Kike\Kike,es ESP,FW,Eibar,26,1989,24,18,1528,17,7,1,7,0,0,8,0,0.41,0.06,0.47,0.41,0.47,Matches
Hiroshi Kiyotake\Hiroshi-Kiyotake,jp JPN,MFFW,Sevilla,26,1989,4,3,284,3.2,1,1,1,0,0,0,0,0.32,0.32,0.63,0.32,0.63,Matches
Kenan Kodro\Kenan-Kodro,ba BIH,FW,Osasuna,22,1993,28,17,1471,16.3,7,1,7,0,0,4,0,0.43,0.06,0.49,0.43,0.49,Matches
Koke\Koke,es ESP,MF,Atlético Madrid,24,1992,36,36,3168,35.2,4,8,4,0,0,7,2,0.11,0.23,0.34,0.11,0.34,Matches
Timothée Kolodziejczak\Timothee-Kolodziejczak,fr FRA,DF,Sevilla,24,1991,5,3,331,3.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Bakary Koné\Bakary-Kone,bf BFA,DF,Málaga,28,1988,7,7,600,6.7,0,1,0,0,0,2,2,0,0.15,0.15,0,0.15,Matches
Mamadou Koné\Mamadou-Kone,ci CIV,FW,Leganés,24,1991,5,1,177,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Panagiotis Kone\Panagiotis-Kone,gr GRE,MF,Granada,29,1987,2,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mateo Kova?i?\Mateo-Kovacic,hr CRO,MF,Real Madrid,22,1994,27,19,1687,18.7,1,3,1,0,0,2,0,0.05,0.16,0.21,0.05,0.21,Matches
Matías Kranevitter\Matias-Kranevitter,ar ARG,MF,Sevilla,23,1993,21,14,1286,14.3,0,0,0,0,0,6,0,0,0,0,0,0,Matches
Artem Kravets\Artem-Kravets,ua UKR,FW,Granada,27,1989,26,16,1375,15.3,5,2,5,0,0,2,0,0.33,0.13,0.46,0.33,0.46,Matches
Rene Krhin\Rene-Krhin,si SVN,MF,Granada,26,1990,12,11,934,10.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Michael Krohn-Dehli\Michael-Krohn-Dehli,dk DEN,MFFW,Sevilla,33,1983,2,2,169,1.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Toni Kroos\Toni-Kroos,de GER,MF,Real Madrid,26,1990,29,28,2495,27.7,3,11,3,0,0,6,0,0.11,0.4,0.51,0.11,0.51,Matches
Nenad Krsti?i?\Nenad-Krsticic,rs SRB,MF,Alavés,26,1990,14,9,742,8.2,2,0,2,0,0,3,0,0.24,0,0.24,0.24,0.24,Matches
Zdravko Kuzmanovi?\Zdravko-Kuzmanovic,rs SRB,MF,Málaga,28,1987,4,3,207,2.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Víctor Laguardia\Victor-Laguardia,es ESP,DF,Alavés,26,1989,26,24,2149,23.9,2,1,2,0,0,5,0,0.08,0.04,0.13,0.08,0.13,Matches
Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Athletic Club,22,1994,33,33,2863,31.8,2,0,2,0,0,10,0,0.06,0,0.06,0.06,0.06,Matches
Miguel de las Cuevas\Miguel-de-las-Cuevas,es ESP,MF,Osasuna,30,1986,28,20,1793,19.9,0,1,0,0,0,3,0,0,0.05,0.05,0,0.05,Matches
Toni Lato\Toni-Lato,es ESP,DF,Valencia,18,1997,8,4,482,5.4,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Laure\Laure,es ESP,DF,La Coruña,31,1985,7,4,428,4.8,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Florian Lejeune\Florian-Lejeune,fr FRA,DF,Eibar,25,1991,34,33,2971,33,1,1,1,0,0,7,2,0.03,0.03,0.06,0.03,0.06,Matches
Iñigo Lekue\Inigo-Lekue,es ESP,MFDF,Athletic Club,23,1993,26,17,1588,17.6,2,1,2,0,0,1,0,0.11,0.06,0.17,0.11,0.17,Matches
Álvaro Lemos\Alvaro-Lemos,es ESP,DFMF,Celta Vigo,23,1993,5,5,436,4.8,1,1,1,0,0,2,0,0.21,0.21,0.41,0.21,0.41,Matches
Mauricio Lemos\Mauricio-Lemos,uy URU,DF,Las Palmas,20,1995,23,21,1855,20.6,5,0,5,0,0,6,0,0.24,0,0.24,0.24,0.24,Matches
Clément Lenglet\Clement-Lenglet,fr FRA,DF,Sevilla,21,1995,17,15,1360,15.1,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Pedro León\Pedro-Leon,es ESP,MF,Eibar,29,1986,37,34,2997,33.3,10,5,9,1,2,5,0,0.3,0.15,0.45,0.27,0.42,Matches
Sergio León\Sergio-Leon,es ESP,FW,Osasuna,27,1989,33,27,2382,26.5,10,0,9,1,1,4,0,0.38,0,0.38,0.34,0.34,Matches
Lillo\Lillo,es ESP,DF,Sporting Gijón,27,1989,25,24,2137,23.7,0,0,0,0,0,7,2,0,0,0,0,0,Matches
Marko Livaja\Marko-Livaja,hr CRO,FW,Las Palmas,22,1993,25,16,1441,16,5,3,5,0,0,12,1,0.31,0.19,0.5,0.31,0.5,Matches
Raúl Lizoain\Raul-Lizoain,es ESP,GK,Las Palmas,25,1991,13,13,1170,13,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Diego Llorente\Diego-Llorente,es ESP,DFMF,Málaga,22,1993,25,23,2031,22.6,2,0,2,0,0,2,1,0.09,0,0.09,0.09,0.09,Matches
Marcos Llorente\Marcos-Llorente,es ESP,MF,Alavés,21,1995,32,31,2807,31.2,0,1,0,0,0,4,0,0,0.03,0.03,0,0.03,Matches
Raoul Loé\Raoul-Loe,cm CMR,MF,Osasuna,27,1989,7,6,571,6.3,0,0,0,0,0,2,0,0,0,0,0,0,Matches
David Lombán\David-Lomban,es ESP,DF,Granada,29,1987,21,20,1839,20.4,2,0,2,0,0,6,0,0.1,0,0.1,0.1,0.1,Matches
Hélder Lopes\Helder-Lopes,pt POR,DF,Las Palmas,27,1989,15,13,1221,13.6,0,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
Adrián López\Adrian-Lopez,es ESP,FWMF,Villarreal,28,1988,15,7,677,7.5,2,1,2,0,0,0,0,0.27,0.13,0.4,0.27,0.4,Matches
David López\David-Lopez,es ESP,DFMF,Espanyol,26,1989,36,36,3240,36,3,2,3,0,0,3,0,0.08,0.06,0.14,0.08,0.14,Matches
Diego López\Diego-Lopez,es ESP,GK,Espanyol,34,1981,35,35,3110,34.6,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Isma López\Isma-Lopez,es ESP,DFMF,Sporting Gijón,26,1990,27,19,1737,19.3,0,2,0,0,1,5,0,0,0.1,0.1,0,0.1,Matches
Javi López\Javi-Lopez,es ESP,DF,Espanyol,30,1986,19,17,1519,16.9,0,1,0,0,0,3,0,0,0.06,0.06,0,0.06,Matches
Unai López\Unai-Lopez,es ESP,MF,Leganés,20,1995,23,12,1171,13,2,0,2,0,0,2,0,0.15,0,0.15,0.15,0.15,Matches
Alberto Lora\Alberto-Lora,es ESP,DF,Sporting Gijón,29,1987,7,4,382,4.2,0,0,0,0,0,1,2,0,0,0,0,0,Matches
Luciano\Luciano,br BRA,FW,Leganés,23,1993,25,11,1185,13.2,4,2,3,1,1,3,0,0.3,0.15,0.46,0.23,0.38,Matches
José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,Valencia,21,1995,27,24,2088,23.2,1,2,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,Matches
Filipe Luís\Filipe-Luis,br BRA,DF,Atlético Madrid,30,1985,34,34,3003,33.4,3,6,3,0,0,5,0,0.09,0.18,0.27,0.09,0.27,Matches
Luisinho\Luisinho,pt POR,DFMF,La Coruña,31,1985,26,20,1907,21.2,0,2,0,0,0,6,0,0,0.09,0.09,0,0.09,Matches
Antonio Luna\Antonio-Luna,es ESP,DF,Eibar,25,1991,26,24,2115,23.5,1,5,1,0,0,3,0,0.04,0.21,0.26,0.04,0.26,Matches
Germán Lux\German-Lux,ar ARG,GK,La Coruña,34,1982,25,25,2205,24.5,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Darwin Machís\Darwin-Machis,ve VEN,MFFW,Leganés,23,1993,27,10,1080,12,1,3,1,0,0,1,0,0.08,0.25,0.33,0.08,0.33,Matches
Aly Mallé\Aly-Malle,ml MLI,MFFW,Granada,18,1998,11,6,506,5.6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Hugo Mallo\Hugo-Mallo,es ESP,DF,Celta Vigo,25,1991,23,22,1990,22.1,2,1,2,0,0,10,1,0.09,0.05,0.14,0.09,0.14,Matches
Aïssa Mandi\Aissa-Mandi,dz ALG,DF,Betis,24,1991,26,25,2214,24.6,2,1,2,0,0,4,0,0.08,0.04,0.12,0.08,0.12,Matches
Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Valencia,25,1991,30,30,2644,29.4,2,0,2,0,0,11,1,0.07,0,0.07,0.07,0.07,Matches
Martín Mantovani\Martin-Mantovani,ar ARG,DF,Leganés,32,1984,31,30,2692,29.9,1,0,1,0,0,10,0,0.03,0,0.03,0.03,0.03,Matches
José Manuel Jurado\Jose-Manuel-Jurado,es ESP,MF,Espanyol,30,1986,31,27,2454,27.3,3,3,3,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matches
Marcelo\Marcelo,br BRA,DF,Real Madrid,28,1988,30,26,2277,25.3,2,8,2,0,0,2,0,0.08,0.32,0.4,0.08,0.4,Matches
Óscar de Marcos\Oscar-de-Marcos,es ESP,DF,Athletic Club,27,1989,27,24,2153,23.9,1,4,1,0,0,3,0,0.04,0.17,0.21,0.04,0.21,Matches
José María Giménez\Jose-Maria-Gimenez,uy URU,DFMF,Atlético Madrid,21,1995,17,12,1015,11.3,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Mariano\Mariano,br BRA,DFMF,Sevilla,30,1986,31,29,2643,29.4,0,2,0,0,0,9,0,0,0.07,0.07,0,0.07,Matches
Mariano\Mariano,do DOM,FW,Real Madrid,22,1993,8,0,128,1.4,1,0,1,0,0,0,0,0.7,0,0.7,0.7,0.7,Matches
Adrián Marín\Adrian-Marin,es ESP,DF,Leganés,19,1997,13,11,909,10.1,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Diego Mariño\Diego-Marino,es ESP,GK,Sporting Gijón,26,1990,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marlon\Marlon,br BRA,DF,Barcelona,20,1995,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Iván Márquez\Ivan-Marquez,es ESP,DF,Osasuna,22,1994,4,4,360,4,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Javi Márquez\Javi-Marquez,es ESP,MF,Granada,30,1986,7,4,400,4.4,0,1,0,0,0,2,0,0,0.23,0.23,0,0.23,Matches
Aarón Martín\Aaron-Martin,es ESP,DF,Espanyol,19,1997,30,28,2590,28.8,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Alberto Martín\Alberto-Martin,es ESP,MF,Leganés,27,1989,16,14,1189,13.2,0,0,0,0,0,6,2,0,0,0,0,0,Matches
Jonas Martin\Jonas-Martin,fr FRA,MF,Betis,26,1990,20,15,1145,12.7,2,0,2,0,0,5,0,0.16,0,0.16,0.16,0.16,Matches
Álex Martínez\Alex-Martinez,es ESP,DF,Betis,25,1990,14,11,968,10.8,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Carlos Martínez\Carlos-Martinez,es ESP,DF,Real Sociedad,30,1986,10,10,868,9.6,0,3,0,0,0,2,0,0,0.31,0.31,0,0.31,Matches
Iñigo Martínez\Inigo-Martinez,es ESP,DF,Real Sociedad,25,1991,34,34,2998,33.3,3,2,3,0,0,10,2,0.09,0.06,0.15,0.09,0.15,Matches
Luís Martins\Luis-Martins,pt POR,DF,Granada,24,1992,2,1,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Javier Mascherano\Javier-Mascherano,ar ARG,DF,Barcelona,32,1984,25,20,1928,21.4,1,3,0,1,1,6,0,0.05,0.14,0.19,0,0.14,Matches
Jérémy Mathieu\Jeremy-Mathieu,fr FRA,DF,Barcelona,32,1983,13,12,1037,11.5,1,0,1,0,0,0,0,0.09,0,0.09,0.09,0.09,Matches
Carl Medjani\Carl-Medjani,dz ALG,DF,Leganés,31,1985,8,7,597,6.6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Álvaro Medrán\Alvaro-Medran,es ESP,MF,Valencia,22,1994,16,10,950,10.6,2,0,2,0,0,3,0,0.19,0,0.19,0.19,0.19,Matches
Óscar Melendo\Oscar-Melendo,es ESP,MF,Espanyol,18,1997,11,2,316,3.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Tiago Mendes\Tiago-Mendes,pt POR,MF,Atlético Madrid,35,1981,12,5,457,5.1,1,1,1,0,0,2,0,0.2,0.2,0.39,0.2,0.39,Matches
Edgar Mendez\Edgar-Mendez,es ESP,MF,Alavés,26,1990,27,18,1605,17.8,4,1,3,1,1,6,0,0.22,0.06,0.28,0.17,0.22,Matches
