Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Edimilson Fernandes\Edimilson-Fernandes,ch SUI,MF,West Ham,20,1996,28,8,1001,11.1,0,1,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches
Federico Fernández\Federico-Fernandez,ar ARG,DF,Swansea City,27,1989,27,27,2430,27,0,2,0,0,0,7,0,0,0.07,0.07,0,0.07,Matches
Fernandinho\Fernandinho,br BRA,MFDF,Manchester City,31,1985,32,31,2756,30.6,2,1,2,0,0,4,2,0.07,0.03,0.1,0.07,0.1,Matches
Fernando\Fernando,br BRA,MFDF,Manchester City,29,1987,15,5,568,6.3,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Sam Field\Sam-Field,eng ENG,MF,West Brom,18,1998,8,4,275,3.1,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,24,1991,35,34,3062,34,11,7,11,0,0,5,0,0.32,0.21,0.53,0.32,0.53,Matches
Viktor Fischer\Viktor-Fischer,dk DEN,FWMF,Middlesbrough,22,1994,13,6,438,4.9,0,3,0,0,0,0,0,0,0.62,0.62,0,0.62,Matches
Mathieu Flamini\Mathieu-Flamini,fr FRA,MF,Crystal Palace,32,1984,10,3,274,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jon Flanagan\Jon-Flanagan,eng ENG,DF,Burnley,23,1993,6,3,360,4,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Ashley Fletcher\Ashley-Fletcher,eng ENG,FW,West Ham,20,1995,16,2,367,4.1,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Darren Fletcher\Darren-Fletcher,sco SCO,MF,West Brom,32,1984,38,37,3231,35.9,2,3,2,0,0,0,0,0.06,0.08,0.14,0.06,0.14,Matches
Michael Folivi\Michael-Folivi,eng ENG,FW,Watford,18,1998,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
José Fonte\Jose-Fonte,pt POR,DF,West Ham,32,1983,16,16,1404,15.6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
José Fonte\Jose-Fonte,pt POR,DF,Southampton,32,1983,17,17,1530,17,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Adam Forshaw\Adam-Forshaw,eng ENG,MF,Middlesbrough,24,1991,34,30,2695,29.9,0,1,0,0,0,4,0,0,0.03,0.03,0,0.03,Matches
Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,28,1988,38,38,3420,38,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Ben Foster\Ben-Foster,eng ENG,GK,West Brom,33,1983,38,38,3420,38,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,18,1998,4,1,97,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,31,1985,34,34,2939,32.7,0,1,0,0,0,4,1,0,0.03,0.03,0,0.03,Matches
Ryan Fraser\Ryan-Fraser,sco SCO,MF,Bournemouth,22,1994,28,19,1764,19.6,3,5,3,0,0,3,0,0.15,0.26,0.41,0.15,0.41,Matches
George Friend\George-Friend,eng ENG,DF,Middlesbrough,28,1987,24,20,1964,21.8,0,2,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches
Zeki Fryers\Zeki-Fryers,eng ENG,DF,Crystal Palace,23,1992,8,0,188,2.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,30,1986,36,35,3103,34.5,2,3,2,0,0,10,0,0.06,0.09,0.15,0.06,0.15,Matches
Jay Fulton\Jay-Fulton,sco SCO,MF,Swansea City,22,1994,11,9,690,7.7,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Ramiro Funes Mori\Ramiro-Funes-Mori,ar ARG,DF,Everton,25,1991,23,16,1543,17.1,0,1,0,0,0,0,0,0,0.06,0.06,0,0.06,Matches
Manolo Gabbiadini\Manolo-Gabbiadini,it ITA,FW,Southampton,24,1991,11,10,724,8,4,0,4,0,1,1,0,0.5,0,0.5,0.5,0.5,Matches
Brendan Galloway\Brendan-Galloway,eng ENG,DF,West Brom,20,1996,3,3,247,2.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,Everton,26,1989,33,32,2681,29.8,1,1,1,0,0,11,0,0.03,0.03,0.07,0.03,0.07,Matches
Aleix García\Aleix-Garcia,es ESP,MF,Manchester City,19,1997,4,1,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Craig Gardner\Craig-Gardner,eng ENG,MF,West Brom,29,1986,9,2,218,2.4,0,1,0,0,0,1,0,0,0.41,0.41,0,0.41,Matches
David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,25,1990,35,35,3150,35,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Rudy Gestede\Rudy-Gestede,bj BEN,FW,Middlesbrough,27,1988,16,4,533,5.9,1,0,1,0,0,3,0,0.17,0,0.17,0.17,0.17,Matches
Kieran Gibbs\Kieran-Gibbs,eng ENG,MFDF,Arsenal,26,1989,11,8,702,7.8,0,1,0,0,0,3,0,0,0.13,0.13,0,0.13,Matches
Ben Gibson\Ben-Gibson,eng ENG,DF,Middlesbrough,23,1993,38,38,3420,38,1,1,1,0,0,4,0,0.03,0.03,0.05,0.03,0.05,Matches
Darron Gibson\Darron-Gibson,ie IRL,MF,Sunderland,28,1987,12,7,640,7.1,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Olivier Giroud\Olivier-Giroud,fr FRA,FW,Arsenal,29,1986,29,11,1206,13.4,12,3,12,0,0,2,0,0.9,0.22,1.12,0.9,1.12,Matches
Shay Given\Shay-Given,ie IRL,GK,Stoke City,40,1976,5,5,450,5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Evandro Goebel\Evandro-Goebel,br BRA,MF,Hull City,29,1986,11,7,576,6.4,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Angel Gomes\Angel-Gomes,eng ENG,MF,Manchester Utd,15,2000,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Heurelho Gomes\Heurelho-Gomes,br BRA,GK,Watford,35,1981,38,38,3337,37.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Lynden Gooch\Lynden-Gooch,us USA,MF,Sunderland,20,1995,11,4,366,4.1,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,26,1990,27,14,1366,15.2,2,0,2,0,0,6,0,0.13,0,0.13,0.13,0.13,Matches
Lewis Grabban\Lewis-Grabban,eng ENG,FWMF,Bournemouth,28,1988,3,0,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Max Gradel\Max-Gradel,ci CIV,FWMF,Bournemouth,28,1987,11,0,134,1.5,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Lee Grant\Lee-Grant,eng ENG,GK,Stoke City,33,1983,28,28,2520,28,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Andre Gray\Andre-Gray,jm JAM,FW,Burnley,25,1991,32,26,2259,25.1,9,3,7,2,2,2,0,0.36,0.12,0.48,0.28,0.4,Matches
Demarai Gray\Demarai-Gray,eng ENG,MFFW,Leicester City,20,1996,30,9,1049,11.7,1,3,1,0,0,2,0,0.09,0.26,0.34,0.09,0.34,Matches
Kamil Grosicki\Kamil-Grosicki,pl POL,MF,Hull City,28,1988,15,12,1143,12.7,0,3,0,0,0,1,0,0,0.24,0.24,0,0.24,Matches
Marko Gruji?\Marko-Grujic,rs SRB,MF,Liverpool,20,1996,5,0,43,0.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Adlène Guedioura\Adlene-Guedioura,dz ALG,MF,Watford,30,1985,12,9,721,8,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Adlène Guedioura\Adlene-Guedioura,dz ALG,MF,Middlesbrough,30,1985,5,0,140,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
?lkay Gündo?an\Ilkay-Gundogan,de GER,MF,Manchester City,25,1990,10,9,704,7.8,3,1,3,0,0,0,0,0.38,0.13,0.51,0.38,0.51,Matches
Brad Guzan\Brad-Guzan,us USA,GK,Middlesbrough,31,1984,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Josh Harrop\Josh-Harrop,eng ENG,FW,Manchester Utd,20,1995,1,1,90,1,1,0,1,0,0,0,0,1,0,1,1,1,Matches
Eden Hazard\Eden-Hazard,be BEL,FWMF,Chelsea,25,1991,36,36,2982,33.1,16,5,14,2,3,3,0,0.48,0.15,0.63,0.42,0.57,Matches
Tom Heaton\Tom-Heaton,eng ENG,GK,Burnley,30,1986,35,35,3150,35,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,26,1990,24,24,2116,23.5,1,4,1,0,0,8,0,0.04,0.17,0.21,0.04,0.21,Matches
Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Burnley,24,1992,32,31,2692,29.9,2,1,2,0,0,6,1,0.07,0.03,0.1,0.07,0.1,Matches
Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,29,1987,29,29,2610,29,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Markus Henriksen\Markus-Henriksen,no NOR,MF,Hull City,24,1992,15,6,638,7.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Abel Hernández\Abel-Hernandez,uy URU,FW,Hull City,25,1990,24,16,1425,15.8,4,3,4,0,0,0,0,0.25,0.19,0.44,0.25,0.44,Matches
Luis Hernández\Luis-Hernandez,es ESP,DF,Leicester City,27,1989,4,3,327,3.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Ander Herrera\Ander-Herrera,es ESP,MF,Manchester Utd,26,1989,31,27,2464,27.4,1,5,1,0,0,6,2,0.04,0.18,0.22,0.04,0.22,Matches
Son Heung-min\Son-Heung-min,kr KOR,MFFW,Tottenham,24,1992,34,23,2062,22.9,14,6,14,0,0,2,0,0.61,0.26,0.87,0.61,0.87,Matches
Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,20,1995,9,9,810,9,0,0,0,0,0,3,0,0,0,0,0,0,Matches
José Holebas\Jose-Holebas,gr GRE,DFMF,Watford,32,1984,33,33,2905,32.3,2,4,2,0,0,14,0,0.06,0.12,0.19,0.06,0.19,Matches
Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,19,1996,18,16,1372,15.2,0,1,0,0,0,2,0,0,0.07,0.07,0,0.07,Matches
George Honeyman\George-Honeyman,eng ENG,MF,Sunderland,21,1994,5,2,235,2.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Tom Huddlestone\Tom-Huddlestone,eng ENG,MF,Hull City,29,1986,31,23,2026,22.5,1,0,0,1,1,5,1,0.04,0,0.04,0,0,Matches
James Husband\James-Husband,eng ENG,DF,Middlesbrough,22,1994,1,1,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Robert Huth\Robert-Huth,de GER,DF,Leicester City,31,1984,33,33,2926,32.5,2,1,2,0,0,9,0,0.06,0.03,0.09,0.06,0.09,Matches
Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,20,1995,22,14,1301,14.5,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Jordon Ibe\Jordon-Ibe,eng ENG,MFFW,Bournemouth,20,1995,25,13,1055,11.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Didier Ibrahim Ndong\Didier-Ibrahim-Ndong,ga GAB,MF,Sunderland,22,1994,31,27,2520,28,1,0,1,0,0,5,0,0.04,0,0.04,0.04,0.04,Matches
Zlatan Ibrahimovi?\Zlatan-Ibrahimovic,se SWE,FW,Manchester Utd,34,1981,28,27,2438,27.1,17,5,15,2,3,7,0,0.63,0.18,0.81,0.55,0.74,Matches
Odion Ighalo\Odion-Ighalo,ng NGA,FW,Watford,27,1989,18,14,1291,14.3,1,0,1,0,0,1,0,0.07,0,0.07,0.07,0.07,Matches
Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Manchester City,19,1996,20,5,537,6,4,3,4,0,0,0,0,0.67,0.5,1.17,0.67,1.17,Matches
Giannelli Imbula\Giannelli-Imbula,cd COD,MF,Stoke City,23,1992,12,9,796,8.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Branislav Ivanovi?\Branislav-Ivanovic,rs SRB,DF,Chelsea,32,1984,13,6,589,6.5,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Alex Iwobi\Alex-Iwobi,ng NGA,MF,Arsenal,20,1996,26,18,1456,16.2,3,4,3,0,0,1,0,0.19,0.25,0.43,0.19,0.43,Matches
Phil Jagielka\Phil-Jagielka,eng ENG,DF,Everton,33,1982,27,25,2250,25,3,2,3,0,0,5,2,0.12,0.08,0.2,0.12,0.2,Matches
Eldin Jakupovi?\Eldin-Jakupovic,ch SUI,GK,Hull City,31,1984,22,22,1980,22,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Matty James\Matty-James,eng ENG,MF,Leicester City,25,1991,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Daryl Janmaat\Daryl-Janmaat,nl NED,MFDF,Watford,27,1989,27,18,1617,18,2,1,2,0,0,2,0,0.11,0.06,0.17,0.11,0.17,Matches
Vincent Janssen\Vincent-Janssen,nl NED,FW,Tottenham,22,1994,27,7,845,9.4,2,2,1,1,1,0,0,0.21,0.21,0.43,0.11,0.32,Matches
Adnan Januzaj\Adnan-Januzaj,be BEL,MFFW,Sunderland,21,1995,25,18,1629,18.1,0,2,0,0,0,4,2,0,0.11,0.11,0,0.11,Matches
Mile Jedinak\Mile-Jedinak,au AUS,MF,Crystal Palace,31,1984,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Carl Jenkinson\Carl-Jenkinson,eng ENG,DF,Arsenal,24,1992,1,1,82,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Gabriel Jesus\Gabriel-Jesus,br BRA,FWMF,Manchester City,19,1997,10,8,650,7.2,7,4,6,1,1,2,0,0.97,0.55,1.52,0.83,1.38,Matches
Glen Johnson\Glen-Johnson,eng ENG,DF,Stoke City,31,1984,23,21,1957,21.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Billy Jones\Billy-Jones,eng ENG,DFMF,Sunderland,29,1987,27,25,2270,25.2,1,0,1,0,0,8,0,0.04,0,0.04,0.04,0.04,Matches
David Jones\David-Jones,eng ENG,MF,Burnley,31,1984,1,1,86,1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,24,1992,18,18,1584,17.6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Lukas Jutkiewicz\Lukas-Jutkiewicz,eng ENG,FW,Burnley,27,1989,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Christian Kabasele\Christian-Kabasele,be BEL,DFMF,Watford,25,1991,16,7,771,8.6,2,0,2,0,0,1,0,0.23,0,0.23,0.23,0.23,Matches
Younès Kaboul\Younes-Kaboul,fr FRA,DF,Sunderland,30,1986,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Younès Kaboul\Younes-Kaboul,fr FRA,DF,Watford,30,1986,22,22,1820,20.2,2,0,2,0,0,2,0,0.1,0,0.1,0.1,0.1,Matches
Sullay Kaikai\Sullay-Kaikai,eng ENG,FWMF,Crystal Palace,20,1995,1,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,23,1993,30,29,2521,28,29,5,24,5,6,3,0,1.04,0.18,1.21,0.86,1.04,Matches
N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,25,1991,35,35,3138,34.9,1,1,1,0,0,9,0,0.03,0.03,0.06,0.03,0.06,Matches
Loris Karius\Loris-Karius,de GER,GK,Liverpool,23,1993,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Michael Keane\Michael-Keane,eng ENG,DF,Burnley,23,1993,35,35,3150,35,2,1,2,0,0,4,0,0.06,0.03,0.09,0.06,0.09,Matches
Will Keane\Will-Keane,eng ENG,FW,Hull City,23,1993,5,4,280,3.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,26,1990,29,25,2123,23.6,0,2,0,0,0,4,0,0,0.08,0.08,0,0.08,Matches
Kenedy\Kenedy,br BRA,FWMF,Watford,20,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kenedy\Kenedy,br BRA,MF,Chelsea,20,1996,1,1,74,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DFFW,Everton,19,1997,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Wahbi Khazri\Wahbi-Khazri,tn TUN,MFFW,Sunderland,25,1991,21,7,849,9.4,1,0,1,0,0,6,0,0.11,0,0.11,0.11,0.11,Matches
Michael Kightly\Michael-Kightly,eng ENG,MF,Burnley,30,1986,5,1,104,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Andy King\Andy-King,wal WAL,MF,Leicester City,27,1988,23,15,1446,16.1,1,0,1,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
Joshua King\Joshua-King,no NOR,MFFW,Bournemouth,24,1992,36,31,2713,30.1,16,2,14,2,3,1,0,0.53,0.07,0.6,0.46,0.53,Matches
Stephen Kingsley\Stephen-Kingsley,sco SCO,DF,Swansea City,22,1994,13,12,1036,11.5,0,1,0,0,0,0,0,0,0.09,0.09,0,0.09,Matches
Jan Kirchhoff\Jan-Kirchhoff,de GER,MF,Sunderland,25,1990,7,5,433,4.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Ragnar Klavan\Ragnar-Klavan,ee EST,DF,Liverpool,30,1985,20,15,1410,15.7,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,Manchester City,30,1985,29,27,2535,28.2,1,2,1,0,0,6,0,0.04,0.07,0.11,0.04,0.11,Matches
Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,30,1986,11,10,820,9.1,3,0,3,0,0,5,0,0.33,0,0.33,0.33,0.33,Matches
Arouna Koné\Arouna-Kone,ci CIV,FW,Everton,32,1983,5,0,70,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Lamine Koné\Lamine-Kone,ci CIV,DF,Sunderland,27,1989,30,29,2545,28.3,1,0,1,0,0,4,0,0.04,0,0.04,0.04,0.04,Matches
Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,30,1985,33,33,2822,31.4,2,0,2,0,0,4,1,0.06,0,0.06,0.06,0.06,Matches
Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MFDF,West Ham,26,1989,31,31,2722,30.2,1,0,1,0,0,3,0,0.03,0,0.03,0.03,0.03,Matches
Bojan Krki?\Bojan-Krkic,es ESP,MFFW,Stoke City,25,1990,9,5,475,5.3,3,0,1,2,3,1,0,0.57,0,0.57,0.19,0.19,Matches
Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,28,1988,31,27,2348,26.1,8,6,8,0,0,3,0,0.31,0.23,0.54,0.31,0.54,Matches
Rickie Lambert\Rickie-Lambert,eng ENG,FW,West Brom,34,1982,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Érik Lamela\Erik-Lamela,ar ARG,MF,Tottenham,24,1992,9,6,594,6.6,1,3,1,0,1,1,0,0.15,0.45,0.61,0.15,0.61,Matches
Manuel Lanzini\Manuel-Lanzini,ar ARG,MF,West Ham,23,1993,35,31,2706,30.1,8,2,6,2,2,9,0,0.27,0.07,0.33,0.2,0.27,Matches
Seb Larsson\Seb-Larsson,se SWE,MF,Sunderland,31,1985,21,17,1469,16.3,0,1,0,0,0,4,1,0,0.06,0.06,0,0.06,Matches
Grant Leadbitter\Grant-Leadbitter,eng ENG,MF,Middlesbrough,30,1986,13,7,710,7.9,1,0,1,0,0,1,0,0.13,0,0.13,0.13,0.13,Matches
Joe Ledley\Joe-Ledley,wal WAL,MF,Crystal Palace,29,1987,18,13,1160,12.9,1,1,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches
Lucas Leiva\Lucas-Leiva,br BRA,MFDF,Liverpool,29,1987,24,12,1112,12.4,0,2,0,0,0,4,0,0,0.16,0.16,0,0.16,Matches
Jonathan Leko\Jonathan-Leko,eng ENG,FWMF,West Brom,17,1999,9,0,181,2,0,1,0,0,0,0,0,0,0.5,0.5,0,0.5,Matches
Aaron Lennon\Aaron-Lennon,eng ENG,MFFW,Everton,29,1987,11,6,509,5.7,0,1,0,0,0,0,0,0,0.18,0.18,0,0.18,Matches
Jeremain Lens\Jeremain-Lens,nl NED,FWMF,Sunderland,28,1987,2,0,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Joleon Lescott\Joleon-Lescott,eng ENG,DF,Sunderland,33,1982,2,1,124,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Filip Lesniak\Filip-Lesniak,sk SVK,MF,Tottenham,20,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,23,1992,25,18,1360,15.1,1,1,1,0,0,3,0,0.07,0.07,0.13,0.07,0.13,Matches
Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,26,1989,16,15,1301,14.5,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Jake Livermore\Jake-Livermore,eng ENG,MFDF,Hull City,26,1989,21,20,1670,18.6,1,0,1,0,0,3,1,0.05,0,0.05,0.05,0.05,Matches
Fernando Llorente\Fernando-Llorente,es ESP,FW,Swansea City,31,1985,33,28,2442,27.1,15,1,15,0,0,2,0,0.55,0.04,0.59,0.55,0.59,Matches
Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,29,1986,34,34,3004,33.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MF,Chelsea,20,1996,6,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kevin Long\Kevin-Long,ie IRL,DF,Burnley,25,1990,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Shane Long\Shane-Long,ie IRL,FW,Southampton,29,1987,32,10,1321,14.7,3,2,3,0,1,2,0,0.2,0.14,0.34,0.2,0.34,Matches
Ademola Lookman\Ademola-Lookman,eng ENG,FW,Everton,18,1997,8,3,289,3.2,1,0,1,0,0,0,0,0.31,0,0.31,0.31,0.31,Matches
Donald Love\Donald-Love,sco SCO,DF,Sunderland,21,1994,12,6,611,6.8,0,1,0,0,0,1,0,0,0.15,0.15,0,0.15,Matches
Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,27,1989,29,29,2553,28.4,2,1,2,0,0,6,0,0.07,0.04,0.11,0.07,0.11,Matches
Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,27,1989,36,36,3240,36,0,2,0,0,0,9,0,0,0.06,0.06,0,0.06,Matches
David Luiz\David-Luiz,br BRA,DF,Chelsea,29,1987,33,33,2954,32.8,1,0,1,0,0,6,0,0.03,0,0.03,0.03,0.03,Matches
Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Everton,23,1993,37,36,3266,36.3,25,6,24,1,1,3,0,0.69,0.17,0.85,0.66,0.83,Matches
Harry Maguire\Harry-Maguire,eng ENG,DF,Hull City,23,1993,29,25,2307,25.6,2,1,2,0,0,5,0,0.08,0.04,0.12,0.08,0.12,Matches
Riyad Mahrez\Riyad-Mahrez,dz ALG,MF,Leicester City,25,1991,36,33,2825,31.4,6,4,3,3,5,4,0,0.19,0.13,0.32,0.1,0.22,Matches
Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DFFW,Arsenal,18,1997,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Shaun Maloney\Shaun-Maloney,sco SCO,MF,Hull City,33,1983,9,2,283,3.1,1,2,1,0,0,0,0,0.32,0.64,0.95,0.32,0.95,Matches
Steve Mandanda\Steve-Mandanda,fr FRA,GK,Crystal Palace,31,1985,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,24,1992,27,26,2235,24.8,13,5,13,0,0,4,0,0.52,0.2,0.72,0.52,0.72,Matches
Vito Mannone\Vito-Mannone,it ITA,GK,Sunderland,28,1988,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Javier Manquillo\Javier-Manquillo,es ESP,DFMF,Sunderland,22,1994,20,15,1430,15.9,1,0,1,0,0,2,0,0.06,0,0.06,0.06,0.06,Matches
Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,29,1986,7,6,562,6.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Lazar Markovi?\Lazar-Markovic,rs SRB,MF,Hull City,22,1994,12,12,1005,11.2,2,0,2,0,0,4,0,0.18,0,0.18,0.18,0.18,Matches
Dean Marney\Dean-Marney,eng ENG,MF,Burnley,32,1984,21,21,1764,19.6,1,2,1,0,0,7,0,0.05,0.1,0.15,0.05,0.15,Matches
David Marshall\David-Marshall,sco SCO,GK,Hull City,31,1985,16,16,1440,16,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Anthony Martial\Anthony-Martial,fr FRA,MFFW,Manchester Utd,20,1995,25,18,1554,17.3,4,5,4,0,0,2,0,0.23,0.29,0.52,0.23,0.52,Matches
Cuco Martina\Cuco-Martina,cw CUW,DF,Southampton,26,1989,9,6,592,6.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Arsenal,23,1992,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Bruno Martins Indi\Bruno-Martins-Indi,nl NED,DF,Stoke City,24,1992,35,35,3146,35,1,0,1,0,0,4,0,0.03,0,0.03,0.03,0.03,Matches
Brandon Mason\Brandon-Mason,eng ENG,DF,Watford,18,1997,2,1,113,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ryan Mason\Ryan-Mason,eng ENG,MF,Hull City,25,1991,16,11,927,10.3,1,1,1,0,0,4,0,0.1,0.1,0.19,0.1,0.19,Matches
Arthur Masuaku\Arthur-Masuaku,cd COD,DFMF,West Ham,22,1993,13,11,972,10.8,0,1,0,0,0,1,0,0,0.09,0.09,0,0.09,Matches
Juan Mata\Juan-Mata,es ESP,MFFW,Manchester Utd,28,1988,25,19,1614,17.9,6,3,6,0,0,3,0,0.33,0.17,0.5,0.33,0.5,Matches
Nemanja Mati?\Nemanja-Matic,rs SRB,MF,Chelsea,27,1988,35,30,2694,29.9,1,7,1,0,0,4,0,0.03,0.23,0.27,0.03,0.27,Matches
Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,24,1991,29,27,2457,27.3,1,0,1,0,0,3,0,0.04,0,0.04,0.04,0.04,Matches
Alfie Mawson\Alfie-Mawson,eng ENG,DF,Swansea City,22,1994,27,27,2430,27,4,0,4,0,0,1,0,0.15,0,0.15,0.15,0.15,Matches
