Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Carles Aleñá\Carles-Alena,es ESP,MF,Barcelona,23-114,1998,0.5,1,0,0,4,0,0,0,0,0,0,0,0,3,2,0,100,Matches
Carles Aleñá\Carles-Alena,es ESP,MFFW,Getafe,23-114,1998,12.1,1,0,0,16,20,0,18,6,5,0,0,0,91,12,33,26.7,Matches
Alfon\Alfon,es ESP,MF,Celta Vigo,21-360,1999,0.4,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,,Matches
Sergio Álvarez\Sergio-Alvarez,es ESP,MFDF,Eibar,29-096,1992,17,3,0,0,37,16,0,6,12,23,0,0,0,221,42,45,48.3,Matches
Yeray Álvarez\Yeray-Alvarez,es ESP,DF,Athletic Club,26-095,1995,18.6,6,0,0,17,15,0,2,34,16,0,0,0,194,65,38,63.1,Matches
Emmanuel Amankwaa Akurugu\Emmanuel-Amankwaa-Akurugu,gh GHA,DF,Getafe,19-160,2001,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100,Matches
Jon Ander Garrido\Jon-Ander-Garrido,es ESP,MF,Cádiz,31-202,1989,7.6,1,0,0,13,4,0,2,7,13,0,0,0,74,19,23,45.2,Matches
Ángel\Angel,es ESP,GK,Granada,18-311,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Miguel Ángel Rubio\Miguel-Angel-Rubio,es ESP,DF,Valladolid,23-049,1998,1.5,0,0,0,2,1,1,0,0,1,0,0,0,18,10,7,58.8,Matches
José Ángel\Jose-Angel,es ESP,DF,Eibar,31-236,1989,6.5,3,0,0,5,4,0,19,9,5,0,0,0,89,13,12,52,Matches
José Antonio Miranda\Jose-Antonio-Miranda,gq EQG,MFDF,Getafe,22-281,1998,0.3,1,0,0,2,1,0,0,1,0,0,0,0,4,2,0,100,Matches
Aritz Arambarri\Aritz-Arambarri,es ESP,DF,Real Sociedad,23-088,1998,0.3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,50,Matches
Mauro Arambarri\Mauro-Arambarri,uy URU,MF,Getafe,25-211,1995,30.2,10,0,0,52,71,1,48,48,54,0,0,0,316,47,57,45.2,Matches
Néstor Araujo\Nestor-Araujo,mx MEX,DF,Celta Vigo,29-243,1991,23.5,4,0,0,29,4,0,2,28,15,0,0,0,242,60,32,65.2,Matches
Ronald Araújo\Ronald-Araujo,uy URU,DF,Barcelona,22-053,1999,12.8,2,0,0,8,14,1,0,9,15,1,1,0,116,45,10,81.8,Matches
Anaitz Arbilla\Anaitz-Arbilla,es ESP,DF,Eibar,33-349,1987,26.2,8,0,0,34,12,0,30,47,23,0,2,0,379,71,48,59.7,Matches
Unai Arietaleanizbeaskoa\Unai-Arietaleanizbeaskoa,es ESP,FWMF,Eibar,22-118,1999,0.5,1,0,0,3,1,2,0,0,0,0,0,0,1,0,2,0,Matches
Sergio Arribas\Sergio-Arribas,es ESP,FWDF,Real Madrid,19-211,2001,1.4,1,0,0,1,2,2,1,3,1,0,0,0,13,1,2,33.3,Matches
Sergio Asenjo\Sergio-Asenjo,es ESP,GK,Villarreal,31-305,1989,32,1,0,0,0,2,0,0,0,0,0,0,0,127,0,0,,Matches
Marco Asensio\Marco-Asensio,es ESP,FWMF,Real Madrid,25-098,1996,18.3,1,0,0,4,27,6,59,14,10,0,0,0,107,8,6,57.1,Matches
Iago Aspas\Iago-Aspas,es ESP,FW,Celta Vigo,33-271,1987,28.2,8,0,0,21,50,12,37,15,4,0,1,0,136,16,46,25.8,Matches
Miguel Atienza\Miguel-Atienza,es ESP,MF,Eibar,21-337,1999,4.5,1,0,0,5,2,0,2,7,12,0,0,0,36,9,8,52.9,Matches
Ezequiel Ávila\Ezequiel-Avila,ar ARG,FWMF,Osasuna,27-082,1994,0.6,0,0,0,3,4,0,2,0,0,0,0,0,3,1,2,33.3,Matches
Ramon Azeez\Ramon-Azeez,ng NGA,MFDF,Granada,28-138,1992,1.1,0,0,0,1,1,0,1,0,3,0,0,0,12,4,1,80,Matches
Carlos Bacca\Carlos-Bacca,co COL,FW,Villarreal,34-233,1986,6.8,1,0,0,8,5,6,5,2,6,0,0,0,20,12,19,38.7,Matches
Édgar Badía\Edgar-Badia,es ESP,GK,Elche,29-076,1992,30,0,0,0,0,4,0,0,0,0,0,0,0,147,0,0,,Matches
Alex Baena\Alex-Baena,es ESP,MF,Villarreal,19-283,2001,1.4,0,0,0,1,4,0,3,2,0,0,0,0,5,0,2,0,Matches
Miguel Baeza\Miguel-Baeza,es ESP,MFFW,Celta Vigo,21-033,2000,5.8,0,0,0,4,8,4,6,6,5,0,0,0,33,10,9,52.6,Matches
Mikel Balenziaga\Mikel-Balenziaga,es ESP,DF,Athletic Club,33-059,1988,13.8,0,0,0,13,13,1,18,8,13,0,0,0,108,14,15,48.3,Matches
Barcia\Barcia,es ESP,DF,Granada,20-119,2000,1,1,0,0,2,1,0,1,1,0,1,0,0,14,4,0,100,Matches
Enis Bardhi\Enis-Bardhi,mk MKD,MFFW,Levante,25-301,1995,16.2,4,0,0,22,21,4,31,25,19,0,0,0,128,5,24,17.2,Matches
Kike Barja\Kike-Barja,es ESP,MFFW,Osasuna,24-028,1997,13.1,2,0,0,15,22,1,46,18,7,1,0,0,99,20,18,52.6,Matches
Marc Baró Ortiz\Marc-Baro-Ortiz,es ESP,DF,Cádiz,21-249,1999,1,0,0,0,1,3,0,2,3,1,0,0,0,5,0,0,,Matches
Antonio Barragán\Antonio-Barragan,es ESP,DF,Elche,33-321,1987,21.3,6,0,0,32,24,2,32,28,13,1,1,0,136,24,19,55.8,Matches
Ander Barrenetxea\Ander-Barrenetxea,es ESP,MFFW,Real Sociedad,19-123,2001,12.6,7,0,0,38,17,3,25,10,17,0,0,0,90,5,26,16.1,Matches
Marc Bartra\Marc-Bartra,es ESP,DF,Betis,30-104,1991,14.8,3,0,0,26,12,1,4,21,9,0,3,0,154,39,24,61.9,Matches
Rodrigo Battaglia\Rodrigo-Battaglia,ar ARG,MF,Alavés,29-291,1991,24.5,8,1,0,30,25,1,5,14,27,0,0,0,223,37,21,63.8,Matches
Jon Bautista\Jon-Bautista,es ESP,FWMF,Real Sociedad,25-300,1995,3.1,2,0,0,8,4,2,2,1,4,0,0,0,14,14,23,37.8,Matches
Fran Beltrán\Fran-Beltran,es ESP,MF,Celta Vigo,22-085,1999,11,3,0,0,14,6,0,4,9,12,0,0,0,108,7,13,35,Matches
Sergio Benito\Sergio-Benito,es ESP,FW,Valladolid,22-037,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Karim Benzema\Karim-Benzema,fr FRA,FW,Real Madrid,33-131,1987,27.3,2,0,0,17,23,23,21,11,5,0,0,0,94,23,27,46,Matches
Yuri Berchiche\Yuri-Berchiche,es ESP,DF,Athletic Club,31-078,1990,18.7,3,0,0,18,30,1,64,16,23,1,0,0,176,23,14,62.2,Matches
Álex Berenguer\Alex-Berenguer,es ESP,MFFW,Athletic Club,25-299,1995,21.5,3,0,0,42,35,16,57,19,23,1,0,0,124,21,27,43.8,Matches
Pedro Bigas\Pedro-Bigas,es ESP,DF,Eibar,30-226,1990,16.8,1,0,0,21,6,0,6,16,12,0,2,0,219,60,25,70.6,Matches
Blanco\Blanco,es ESP,MFDF,Real Madrid,20-280,2000,1.4,0,0,0,4,2,0,1,1,0,0,0,0,16,0,3,0,Matches
Alejandro Blanco\Alejandro-Blanco,es ESP,MF,Valencia,22-134,1998,6.4,1,0,0,4,8,2,6,6,3,0,0,0,41,2,8,20,Matches
Rubén Blanco\Ruben-Blanco,es ESP,GK,Celta Vigo,25-278,1995,18.2,0,1,0,1,2,0,0,0,0,0,0,0,88,0,0,,Matches
Yann Bodiger\Yann-Bodiger,fr FRA,MF,Cádiz,26-079,1995,2.8,0,0,0,9,3,0,1,6,2,0,0,0,29,10,15,40,Matches
Yassine Bounou\Yassine-Bounou,ma MAR,GK,Sevilla,30-024,1991,29,3,0,0,0,3,0,0,0,0,0,0,1,127,0,0,,Matches
Lucas Boyé\Lucas-Boye,ar ARG,FW,Elche,25-060,1996,25.3,8,1,1,82,30,9,9,16,22,0,0,0,127,29,109,21,Matches
Martin Braithwaite\Martin-Braithwaite,dk DEN,FW,Barcelona,29-328,1991,12.2,3,0,0,11,20,14,7,7,6,0,0,0,38,15,14,51.7,Matches
Darko Brašanac\Darko-Brasanac,rs SRB,MF,Osasuna,29-076,1992,7.8,2,0,0,21,7,1,11,3,10,0,0,0,70,23,22,51.1,Matches
Álvaro Bravo\Alvaro-Bravo,es ESP,MF,Granada,23-084,1998,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,66.7,Matches
Claudio Bravo\Claudio-Bravo,cl CHI,GK,Betis,38-016,1983,15,2,0,0,0,0,0,0,0,0,0,0,0,67,0,0,,Matches
Yan Brice Eteki\Yan-Brice-Eteki,cm CMR,MF,Granada,23-246,1997,11,0,1,0,35,14,0,1,10,17,0,1,0,96,20,17,54.1,Matches
Juan Brunet\Juan-Brunet,ar ARG,MF,Granada,23-095,1998,0.3,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,100,Matches
Bryan\Bryan,es ESP,MFFW,Eibar,20-077,2001,21.4,6,0,0,24,38,9,89,13,14,0,0,0,153,12,43,21.8,Matches
Bryan\Bryan,es ESP,FW,Sevilla,20-077,2001,0.1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,50,Matches
Ante Budimir\Ante-Budimir,hr CRO,FW,Osasuna,29-281,1991,14.7,2,0,0,22,28,19,4,1,12,0,0,0,66,110,75,59.5,Matches
Esteban Burgos\Esteban-Burgos,ar ARG,DF,Eibar,29-110,1992,12.3,5,0,0,14,3,1,0,12,8,0,0,0,176,38,34,52.8,Matches
Burgui\Burgui,es ESP,MF,Alavés,27-182,1993,0.2,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,100,Matches
Sergio Busquets\Sergio-Busquets,es ESP,MF,Barcelona,32-287,1988,23,8,0,0,38,48,0,3,26,32,0,0,0,256,39,33,54.2,Matches
Erick Cabaco\Erick-Cabaco,uy URU,DF,Getafe,26-010,1995,14.7,9,0,0,24,20,1,3,12,17,0,0,0,140,52,19,73.2,Matches
Cala\Cala,es ESP,DF,Cádiz,31-154,1989,24.2,8,0,0,32,30,1,0,23,23,1,1,0,204,53,35,60.2,Matches
Jonathan Calleri\Jonathan-Calleri,ar ARG,FW,Osasuna,27-218,1993,17.2,4,0,0,42,39,16,14,5,6,0,0,0,73,86,91,48.6,Matches
Dani Calvo\Dani-Calvo,es ESP,DF,Elche,27-028,1994,15.8,3,0,0,15,13,2,1,16,12,0,1,0,86,43,30,58.9,Matches
José Campaña\Jose-Campana,es ESP,MF,Levante,27-333,1993,8.3,0,0,0,7,13,1,16,8,8,0,0,0,76,6,8,42.9,Matches
Sergio Canales\Sergio-Canales,es ESP,MFFW,Betis,30-072,1991,24.7,4,0,0,13,19,2,41,13,11,0,0,0,159,9,26,25.7,Matches
Ander Capa\Ander-Capa,es ESP,DF,Athletic Club,29-080,1992,23.7,5,0,0,26,9,1,54,30,23,0,1,0,214,23,22,51.1,Matches
Étienne Capoue\Etienne-Capoue,fr FRA,MF,Villarreal,32-292,1988,9.9,4,1,0,23,16,0,0,17,9,0,1,0,83,19,6,76,Matches
Isaac Carcelen\Isaac-Carcelen,es ESP,DF,Cádiz,28-006,1993,24.7,1,0,0,14,43,0,30,39,32,0,2,0,241,33,27,55,Matches
Cárdenas\Cardenas,es ESP,GK,Levante,24-032,1997,4,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,,Matches
Marc Cardona\Marc-Cardona,es ESP,FWMF,Osasuna,25-295,1995,0.6,0,0,0,3,1,1,1,0,0,0,0,0,7,0,2,0,Matches
Diego Carlos\Diego-Carlos,br BRA,DF,Sevilla,28-045,1993,27.5,8,0,0,42,19,0,3,24,20,0,2,1,220,60,43,58.3,Matches
Juan Carlos\Juan-Carlos,es ESP,MFFW,Huesca,30-045,1991,3.2,0,0,0,13,7,0,2,3,3,0,0,0,24,5,5,50,Matches
Yannick Carrasco\Yannick-Carrasco,be BEL,DFMF,Atlético Madrid,27-237,1993,19.2,5,0,0,25,26,2,55,21,20,0,1,0,138,3,15,16.7,Matches
Sergio Carreira\Sergio-Carreira,es ESP,DF,Celta Vigo,20-198,2000,2.9,0,0,0,2,2,0,4,1,2,0,0,0,16,1,1,50,Matches
Guido Carrillo\Guido-Carrillo,ar ARG,FW,Elche,29-339,1991,9.5,3,0,0,23,10,2,2,6,7,0,0,0,44,70,51,57.9,Matches
Dani Carvajal\Dani-Carvajal,es ESP,DF,Real Madrid,29-108,1992,10.6,5,0,0,16,11,0,22,16,21,0,1,0,100,11,8,57.9,Matches
William Carvalho\William-Carvalho,pt POR,MF,Betis,29-022,1992,12.4,6,1,1,16,11,0,2,8,16,0,0,0,113,30,19,61.2,Matches
Casemiro\Casemiro,br BRA,MF,Real Madrid,29-065,1992,27.5,10,1,1,51,52,4,9,53,51,0,0,0,306,94,69,57.7,Matches
Sofian Chakla\Sofian-Chakla,ma MAR,DF,Villarreal,27-239,1993,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100,Matches
Sofian Chakla\Sofian-Chakla,ma MAR,DF,Getafe,27-239,1993,9.2,5,0,0,14,15,0,0,13,7,0,3,1,104,36,15,70.6,Matches
Chema\Chema,es ESP,DFMF,Getafe,29-057,1992,4,2,1,0,8,3,0,0,4,3,0,0,0,44,4,10,28.6,Matches
Denis Cheryshev\Denis-Cheryshev,ru RUS,MF,Valencia,30-124,1990,11.7,3,0,0,25,14,1,30,7,17,0,0,0,67,15,18,45.5,Matches
Samuel Chukwueze\Samuel-Chukwueze,ng NGA,MFFW,Villarreal,21-342,1999,14.4,0,0,0,12,30,15,37,6,9,1,0,0,88,12,15,44.4,Matches
Víctor Chust\Victor-Chust,es ESP,DF,Real Madrid,21-055,2000,1.1,0,0,0,1,0,0,0,1,1,0,0,0,9,3,3,50,Matches
Cifu\Cifu,es ESP,DF,Elche,30-206,1990,4.9,1,0,0,6,5,0,9,3,6,0,0,0,49,7,7,50,Matches
Alberto Cifuentes\Alberto-Cifuentes,es ESP,GK,Cádiz,41-335,1979,2,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,,Matches
Jasper Cillessen\Jasper-Cillessen,nl NED,GK,Valencia,32-007,1989,5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,,Matches
Carlos Clerc\Carlos-Clerc,es ESP,DF,Levante,29-067,1992,27.6,5,0,0,34,25,4,80,28,43,1,0,0,254,44,27,62,Matches
Coke\Coke,es ESP,DF,Levante,34-003,1987,8.1,1,0,0,8,7,0,8,10,10,0,1,0,63,11,18,37.9,Matches
Francis Coquelin\Francis-Coquelin,fr FRA,MF,Villarreal,29-351,1991,7.1,4,0,0,15,15,0,3,15,7,0,0,0,79,11,8,57.9,Matches
Iñigo Córdoba\Inigo-Cordoba,es ESP,FWMF,Athletic Club,24-047,1997,1.1,0,0,0,3,3,1,1,1,0,0,0,0,11,2,0,100,Matches
Iñigo Córdoba\Inigo-Cordoba,es ESP,MF,Alavés,24-047,1997,2.4,0,0,0,7,4,2,6,4,5,0,0,0,20,5,6,45.5,Matches
Ángel Correa\Angel-Correa,ar ARG,FWMF,Atlético Madrid,26-051,1995,22.5,3,0,0,34,24,11,32,19,26,0,0,0,147,12,37,24.5,Matches
Rober Correa\Rober-Correa,es ESP,DF,Eibar,28-221,1992,8.1,2,0,0,3,13,0,16,11,9,1,0,0,100,33,18,64.7,Matches
Thierry Correia\Thierry-Correia,pt POR,DF,Valencia,22-051,1999,19.2,6,1,1,28,33,2,43,25,26,0,0,0,159,28,26,51.9,Matches
Diego Costa\Diego-Costa,es ESP,FW,Atlético Madrid,32-204,1988,2.3,1,0,0,7,3,5,2,0,0,1,0,0,3,9,15,37.5,Matches
Jaume Costa\Jaume-Costa,es ESP,DFMF,Villarreal,33-042,1988,3.8,1,0,0,7,8,0,7,8,3,0,0,0,30,6,5,54.5,Matches
Thibaut Courtois\Thibaut-Courtois,be BEL,GK,Real Madrid,28-353,1992,33,0,0,0,1,3,0,0,0,0,0,1,0,148,0,0,,Matches
Philippe Coutinho\Philippe-Coutinho,br BRA,MFFW,Barcelona,28-321,1992,7.3,0,0,0,9,13,1,10,4,6,0,0,0,39,3,9,25,Matches
Juan Cruz Armada\Juan-Cruz-Armada,es ESP,DF,Osasuna,28-275,1992,20,4,0,0,11,4,2,38,8,17,0,1,0,167,25,25,50,Matches
Sergio Cubero Ezcurra\Sergio-Cubero-Ezcurra,es ESP,MF,Eibar,21-236,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Cucho\Cucho,co COL,FWMF,Getafe,22-009,1999,15.8,4,0,0,33,31,10,31,5,10,0,0,0,96,40,72,35.7,Matches
Marc Cucurella\Marc-Cucurella,es ESP,MF,Getafe,22-281,1998,31.3,7,0,0,60,51,6,76,46,46,0,0,0,254,64,91,41.3,Matches
Patrick Cutrone\Patrick-Cutrone,it ITA,FW,Valencia,23-116,1998,1.2,0,0,0,2,1,1,1,1,0,0,0,0,4,0,9,0,Matches
Moussa Dembélé\Moussa-Dembele,fr FRA,FWMF,Atlético Madrid,24-291,1996,1,0,0,0,3,0,3,1,0,0,0,0,0,8,6,4,60,Matches
Ousmane Dembélé\Ousmane-Dembele,fr FRA,FW,Barcelona,23-349,1997,16.7,2,0,0,12,21,9,43,10,8,0,0,0,64,6,12,33.3,Matches
Sergiño Dest\Sergino-Dest,us USA,DF,Barcelona,20-177,2000,17.9,1,0,0,15,8,3,35,12,15,0,0,0,126,5,7,41.7,Matches
Deyverson\Deyverson,br BRA,FW,Alavés,29-356,1991,9.5,3,0,0,14,23,10,12,10,6,0,0,0,72,62,44,58.5,Matches
Abdoulay Diaby\Abdoulay-Diaby,ml MLI,MF,Getafe,29-343,1991,0.2,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,0,Matches
Mouctar Diakhaby\Mouctar-Diakhaby,fr FRA,DF,Valencia,24-131,1996,19.9,4,1,0,20,8,4,2,5,12,0,1,0,164,43,13,76.8,Matches
Víctor Díaz\Victor-Diaz,es ESP,DF,Granada,32-321,1988,7,2,0,0,7,1,0,22,12,10,0,1,0,70,13,12,52,Matches
Papakouli Diop\Papakouli-Diop,sn SEN,MF,Eibar,35-041,1986,22.4,7,2,1,33,15,2,7,35,32,0,0,0,300,78,63,55.3,Matches
Djené\Djene,tg TOG,DF,Getafe,29-119,1991,28.4,8,2,1,32,30,0,6,40,31,1,2,0,326,61,41,59.8,Matches
Marko Dmitrovi?\Marko-Dmitrovic,rs SRB,GK,Eibar,29-095,1992,30.7,0,0,0,1,4,0,0,0,1,0,0,0,173,0,0,,Matches
Jaume Doménech\Jaume-Domenech,es ESP,GK,Valencia,30-175,1990,28,1,0,0,0,1,0,0,0,0,0,0,0,141,0,0,,Matches
John Donald\John-Donald,es ESP,DF,Elche,20-242,2000,0.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,Matches
Cheick Doukouré\Cheick-Doukoure,ci CIV,MF,Levante,28-230,1992,0.9,1,0,0,5,3,1,0,2,3,0,0,0,8,1,0,100,Matches
Idrissa Doumbia\Idrissa-Doumbia,ci CIV,MF,Huesca,23-015,1998,7.8,4,0,0,12,5,0,0,8,8,0,0,0,69,2,5,28.6,Matches
Domingos Duarte\Domingos-Duarte,pt POR,DF,Granada,26-050,1995,23.4,4,1,0,19,19,0,2,28,14,0,1,0,239,54,30,64.3,Matches
Óscar Duarte\Oscar-Duarte,cr CRC,DF,Levante,31-330,1989,19.8,2,0,0,30,6,2,2,24,12,0,1,0,162,72,45,61.5,Matches
Rubén Duarte\Ruben-Duarte,es ESP,DF,Alavés,25-193,1995,24.5,5,1,1,39,30,0,49,37,27,0,1,0,230,51,26,66.2,Matches
Unai Dufur\Unai-Dufur,es ESP,DF,Eibar,22-118,1999,0.7,0,0,0,1,0,0,0,0,2,0,0,0,6,1,1,50,Matches
Hugo Duro\Hugo-Duro,es ESP,FW,Real Madrid,21-170,1999,0.6,0,0,0,1,1,0,1,0,0,0,0,0,1,1,5,16.7,Matches
Aritz Elustondo\Aritz-Elustondo,es ESP,DF,Real Sociedad,27-032,1994,16.2,5,0,0,17,22,1,7,3,14,0,1,0,167,41,35,53.9,Matches
Rodrigo Ely\Rodrigo-Ely,br BRA,DF,Alavés,27-177,1993,5.2,1,0,0,8,2,0,0,2,3,0,0,0,50,16,2,88.9,Matches
Emerson\Emerson,br BRA,DF,Betis,22-105,1999,28.2,7,1,0,47,63,2,61,58,49,0,1,1,219,48,33,59.3,Matches
Youssef En-Nesyri\Youssef-En-Nesyri,ma MAR,FW,Sevilla,23-332,1997,22,2,0,0,24,32,23,14,6,16,1,0,0,88,92,73,55.8,Matches
Sergi Enrich\Sergi-Enrich,es ESP,FW,Eibar,31-062,1990,11.2,1,0,0,28,12,5,4,6,10,1,0,0,68,69,75,47.9,Matches
Dani Escriche\Dani-Escriche,es ESP,FWMF,Huesca,23-036,1998,8.6,5,0,0,19,15,6,4,7,12,1,0,0,52,15,32,31.9,Matches
Sergio Escudero\Sergio-Escudero,es ESP,DF,Sevilla,31-239,1989,4.8,2,0,0,7,6,0,10,5,8,0,0,0,36,9,4,69.2,Matches
Alfonso Espino\Alfonso-Espino,uy URU,DF,Cádiz,29-114,1992,27.2,5,0,0,31,21,2,57,42,55,0,0,0,235,37,41,47.4,Matches
Vicente Esquerdo\Vicente-Esquerdo,es ESP,MF,Valencia,22-117,1999,2.6,1,0,0,3,0,0,2,5,6,0,0,0,18,2,3,40,Matches
Pervis Estupiñán\Pervis-Estupinan,ec ECU,DF,Villarreal,23-098,1998,11.5,0,0,0,18,18,6,57,26,21,1,1,0,116,9,13,40.9,Matches
Xabier Etxeita\Xabier-Etxeita,es ESP,DF,Getafe,33-180,1987,9.8,3,0,0,14,2,0,0,10,6,0,0,1,112,18,24,42.9,Matches
Edu Expósito\Edu-Exposito,es ESP,MF,Eibar,24-271,1996,23.8,4,0,0,27,25,0,26,30,23,0,0,0,301,33,38,46.5,Matches
Fali\Fali,es ESP,DFMF,Cádiz,27-260,1993,25.3,9,0,0,18,19,0,13,23,19,0,1,0,171,34,27,55.7,Matches
Ansu Fati\Ansu-Fati,es ESP,FW,Barcelona,18-180,2002,4.8,1,0,0,6,11,2,5,1,3,2,0,0,20,2,4,33.3,Matches
Nabil Fekir\Nabil-Fekir,fr FRA,MFFW,Betis,27-285,1993,25.3,4,1,0,70,82,11,47,10,33,3,0,0,134,15,63,19.2,Matches
Felipe\Felipe,br BRA,DF,Atlético Madrid,31-348,1989,18.8,6,0,0,26,12,0,2,37,15,0,0,1,185,77,17,81.9,Matches
João Félix\Joao-Felix,pt POR,FWMF,Atlético Madrid,21-170,1999,16,5,0,0,13,43,6,13,7,5,1,0,0,87,21,27,43.8,Matches
Aitor Fernández\Aitor-Fernandez,es ESP,GK,Levante,29-361,1991,28,0,0,0,0,2,0,0,0,0,0,0,0,146,0,1,0,Matches
Álex Fernández\Alex-Fernandez,es ESP,MF,Cádiz,28-196,1992,21.6,1,0,0,11,31,1,41,21,15,0,0,0,186,22,28,44,Matches
Álvaro Fernández\Alvaro-Fernandez,es ESP,GK,Huesca,23-016,1998,17,0,0,0,0,2,0,0,0,0,0,0,0,86,0,0,,Matches
Andrés Fernández\Andres-Fernandez,es ESP,GK,Huesca,34-133,1986,16,0,0,0,0,3,0,0,0,0,0,0,0,86,0,0,,Matches
Augusto Fernández\Augusto-Fernandez,ar ARG,MF,Cádiz,35-019,1986,3.3,1,0,0,5,1,0,0,9,4,0,0,0,36,2,5,28.6,Matches
Carlos Fernández\Carlos-Fernandez,es ESP,FWMF,Real Sociedad,24-342,1996,4.1,5,0,0,18,9,0,1,3,1,0,1,0,22,14,19,42.4,Matches
Carlos Fernández\Carlos-Fernandez,es ESP,FW,Sevilla,24-342,1996,1.6,0,0,0,4,7,0,2,1,0,0,0,0,9,5,6,45.5,Matches
Joaquín Fernández\Joaquin-Fernandez,es ESP,DF,Valladolid,24-333,1996,20.8,8,0,0,27,13,3,0,29,15,1,1,0,178,62,42,59.6,Matches
Fernando\Fernando,br BRA,MF,Sevilla,33-278,1987,24.9,6,0,0,38,16,1,1,35,50,0,0,0,263,55,33,62.5,Matches
David Ferreiro\David-Ferreiro,es ESP,MFFW,Huesca,33-028,1988,23.5,3,0,0,48,33,14,95,11,12,0,0,0,167,11,23,32.4,Matches
Facundo Ferreyra\Facundo-Ferreyra,ar ARG,FW,Celta Vigo,30-046,1991,3.2,3,0,0,20,6,1,1,0,2,0,0,0,12,11,13,45.8,Matches
Fidel\Fidel,es ESP,MFDF,Elche,31-184,1989,22.1,6,0,0,23,41,4,57,11,26,0,0,0,140,8,20,28.6,Matches
Junior Firpo\Junior-Firpo,es ESP,DF,Barcelona,24-250,1996,2.7,1,0,0,6,6,2,4,3,2,0,0,0,15,1,2,33.3,Matches
Kingsley Fobi\Kingsley-Fobi,gh GHA,DF,Granada,22-221,1998,0.5,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,Matches
Ramón Folch\Ramon-Folch,es ESP,MF,Elche,31-207,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
José Fontán\Jose-Fontan,es ESP,DF,Celta Vigo,21-077,2000,6.7,2,1,1,16,3,1,4,9,7,0,0,0,52,12,9,57.1,Matches
Dimitri Foulquier\Dimitri-Foulquier,fr FRA,DF,Granada,28-037,1993,23.6,7,0,0,25,14,2,29,23,22,0,1,1,184,21,33,38.9,Matches
Juan Foyth\Juan-Foyth,ar ARG,DFMF,Villarreal,23-107,1998,13,6,0,0,20,14,0,2,19,26,0,1,0,130,36,21,63.2,Matches
Jorge de Frutos\Jorge-de-Frutos,es ESP,MFFW,Levante,24-068,1997,19.3,2,0,0,30,24,3,55,15,28,2,0,0,93,12,29,29.3,Matches
Ramiro Funes Mori\Ramiro-Funes-Mori,ar ARG,DF,Villarreal,30-055,1991,5.1,0,0,0,3,2,0,2,7,2,0,0,0,51,19,6,76,Matches
Javi Galán\Javi-Galan,es ESP,DF,Huesca,26-161,1994,30.6,4,0,0,56,82,5,92,22,70,0,0,0,259,17,32,34.7,Matches
Enric Gallego\Enric-Gallego,es ESP,FW,Osasuna,34-229,1986,7.7,1,0,0,25,12,3,7,0,6,0,0,0,41,75,53,58.6,Matches
Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,Valencia,33-355,1987,11.4,0,0,0,9,8,8,2,0,6,0,0,0,35,9,27,25,Matches
Aleix García\Aleix-Garcia,es ESP,MF,Eibar,23-305,1997,4.7,1,0,0,4,1,0,3,3,4,0,0,0,40,6,2,75,Matches
Borja García\Borja-Garcia,es ESP,MFFW,Huesca,30-178,1990,12.3,0,0,0,3,33,1,8,9,10,0,0,0,93,9,11,45,Matches
Dani García\Dani-Garcia,es ESP,MF,Athletic Club,30-340,1990,20.6,8,0,0,28,22,0,5,28,23,0,1,0,256,47,38,55.3,Matches
David García\David-Garcia,es ESP,DF,Osasuna,27-074,1994,30,7,0,0,40,23,0,4,41,20,0,0,1,399,162,45,78.3,Matches
Manu García\Manu-Garcia,es ESP,MF,Alavés,35-003,1986,10.4,8,1,1,16,22,0,5,13,15,0,0,0,91,40,32,55.6,Matches
Raúl García\Raul-Garcia,es ESP,DFMF,Valladolid,31-364,1989,5.6,2,0,0,5,8,1,20,5,3,0,0,0,57,18,13,58.1,Matches
